Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,symbol,adg_long,adg_per_exposure_long,adg_per_exposure_short,adg_short,adg_weighted_long,adg_weighted_per_exposure_long,adg_weighted_per_exposure_short,adg_weighted_short,avg_fills_per_day_long,avg_fills_per_day_short,closest_bkr_long,closest_bkr_short,drawdown_1pct_worst_mean_long,drawdown_1pct_worst_mean_short,drawdown_max_long,drawdown_max_short,eqbal_ratio_mean_long,eqbal_ratio_mean_of_10_worst_long,eqbal_ratio_mean_of_10_worst_short,eqbal_ratio_mean_short,eqbal_ratio_min_long,eqbal_ratio_min_short,eqbal_ratio_std_long,eqbal_ratio_std_short,equity_balance_ratio_mean_long,equity_balance_ratio_mean_short,equity_balance_ratio_std_long,equity_balance_ratio_std_short,exchange,exposure_ratios_mean_long,exposure_ratios_mean_short,fee_sum_long,fee_sum_short,final_balance_long,final_balance_short,final_equity_long,final_equity_short,gain_long,gain_short,hrs_stuck_avg_long,hrs_stuck_avg_short,hrs_stuck_max_long,hrs_stuck_max_short,loss_profit_ratio_long,loss_profit_ratio_short,loss_sum_long,loss_sum_short,n_closes_long,n_closes_short,n_days,n_entries_long,n_entries_short,n_fills_long,n_fills_short,n_ientries_long,n_ientries_short,n_normal_closes_long,n_normal_closes_short,n_rentries_long,n_rentries_short,n_unstuck_closes_long,n_unstuck_closes_short,n_unstuck_entries_long,n_unstuck_entries_short,net_pnl_plus_fees_long,net_pnl_plus_fees_short,pa_distance_1pct_worst_mean_long,pa_distance_1pct_worst_mean_short,pa_distance_max_long,pa_distance_max_short,pa_distance_mean_long,pa_distance_mean_short,pa_distance_std_long,pa_distance_std_short,pnl_sum_long,pnl_sum_short,profit_sum_long,profit_sum_short,sharpe_ratio_long,sharpe_ratio_short,starting_balance,symbol.1,time_at_max_exposure_long,time_at_max_exposure_short,volume_quote_long,volume_quote_short,LastUpdated,sortino_ratio_long,sortino_ratio_short
20,20,20,20,20,20,20,20,20,DOTUSDT,0.000513154,0.000513154,0.0,0.0,0.00045646,0.00045646,0.0,0.0,5.515953548,0.0,0.99986302,1.0,0.006350975,0.0,0.215170379,0.0,0.999828925,0.960065984,1.0,1.0,0.784859238,,0.001520788,0.0,0.999828925,1.0,0.001520788,0.0,binance,0.012592558,0.0,-283.3830046,0.0,17402.7531,10000.0,17402.7531,10000.0,0.74027531,0.0,4.349843295,,149.9666667,,0.015364196,1.0,-119.9339912,0.0,2195.0,0.0,1079.958333,3762.0,0.0,5957.0,0.0,2094.0,0.0,2187.0,0.0,1668.0,0.0,8.0,0.0,0.0,0.0,7402.753095,0.0,0.036001826,100.0,0.274125286,100.0,0.011794098,100.0,0.009206649,1.0,7686.1361,0.0,7806.070091,0.0,0.228226409,0.0,10000.0,,7.72e-05,0.0,2297790.308,0.0,27:00.4,,
21,21,21,21,21,21,21,21,21,BNBUSDT,0.000263694,0.000263694,0.0,0.0,0.000128413,0.000128413,0.0,0.0,24.39168178,0.0,0.999756299,1.0,0.00845634,0.0,0.181468822,0.0,0.999831224,0.867602097,1.0,1.0,0.81865606,,0.002789206,0.0,0.999831224,1.0,0.002789206,0.0,binance,0.00903967,0.0,-493.1994645,0.0,13294.17857,10000.0,13293.32607,10000.0,0.329417857,0.0,0.982109639,,179.2833333,,0.016766983,1.0,-64.58581107,0.0,12565.0,0.0,1079.958333,13777.0,0.0,26342.0,0.0,12551.0,0.0,12560.0,0.0,1226.0,0.0,5.0,0.0,0.0,0.0,3294.178565,0.0,0.039175826,100.0,0.221463045,100.0,0.011957719,100.0,0.008668272,1.0,3787.37803,0.0,3851.963841,0.0,0.068429038,0.0,10000.0,,0.000733025,0.0,1592562.386,0.0,32:48.1,,
22,22,22,22,22,22,22,22,22,NEARUSDT,0.00048524,0.00048524,0.0,0.0,0.000599078,0.000599078,0.0,0.0,9.779080983,0.0,0.999544732,1.0,0.065041334,0.0,0.105937938,0.0,0.998953353,0.911339345,1.0,1.0,0.894247837,,0.006212066,0.0,0.998953353,1.0,0.006212066,0.0,binance,0.030046089,0.0,-371.0101996,0.0,16886.208,10000.0,16884.684,10000.0,0.6886208,0.0,2.450451389,,149.0,,0.085053634,1.0,-674.6327506,0.0,4451.0,0.0,1079.958333,6110.0,0.0,10561.0,0.0,4208.0,0.0,4414.0,0.0,1902.0,0.0,37.0,0.0,0.0,0.0,6886.208,0.0,0.068097859,100.0,0.118241611,100.0,0.01295356,100.0,0.012134547,1.0,7257.2182,0.0,7931.850951,0.0,0.104646457,0.0,10000.0,,0.008719136,0.0,2740207.531,0.0,39:12.7,,
23,23,23,23,23,23,23,23,23,OMGUSDT,0.000308954,0.000308954,0.0,0.0,0.00028456,0.00028456,0.0,0.0,6.863227748,0.0,0.999973927,1.0,0.008377121,0.0,0.059241478,0.0,0.999765431,0.973194373,1.0,1.0,0.841989041,,0.001075406,0.0,0.999765431,1.0,0.001075406,0.0,binance,0.010607012,0.0,-261.3073631,0.0,13959.93544,10000.0,13959.93544,10000.0,0.395993544,0.0,3.494281024,,113.15,,0.0,1.0,0.0,0.0,3123.0,0.0,1079.958333,4289.0,0.0,7412.0,0.0,3105.0,0.0,3123.0,0.0,1184.0,0.0,0.0,0.0,0.0,0.0,3959.935437,0.0,0.04946151,100.0,0.086965955,100.0,0.015798062,100.0,0.012135431,1.0,4221.2428,0.0,4221.2428,0.0,0.231134027,0.0,10000.0,,0.0,0.0,1217698.901,0.0,46:56.3,,
24,24,24,24,24,24,24,24,24,COTIUSDT,0.001706564,0.001706564,0.0,0.0,0.002031494,0.002031494,0.0,0.0,15.48578263,0.0,0.999970264,1.0,0.086275023,0.0,0.224897599,0.0,0.998618446,0.803272314,1.0,1.0,0.755749295,,0.008920053,0.0,0.998618446,1.0,0.008920053,0.0,binance,0.053096335,0.0,-1497.448138,0.0,63056.56262,10000.0,63051.10649,10000.0,5.305656262,0.0,1.549478762,,102.2833333,,0.057261101,1.0,-3313.56089,0.0,4578.0,0.0,1079.958333,12146.0,0.0,16724.0,0.0,4422.0,0.0,4487.0,0.0,7724.0,0.0,91.0,0.0,0.0,0.0,53056.56262,0.0,0.084918795,100.0,0.26596073,100.0,0.012004094,100.0,0.011949238,1.0,54554.01076,0.0,57867.57165,0.0,0.162434516,0.0,10000.0,,0.023070988,0.0,22500049.9,0.0,34:11.6,,
25,25,25,25,25,25,25,25,25,GRTUSDT,0.001293263,0.001293263,0.0,0.0,0.0011797,0.0011797,0.0,0.0,19.69862908,0.0,0.999974749,1.0,0.099740752,0.0,0.224904615,0.0,0.996863752,0.819560408,1.0,1.0,0.794028971,,0.011014132,0.0,0.996863752,1.0,0.011014132,0.0,binance,0.092674047,0.0,-1949.094258,0.0,40328.58284,10000.0,38862.84857,10000.0,3.032858284,0.0,1.215097476,,87.71666667,,0.043382947,1.0,-1463.804937,0.0,8009.0,0.0,1078.958333,13245.0,0.0,21254.0,0.0,7269.0,0.0,7991.0,0.0,5976.0,0.0,18.0,0.0,0.0,0.0,30328.58284,0.0,0.104119029,100.0,0.259400864,100.0,0.016352827,100.0,0.015261933,1.0,32277.6771,0.0,33741.48204,0.0,0.14842581,0.0,10000.0,,0.014983009,0.0,21980166.28,0.0,51:44.4,,
26,26,26,26,26,26,26,26,26,EGLDUSDT,0.001493963,0.001493963,0.0,0.0,0.001412589,0.001412589,0.0,0.0,27.17049269,0.0,0.99919406,1.0,0.08228296,0.0,0.170290706,0.0,0.999026132,0.842094802,1.0,1.0,0.830136449,,0.008430658,0.0,0.999026132,1.0,0.008430658,0.0,binance,0.03099706,0.0,-2949.565106,0.0,50138.97459,10000.0,50138.97459,10000.0,4.013897459,0.0,0.882171745,,99.85,,0.035223077,1.0,-1573.12111,0.0,9379.0,0.0,1079.958333,19964.0,0.0,29343.0,0.0,8816.0,0.0,9339.0,0.0,11148.0,0.0,40.0,0.0,0.0,0.0,40138.97459,0.0,0.08306374,100.0,0.204589028,100.0,0.006374592,100.0,0.014516623,1.0,43088.5397,0.0,44661.66081,0.0,0.193467036,0.0,10000.0,,0.012692901,0.0,25976910.66,0.0,18:14.4,,
27,27,27,27,27,27,27,27,27,COMPUSDT,0.001124522,0.001124522,0.0,0.0,0.001017481,0.001017481,0.0,0.0,8.667927003,0.0,0.999915679,1.0,0.099025863,0.0,0.167436385,0.0,0.99741264,0.857371841,1.0,1.0,0.835364351,,0.011850654,0.0,0.99741264,1.0,0.011850654,0.0,binance,0.069423731,0.0,-914.573731,0.0,33660.98793,10000.0,33660.98793,10000.0,2.366098793,0.0,2.765546652,,81.41666667,,0.077558594,1.0,-2066.30577,0.0,3296.0,0.0,1079.958333,6065.0,0.0,9361.0,0.0,2478.0,0.0,3221.0,0.0,3587.0,0.0,75.0,0.0,0.0,0.0,23660.98793,0.0,0.095751988,100.0,0.197068075,100.0,0.011951628,100.0,0.015911537,1.0,24575.56166,0.0,26641.86743,0.0,0.122144089,0.0,10000.0,,0.044945988,0.0,14202723.29,0.0,07:12.8,,
28,28,28,28,28,28,28,28,28,ADAUSDT,0.001194286,0.001194286,0.0,0.0,0.00075031,0.00075031,0.0,0.0,9.427215556,0.0,0.989750234,1.0,0.099023437,0.0,0.142034046,0.0,0.997612521,0.868467758,1.0,1.0,0.857904864,,0.012223746,0.0,0.997612521,1.0,0.012223746,0.0,binance,0.060424834,0.0,-1000.643512,0.0,36291.89243,10000.0,36291.89243,10000.0,2.629189243,0.0,2.542750491,,111.4166667,,0.024115055,1.0,-674.4247999,0.0,3175.0,0.0,1079.958333,7006.0,0.0,10181.0,0.0,2788.0,0.0,3127.0,0.0,4218.0,0.0,48.0,0.0,0.0,0.0,26291.89243,0.0,0.102475525,100.0,0.165627023,100.0,0.011186537,100.0,0.015614888,1.0,27292.53594,0.0,27966.96074,0.0,0.090439165,0.0,10000.0,,0.034066358,0.0,15670475.61,0.0,03:14.7,,
29,29,29,29,29,29,29,29,29,HBARUSDT,0.002038684,0.002038684,0.0,0.0,0.001699019,0.001699019,0.0,0.0,9.943850164,0.0,0.999817365,1.0,0.082678002,0.0,0.234696232,0.0,0.99889501,0.835386273,1.0,1.0,0.765283654,,0.007622563,0.0,0.99889501,1.0,0.007622563,0.0,binance,0.056666776,0.0,-2726.657556,0.0,90017.24115,10000.0,90017.24115,10000.0,8.001724115,0.0,2.412324447,,111.45,,0.060514968,1.0,-5329.76767,0.0,3971.0,0.0,1078.958333,6758.0,0.0,10729.0,0.0,3121.0,0.0,3907.0,0.0,3637.0,0.0,64.0,0.0,0.0,0.0,80017.118,0.0,0.074150729,100.0,0.306661695,100.0,0.007888383,100.0,0.010162367,1.0,82743.77556,0.0,88073.54323,0.0,0.259931331,0.0,10000.0,,0.018188137,0.0,25700807.5,0.0,42:43.9,,
30,30,30,30,30,30,30,30,30,FETUSDT,0.003509328,0.003509328,0.0,0.0,0.005197325,0.005197325,0.0,0.0,22.00612643,0.0,0.999808985,1.0,0.098562188,0.0,0.16201056,0.0,0.997253036,0.868961907,1.0,1.0,0.846233524,,0.012051533,0.0,0.997253036,1.0,0.012051533,0.0,binance,0.098888062,0.0,-1828.02425,0.0,48186.40601,10000.0,48148.58715,10000.0,3.818640601,0.0,1.088690898,,86.55,,0.023759382,1.0,-973.8563519,0.0,4877.0,0.0,448.875,5001.0,0.0,9878.0,0.0,3348.0,0.0,4795.0,0.0,1653.0,0.0,82.0,0.0,0.0,0.0,38186.40601,0.0,0.101457218,100.0,0.181705384,100.0,0.011328832,100.0,0.01350247,1.0,40014.43026,0.0,40988.28661,0.0,0.409681195,0.0,10000.0,,0.055875255,0.0,20947978.45,0.0,03:37.7,,
31,31,31,31,31,31,31,31,31,CRVUSDT,0.001020607,0.001020607,0.0,0.0,0.000870814,0.000870814,0.0,0.0,14.07276515,0.0,0.9998085,1.0,0.063124511,0.0,0.238703604,0.0,0.999085256,0.83747531,1.0,1.0,0.760736438,,0.006963339,0.0,0.999085256,1.0,0.006963339,0.0,binance,0.035815903,0.0,-1163.649194,0.0,30091.31188,10000.0,30075.25448,10000.0,2.009131188,0.0,1.704963699,,76.68333333,,0.036041337,1.0,-794.6942606,0.0,5982.0,0.0,1079.958333,9216.0,0.0,15198.0,0.0,5695.0,0.0,5954.0,0.0,3521.0,0.0,28.0,0.0,0.0,0.0,20091.17901,0.0,0.067734812,100.0,0.314468119,100.0,0.010063296,100.0,0.011169098,1.0,21254.8282,0.0,22049.52246,0.0,0.163652311,0.0,10000.0,,0.011496914,0.0,7411579.279,0.0,43:52.3,,
32,32,32,32,32,32,32,32,32,MANAUSDT,0.001036188,0.001036188,0.0,0.0,0.000817411,0.000817411,0.0,0.0,37.70052857,0.0,0.994108313,1.0,0.099091011,0.0,0.178305006,0.0,0.998492706,0.850582366,1.0,1.0,0.822372788,,0.010630361,0.0,0.998492706,1.0,0.010630361,0.0,binance,0.037311133,0.0,-1991.080467,0.0,30601.40773,10000.0,30596.85333,10000.0,2.060140773,0.0,0.636462887,,117.8833333,,0.007321022,1.0,-166.6199369,0.0,16972.0,0.0,1079.958333,23743.0,0.0,40715.0,0.0,16908.0,0.0,16914.0,0.0,6835.0,0.0,58.0,0.0,0.0,0.0,20601.40773,0.0,0.107831863,100.0,0.215667376,100.0,0.010191994,100.0,0.012410457,1.0,22592.4882,0.0,22759.10814,0.0,0.124598343,0.0,10000.0,,0.016589506,0.0,10041875.24,0.0,15:03.5,-0.814742818,-1.0
33,33,33,33,33,33,33,33,33,FTMUSDT,0.001410503,0.001410503,0.0,0.0,0.001345633,0.001345633,0.0,0.0,21.89621513,0.0,0.992990423,1.0,0.088415886,0.0,0.243166691,0.0,0.998683376,0.793136385,1.0,1.0,0.752794367,,0.009658846,0.0,0.998683376,1.0,0.009658846,0.0,binance,0.041330496,0.0,-2201.526796,0.0,45823.44714,10000.0,45823.44714,10000.0,3.582344714,0.0,1.095276861,,102.4,,0.010792886,1.0,-414.9047543,0.0,10094.0,0.0,1079.958333,13553.0,0.0,23647.0,0.0,9269.0,0.0,10056.0,0.0,4284.0,0.0,38.0,0.0,0.0,0.0,35825.99695,0.0,0.097556838,100.0,0.328349875,100.0,0.011186047,100.0,0.013500189,1.0,38027.52375,0.0,38442.4285,0.0,0.163246749,0.0,10000.0,,0.013348765,0.0,15577343.71,0.0,28:15.7,-0.753066891,-1.0
34,34,34,34,34,34,34,34,34,EOSUSDT,0.00072725,0.00072725,0.0,0.0,0.000576941,0.000576941,0.0,0.0,6.078084572,0.0,0.999935249,1.0,0.095392637,0.0,0.138552717,0.0,0.998333213,0.878314972,1.0,1.0,0.803665981,,0.00973071,0.0,0.998333213,1.0,0.00973071,0.0,binance,0.047772102,0.0,-477.6172608,0.0,21910.64014,10000.0,21905.15814,10000.0,1.191064014,0.0,3.945887347,,113.3833333,,0.062331514,1.0,-823.5094226,0.0,2395.0,0.0,1078.958333,4163.0,0.0,6558.0,0.0,2225.0,0.0,2305.0,0.0,1938.0,0.0,90.0,0.0,0.0,0.0,11910.64014,0.0,0.11517046,100.0,0.176749826,100.0,0.011147189,100.0,0.016494121,1.0,12388.2574,0.0,13211.76682,0.0,0.117515639,0.0,10000.0,,0.008727217,0.0,3801251.701,0.0,39:23.5,-0.872335259,-1.0
35,35,35,35,35,35,35,35,35,VETUSDT,0.001640077,0.001640077,0.0,0.0,0.001418113,0.001418113,0.0,0.0,25.79266175,0.0,0.999823385,1.0,0.07424722,0.0,0.170404768,0.0,0.998674827,0.863466717,1.0,1.0,0.842422654,,0.007847286,0.0,0.998674827,1.0,0.007847286,0.0,binance,0.060484521,0.0,-4277.475694,0.0,58694.70826,10000.0,58692.49832,10000.0,4.869470826,0.0,0.930235633,,72.36666667,,0.038374984,1.0,-2114.194985,0.0,11471.0,0.0,1079.958333,16384.0,0.0,27855.0,0.0,11176.0,0.0,11385.0,0.0,5208.0,0.0,86.0,0.0,0.0,0.0,48701.38086,0.0,0.074539119,100.0,0.187051358,100.0,0.008113197,100.0,0.009541805,1.0,52978.85655,0.0,55093.05153,0.0,0.197409447,0.0,10000.0,,0.026157407,0.0,22643717.07,0.0,47:37.5,-0.759885442,-1.0
36,36,36,36,36,36,36,36,36,AXSUSDT,0.000951107,0.000951107,0.0,0.0,0.00076875,0.00076875,0.0,0.0,11.28932443,0.0,0.985787118,1.0,0.084247285,0.0,0.160521139,0.0,0.998014796,0.891708247,1.0,1.0,0.827929182,,0.008688585,0.0,0.998014796,1.0,0.008688585,0.0,binance,0.061007062,0.0,-979.7831898,0.0,27917.48781,10000.0,27916.75281,10000.0,1.791748781,0.0,2.123122249,,104.95,,0.083584643,1.0,-1723.587051,0.0,5180.0,0.0,1079.958333,7012.0,0.0,12192.0,0.0,4598.0,0.0,5046.0,0.0,2414.0,0.0,134.0,0.0,0.0,0.0,17917.48781,0.0,0.082143042,100.0,0.207784016,100.0,0.0139105,100.0,0.013095476,1.0,18897.271,0.0,20620.85805,0.0,0.141195587,0.0,10000.0,,0.013464506,0.0,9684219.417,0.0,39:41.8,-0.838900609,-1.0
37,37,37,37,37,37,37,37,37,AAVEUSDT,0.001738925,0.001738925,0.0,0.0,0.00109864,0.00109864,0.0,0.0,14.52278251,0.0,0.990034611,1.0,0.053923075,0.0,0.103765192,0.0,0.99933655,0.905690208,1.0,1.0,0.898351332,,0.005440614,0.0,0.99933655,1.0,0.005440614,0.0,binance,0.025236369,0.0,-3934.877363,0.0,65295.36604,10000.0,65295.36604,10000.0,5.529536604,0.0,1.650571744,,113.2833333,,0.029599601,1.0,-1806.668204,0.0,7514.0,0.0,1079.958333,8170.0,0.0,15684.0,0.0,6125.0,0.0,7486.0,0.0,2045.0,0.0,28.0,0.0,0.0,0.0,55295.36604,0.0,0.054178549,100.0,0.113115274,100.0,0.008678655,100.0,0.009811687,1.0,59230.2434,0.0,61036.9116,0.0,0.133972559,0.0,10000.0,,0.016165123,0.0,33507885.67,0.0,42:15.2,-0.780218664,-1.0
38,38,38,38,38,38,38,38,38,CHZUSDT,0.001263071,0.001263071,0.0,0.0,0.000726195,0.000726195,0.0,0.0,14.37590268,0.0,0.985851522,1.0,0.091225436,0.0,0.248270401,0.0,0.998647348,0.85498937,1.0,1.0,0.748369634,,0.009855482,0.0,0.998647348,1.0,0.009855482,0.0,binance,0.031804424,0.0,-1582.129326,0.0,39037.64438,10000.0,39037.64438,10000.0,2.903764438,0.0,1.668364496,,117.25,,0.00155416,1.0,-47.6621007,0.0,6035.0,0.0,1078.958333,9476.0,0.0,15511.0,0.0,5853.0,0.0,6006.0,0.0,3623.0,0.0,29.0,0.0,0.0,0.0,29037.64438,0.0,0.099541606,100.0,0.336234548,100.0,0.012112534,100.0,0.015113024,1.0,30619.77371,0.0,30667.43581,0.0,0.069142577,0.0,10000.0,,0.015948409,0.0,14692136.47,0.0,40:53.6,-0.79992089,-1.0
39,39,39,39,39,39,39,39,39,GALAUSDT,0.002702281,0.002702281,0.0,0.0,0.002515152,0.002515152,0.0,0.0,18.27462155,0.0,0.999850459,1.0,0.096366777,0.0,0.160934523,0.0,0.99816562,0.857641212,1.0,1.0,0.839239312,,0.01006304,0.0,0.99816562,1.0,0.01006304,0.0,binance,0.072404657,0.0,-5290.890577,0.0,124968.1762,10000.0,122774.7309,10000.0,11.49681762,0.0,1.312556771,,107.05,,0.09456027,1.0,-12559.34489,0.0,6920.0,0.0,935.8333333,10182.0,0.0,17102.0,0.0,5957.0,0.0,6679.0,0.0,4225.0,0.0,241.0,0.0,0.0,0.0,114968.1762,0.0,0.093939956,100.0,0.191529184,100.0,0.010469335,100.0,0.01176823,1.0,120259.0668,0.0,132818.4117,0.0,0.213993036,0.0,10000.0,,0.042607186,0.0,53664878.05,0.0,16:39.1,-0.528089775,-1.0
40,40,40,40,40,40,40,40,40,DYDXUSDT,0.001559412,0.001559412,0.0,0.0,0.001341621,0.001341621,0.0,0.0,8.040571529,0.0,0.986692767,1.0,0.088723746,0.0,0.177715847,0.0,0.998288652,0.860692498,1.0,1.0,0.835373577,,0.008012469,0.0,0.998288652,1.0,0.008012469,0.0,binance,0.068211923,0.0,-1008.134711,0.0,43589.74409,10000.0,43538.49149,10000.0,3.358974409,0.0,2.975243549,,103.6166667,,0.122468517,1.0,-4828.488779,0.0,2342.0,0.0,944.8333333,5255.0,0.0,7597.0,0.0,1873.0,0.0,2252.0,0.0,3382.0,0.0,90.0,0.0,0.0,0.0,33589.74409,0.0,0.082315462,100.0,0.177382959,100.0,0.013652098,100.0,0.013272814,1.0,34597.8788,0.0,39426.36758,0.0,0.190818299,0.0,10000.0,,0.008951801,0.0,16388026.67,0.0,48:46.5,-0.754849911,-1.0
41,41,41,41,41,41,41,41,41,1INCHUSDT,0.001270244,0.001270244,0.0,0.0,0.001192229,0.001192229,0.0,0.0,48.7750299,0.0,0.999804015,1.0,0.095749284,0.0,0.234591066,0.0,0.997784145,0.858965826,1.0,1.0,0.762751945,,0.010984028,0.0,0.997784145,1.0,0.010984028,0.0,binance,0.069326524,0.0,-4130.580499,0.0,39390.5259,10000.0,39390.3192,10000.0,2.93905259,0.0,0.491300578,,73.1,,0.054792265,1.0,-1943.167907,0.0,18963.0,0.0,1079.958333,33712.0,0.0,52675.0,0.0,18898.0,0.0,18925.0,0.0,14814.0,0.0,38.0,0.0,0.0,0.0,29390.5259,0.0,0.098717382,100.0,0.311051579,100.0,0.007742983,100.0,0.014932558,1.0,33521.1064,0.0,35464.27431,0.0,0.154122863,0.0,10000.0,,0.031481481,0.0,24894832.51,0.0,53:35.0,-0.765539574,-1.0
42,42,42,42,42,42,42,42,42,ENJUSDT,0.000994397,0.000994397,0.0,0.0,0.001078571,0.001078571,0.0,0.0,30.62895945,0.0,0.999653863,1.0,0.08470205,0.0,0.220151407,0.0,0.998632265,0.8631923,1.0,1.0,0.772749289,,0.009164728,0.0,0.998632265,1.0,0.009164728,0.0,binance,0.036991009,0.0,-2464.264996,0.0,29252.32709,10000.0,29250.84479,10000.0,1.925232709,0.0,0.782534692,,113.0833333,,0.022811834,1.0,-506.9599757,0.0,16386.0,0.0,1079.958333,16692.0,0.0,33078.0,0.0,14488.0,0.0,16245.0,0.0,2204.0,0.0,141.0,0.0,0.0,0.0,19252.32709,0.0,0.089071462,100.0,0.293991277,100.0,0.011350001,100.0,0.012418305,1.0,21716.59209,0.0,22223.55207,0.0,0.144519642,0.0,10000.0,,0.025308642,0.0,22097302.17,0.0,39:44.7,-0.829764531,-1.0
43,43,43,43,43,43,43,43,43,SXPUSDT,0.002384052,0.002384052,0.0,0.0,0.000899109,0.000899109,0.0,0.0,21.36934295,0.0,0.999861767,1.0,0.085534805,0.0,0.208339518,0.0,0.998876771,0.838415724,1.0,1.0,0.801778542,,0.007959891,0.0,0.998876771,1.0,0.007959891,0.0,binance,0.036729519,0.0,-5713.336811,0.0,130869.0906,10000.0,130872.9051,10000.0,12.08690906,0.0,1.122961535,,68.96666667,,0.056328328,1.0,-7556.267524,0.0,9914.0,0.0,1079.958333,13164.0,0.0,23078.0,0.0,9589.0,0.0,9886.0,0.0,3575.0,0.0,28.0,0.0,0.0,0.0,120877.2418,0.0,0.078636817,100.0,0.247223661,100.0,0.010328447,100.0,0.010636197,1.0,126590.5786,0.0,134146.8461,0.0,0.034990326,0.0,10000.0,,0.01712963,0.0,34430017.81,0.0,05:48.9,-0.404237806,-1.0
44,44,44,44,44,44,44,44,44,ROSEUSDT,0.001488019,0.001488019,0.0,0.0,0.001869961,0.001869961,0.0,0.0,19.11907144,0.0,0.999830068,1.0,0.093464466,0.0,0.219062568,0.0,0.998932518,0.835972553,1.0,1.0,0.781003909,,0.007717893,0.0,0.998932518,1.0,0.007717893,0.0,binance,0.045071814,0.0,-1454.505341,0.0,34499.18232,10000.0,34498.32315,10000.0,2.449918232,0.0,1.252932002,,91.66666667,,0.048251385,1.0,-1315.790055,0.0,6809.0,0.0,832.8333333,9114.0,0.0,15923.0,0.0,6424.0,0.0,6672.0,0.0,2690.0,0.0,137.0,0.0,0.0,0.0,24499.18232,0.0,0.078881662,100.0,0.280358203,100.0,0.009947618,100.0,0.010565831,1.0,25953.68766,0.0,27269.47772,0.0,0.14270183,0.0,10000.0,,0.009905448,0.0,9086138.898,0.0,50:17.1,-0.703677808,-1.0
45,45,45,45,45,45,45,45,45,ARUSDT,0.001436084,0.001436084,0.0,0.0,0.001316108,0.001316108,0.0,0.0,11.22963496,0.0,0.993889719,1.0,0.078153805,0.0,0.154698349,0.0,0.99821672,0.869887856,1.0,1.0,0.845264462,,0.0092366,0.0,0.99821672,1.0,0.0092366,0.0,binance,0.0580535,0.0,-997.5357671,0.0,37812.55343,10000.0,37804.32193,10000.0,2.781255343,0.0,2.13442875,,88.96666667,,0.002115378,1.0,-61.07342714,0.0,4511.0,0.0,926.8333333,5897.0,0.0,10408.0,0.0,3521.0,0.0,4478.0,0.0,2376.0,0.0,33.0,0.0,0.0,0.0,27812.55343,0.0,0.084580731,100.0,0.18303676,100.0,0.01237597,100.0,0.012050914,1.0,28810.0892,0.0,28871.16263,0.0,0.165750611,0.0,10000.0,,0.027646662,0.0,11731476.98,0.0,02:11.6,-0.753715321,-1.0
46,46,46,46,46,46,46,46,46,ZECUSDT,0.001379037,0.001379037,0.0,0.0,0.001255907,0.001255907,0.0,0.0,6.432655581,0.0,0.989386156,1.0,0.094155652,0.0,0.247503749,0.0,0.99827399,0.806532105,1.0,1.0,0.75244946,,0.010845798,0.0,0.99827399,1.0,0.010845798,0.0,binance,0.056639031,0.0,-907.3486316,0.0,44294.54389,10000.0,44291.65331,10000.0,3.429454389,0.0,3.720695364,,118.65,,0.000482606,1.0,-17.00092565,0.0,1997.0,0.0,1079.958333,4950.0,0.0,6947.0,0.0,1508.0,0.0,1939.0,0.0,3442.0,0.0,58.0,0.0,0.0,0.0,34303.02409,0.0,0.105766006,100.0,0.328982077,100.0,0.011419973,100.0,0.015210112,1.0,35210.37272,0.0,35227.37365,0.0,0.142597529,0.0,10000.0,,0.024498457,0.0,16479268.21,0.0,16:03.5,-0.71793867,-1.0
47,47,47,47,47,47,47,47,47,ATOMUSDT,0.00225795,0.00225795,0.0,0.0,0.001499081,0.001499081,0.0,0.0,22.90921718,0.0,0.999972525,1.0,0.096700407,0.0,0.229088412,0.0,0.998307657,0.819782393,1.0,1.0,0.764856318,,0.010182794,0.0,0.998307657,1.0,0.010182794,0.0,binance,0.074241638,0.0,-4872.696327,0.0,114243.0987,10000.0,108728.3778,10000.0,10.42430987,0.0,1.046063729,,69.4,,0.064339341,1.0,-7503.18857,0.0,6403.0,0.0,1079.958333,18338.0,0.0,24741.0,0.0,4675.0,0.0,6303.0,0.0,13663.0,0.0,100.0,0.0,0.0,0.0,104243.0987,0.0,0.098644193,100.0,0.307430208,100.0,0.007324014,100.0,0.012971483,1.0,109115.795,0.0,116618.9836,0.0,0.219075117,0.0,10000.0,,0.028703704,0.0,98968387.41,0.0,39:32.8,-0.655169358,-1.0
