date,1INCHUSDT,AAVEUSDT,ADAUSDT,AGIXUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,APEUSDT,APTUSDT,ARUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,DYDXUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,GRTUSDT,HBARUSDT,HNTUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LINKUSDT,LTCUSDT,MANAUSDT,MATICUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OPUSDT,RENUSDT,RNDRUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,THETAUSDT,TRXUSDT,UNIUSDT,VETUSDT,WAVESUSDT,WOOUSDT,XRPUSDT,XTZUSDT,ZECUSDT,ZILUSDT,ZRXUSDT
2021-04-12,14832.894441860322,415698.62950127845,0.01,,79268.34474385604,88724.86557097617,28005.4559744778,,,,0.01,,91342.7657180003,72910.97478148805,10407.87397700185,11866.589311920057,39753.39144901007,46053.92190880386,14678.087602829995,106033.75660256049,1037579.3830899561,83230.1799704199,,66498.32753800003,39167.54775134801,,17821.39782744005,18146.736107080145,,88149.35896965463,,,,16109.117437730078,15056.502781087996,23719.58558156002,17676.151597364787,,,16959.729899569993,73849.39416831886,0.01,11776.799886646624,10194.813301720042,25598.286885336,51305.54907011691,41055.201328182105,55507.6104321781,14899.638526083994,,57650.34795106406,,,13455.157492708631,30095.179908440037,30547.563035965937,45423.34949273811,276900.7588435559,10015.320557740006,84116.69194588558,19549.972908018095,0.01,15695.840068759999,0.01,40435.40178215384,,266495.9363190809,0.01,0.01,71813.0416292861,31095.721209963933
2021-04-13,14841.510422920328,417529.0886325585,0.01,,79510.83947198404,88883.79925414216,28033.2876932678,,,,0.01,,91526.96582140036,73717.20179435203,10407.87397700185,11892.346928160054,39967.12018353007,46139.42724142786,14745.482932339994,106119.10744768051,1039821.1969691273,83403.93013961989,,66846.72765120001,39254.95817670399,,17828.135625800056,18150.194362250135,,88373.52349801462,,,,16124.218719860079,15077.476582191997,23719.58558156002,17760.189373837376,,,16973.32116166599,73993.70435311898,0.01,11776.799886646624,10199.625309780064,25611.991529856004,51399.28985159722,41140.45740040211,55587.4912681521,15044.214621752002,,57650.34795106406,,,13458.469306581432,30108.194419240037,30680.651510605952,45502.49214167011,275927.56266926817,10015.320557740006,84407.6987171136,19572.504072838106,0.01,15706.73866676,0.01,40477.03252918983,,267010.65516018076,0.01,0.01,72017.47261629411,31106.11817007993
2021-04-14,14866.55389744033,424236.19325417856,0.01,,79893.17283953806,90030.56248893417,28259.14599678,,,,0.01,,91841.48653160033,74151.20263931603,10407.87397700185,11945.404755880056,40361.027315846055,46341.910170357856,14964.063588285992,106538.47918188051,1176630.832525985,84325.54760245986,,67206.59803560002,39628.496658561984,,17888.535336140056,18193.418183102145,,89748.52513763738,,,,16187.867119696075,15636.58300377599,24703.60943068002,18516.718664844786,,,16997.96610808799,74190.676637519,0.01,11776.799886646624,10206.400241240059,25765.281444892003,51577.96446128995,41395.202520862105,56101.6105743341,15104.571785558,,57761.14336234407,,,13467.209993154434,30147.12368234004,30927.034188215956,47018.44046392209,290423.8403497385,10015.320557740006,84747.6856706896,19613.5894228701,0.01,15721.26643706,0.01,40593.26203681183,,280437.9007924527,0.01,0.01,72307.84955727812,31435.463123495916
2021-04-15,14870.978843920331,424236.19325417856,0.01,,80088.83191914807,90171.38141952017,28271.176991388,,,,0.01,,92146.06602220381,74241.28280246003,10407.87397700185,11966.781953920054,40409.413140722056,46341.910170357856,15049.822847757994,107003.84286942054,1210592.9797924855,84627.00959195984,,67567.92236420003,39667.195739181996,,17908.64845316006,18194.69053165014,,89884.79773927742,,,,16207.607472656075,15743.552675977988,24741.28233868002,18550.46121784079,,,17008.449899305986,74344.36380151892,0.01,11776.799886646624,10207.057195960064,25781.762937612013,51787.84835568013,41431.318818042106,56179.5817228781,15151.296194809995,,57761.14336234407,,,13467.209993154434,30241.797270540035,30939.841136615956,47182.464553916085,290895.2331990384,10015.320557740006,84927.63121041561,19619.825083384105,0.01,15722.33554106,0.01,40648.95257537383,,284794.9993508027,0.01,0.01,72332.04699140614,31471.750660893915
2021-04-16,14900.683888640331,437170.10089893884,0.01,,80622.42780713206,90978.74678483016,28345.45499250201,,,,0.01,,92958.50260713772,74685.68816197802,10407.87397700185,12028.854709980056,40534.05782183406,46470.88887900583,15255.389973719995,108493.68097236055,1531731.7124532715,85449.73050899986,,68431.23352060004,40114.98327297001,,17968.80419416005,18221.353906598135,,90599.60404169741,,,,16245.45755588608,17101.481055216005,24779.03265688002,19274.2670787862,,,17029.23846690199,74541.71161831908,0.01,11776.799886646624,10219.804023140063,25870.660773148014,51903.08778661978,41862.9047860821,56448.725136322115,15396.967113173992,,58195.55221536608,,,13480.295353337637,30427.206076140046,31301.482961061956,47642.586905676086,294758.434315418,10015.320557740006,85421.76786044159,19692.192250128104,0.01,15746.8217717,0.01,40751.674056145835,,309623.4438839009,0.01,0.01,72842.27570451614,31673.60917540191
2021-04-17,14913.610645740338,444458.5636550586,0.01,,80721.08134254605,91192.30326708016,28686.27160712061,,,,0.01,,93537.42019720025,74963.606168244,10407.87397700185,12083.19448700006,42930.30555578405,46772.605224145824,15325.385812525998,109338.73382554058,1700666.1993993777,86041.91045737988,,69356.79058708006,40235.47881009002,,18020.370550180047,18380.790473308116,,91216.42092211744,,,,16268.34424198408,17240.035244076003,24779.03265688002,19439.608717953204,,,17042.360993455986,74696.06325431899,0.01,11776.799886646624,10219.804023140063,25878.933048868013,52186.23309411653,41931.7206207621,56719.08296794411,15478.353686903996,,58483.38172184609,,,13490.134741826838,30479.529489540048,31463.048238423948,47767.17499021009,296009.9806499679,10015.320557740006,85652.58880056156,19751.09494441211,0.01,15748.990203700001,0.01,40866.10653870183,,320693.1956502409,0.01,0.01,73173.74660091013,31736.67438560391
2021-04-18,15295.827237500349,480348.4086941589,0.01,,84115.06482468602,96096.57426637415,29871.495822546574,,,,0.01,,93532.05251440025,77222.50936546209,10407.87397700185,12092.73737242006,43276.004382408035,47923.75505850785,15955.222751951995,136248.0001050404,2013909.2667098627,86683.06816117986,,78518.82878052011,40823.067162698004,,18468.998859400028,18864.889205132127,,102395.42069848272,,,,16585.345322564044,17233.139529712003,26551.050316280005,20784.704224237616,,,17042.270474383986,74716.03322956068,0.01,11776.799886646624,10514.633153500048,25876.26640958801,52184.155048116525,41929.5186939421,56718.426013852106,15615.64265644201,,58480.64869812409,,,13786.060176385423,31843.757600180044,31478.98649664395,49140.34869250208,296300.987415553,10015.320557740006,85651.31690108156,20589.335190214115,0.01,15748.6677731,0.01,40865.445761783834,,328364.0401045088,0.01,0.01,75005.35671496809,32592.167786925904
2021-04-19,15342.68815824035,482783.364481599,0.01,,85670.62316471204,98134.35654582214,30380.153049418775,,,,0.01,,93396.34152422167,78371.62828563403,10407.87397700185,12092.73737242006,41902.346890121335,48341.05240405785,16382.887244573996,138401.4269536804,2183598.192302142,89227.5769524599,,81703.38017500009,41318.85055760204,,18529.41946480003,18970.844486298138,,104266.2408522473,,,,16633.44250595804,17087.45160365399,26753.79659628,21506.96263580562,,,17042.270474383986,74466.5442708741,0.01,11776.799886646624,10532.666008420041,25810.31921667875,52184.155048116525,38325.02987464936,58652.15017365812,16003.90228199402,,50130.280258212224,,,13814.83110703602,32151.823935300043,28602.098949064497,49973.82608032808,292333.77169171174,10015.320557740006,83618.3464201336,20644.40070840012,0.01,15936.72501895999,0.01,35664.173869901824,,348584.4702365515,0.01,0.01,76272.18010990407,33104.059847371886
2021-04-20,15374.268838180344,476524.96554388513,0.01,,88721.207850574,101538.52875852016,30824.12302350359,,,,0.01,,93060.20198978293,79929.4743940183,10407.87397700185,12092.73737242006,42964.95337533605,48837.32484153389,17053.904721491992,140618.21713466026,3091991.4255913408,91615.23427795994,,85229.86749086002,42368.88205963603,,18619.852269640047,19091.43039731013,,106557.0361164039,,,,16721.50542580804,17695.34958252599,27073.86135308,22955.19644302821,,,17229.279151693987,74158.91116224996,0.01,11776.799886646624,10551.225660180036,25642.450948973295,52003.70018874524,37608.35878298806,60611.88652805813,16348.35428683002,,51292.70612351221,,,13880.34415361942,32831.23640412004,25051.094701726586,52008.642838714084,286649.73286249273,10015.320557740006,84989.94079835556,20734.13200955412,0.01,15970.364069059991,0.01,36371.50887367981,,362356.87358889915,0.01,0.01,77714.19664293602,33732.88024560388
2021-04-21,15397.305863840353,467444.6001458184,0.01,,89311.33097465598,101856.44954378814,30958.087398701195,,,,0.01,,92826.55804319441,80114.6594755744,10407.87397700185,12092.73737242006,43403.98902796805,49035.782261809894,17112.511458736004,140962.56019122028,3451763.696135654,92222.66219775997,,85229.86749086002,42496.21133234002,,18643.208241620043,19152.70394194813,,107176.53422844387,,,,16763.914356982037,18941.011576789984,27073.86135308,23391.605088667202,,,17250.514012575983,72947.74631494463,0.01,11776.799886646624,10557.787504240045,25621.53255605489,51919.61267533328,37702.94707230806,60820.81896414412,16570.772108388017,,51358.41830503021,,,13896.077578279212,32941.21287052002,22309.537299365944,52338.92465733208,282946.8156002039,10015.320557740006,85364.67133917753,20758.331231328124,0.01,15993.785810659992,0.01,36433.888004785804,,372884.87097692385,0.01,0.01,78456.60204835604,33834.03051617591
2021-04-22,15440.03758400036,485388.2620987586,0.01,,90803.77403452595,104178.93836667419,32068.872919290992,,,,0.01,,92515.39436231907,82509.212252924,10407.87397700185,12092.73737242006,45391.078347886054,49430.21250300986,18021.134923417998,143987.99529325686,4112446.6919563296,93878.42477972001,,88238.17135666001,44133.441093444024,,18750.04519546003,19225.80088055811,,110758.34572573402,,,,16841.923330076028,21569.61167618197,27197.992767879998,25637.340563929007,,,17352.582086959985,72231.53662896222,0.01,11776.799886646624,10574.177084820043,26191.580940144042,52902.245552352644,39426.84757288405,62283.0143834581,16881.36766691602,,52584.64008896422,,,13954.728039711406,33248.46195970001,22824.000220649934,53047.33226407008,279099.1625001542,10015.320557740006,87969.08555405952,20849.34610801813,0.01,16010.175045359993,0.01,37057.3390531038,,394566.33113152743,0.01,0.01,80218.79939008002,34266.17251266991
2021-04-23,15615.158237260353,566134.4338022594,0.01,,95833.1792560099,108407.03113482616,32454.76240036699,,,,0.01,,91924.15402197304,86456.20876752402,10407.87397700185,0.01,45476.55127032205,50925.86599649786,18801.414054852004,149185.21485560024,4185527.613167589,98125.79153052,,91583.09979486003,47767.79884804607,,19040.386731860024,19914.07631434008,,110890.04575179942,,,,17096.035700792036,22077.454668515966,27280.85414108,26361.587212774797,,,17670.738239344002,71461.96441091454,0.01,11776.799886646624,10643.247200700036,27381.55995134407,55555.50616970014,42293.20846719807,66694.03392548214,17569.260492494046,,56305.905623214254,,,14246.345358895393,33775.945102260004,23900.45875706795,53026.11560302208,271625.45050697104,10015.320557740006,90591.66400278147,21287.840421614106,0.01,16145.724844759996,0.01,37883.14819138983,,453517.57443041285,0.01,0.01,93314.25296525798,35800.24194794789
2021-04-24,15652.726245620346,577944.5084010577,0.01,,96093.65705714992,108651.23732928504,32730.355335331205,,,,0.01,,91924.15402197304,87277.06453052405,10407.87397700185,0.01,44988.79726941209,51469.602842745866,18801.146735070004,149858.74288668015,4226826.877896055,100129.38010623999,,93488.29017146002,48363.432764364064,,19076.388587480025,19968.867306386084,,108543.27238685361,,,,17130.132685582023,22921.936483883957,27322.56947108,26775.2210249122,,,17705.292929404,69420.79241068401,0.01,11776.799886646624,10649.875350200025,27471.858759358078,56071.973820923304,43098.17005612205,67013.58554104016,17840.94165832404,,56874.96167783625,,,14283.760744469393,34240.56907265996,24205.540892575933,52446.420686176716,265784.86536821775,10015.320557740006,91292.22593529947,21332.56940293011,0.01,16169.842147259998,0.01,38341.77715644984,,466132.60433726676,0.01,0.01,94334.95325338589,36177.82201434587
2021-04-25,15675.323347700341,587440.9673863593,0.01,,96211.16775340991,109902.57154046219,33116.591759997784,,,,0.01,,91210.40162693679,88850.02590672401,10407.87397700185,0.01,46750.9489064521,51852.94992851388,19000.134416406006,151339.57018480013,4535783.248750229,101732.92391032,,95451.88454122002,48857.191142626034,,19141.985697520035,20038.65860029608,,110230.6408707918,,,,17175.78321233003,23226.582546381207,27406.08529588,27202.896158235573,,,17745.434070552004,67734.84467632647,0.01,11776.799886646624,10658.12882860002,27571.652124924072,56786.02096188584,43753.33641077204,67727.55577303616,17863.097079302042,,57981.459396996244,,,14313.566448304991,34435.308862659986,24431.09354169394,51100.758058907944,258407.94515749376,10015.320557740006,91727.38042430753,21412.274406418113,0.01,16179.568764559996,0.01,39053.077986709846,,477728.7284813407,0.01,0.01,95791.02871968989,36444.825238991885
2021-04-26,15677.921230960343,588471.2512860192,0.01,,96793.01639594189,109988.48788112619,33144.75657435698,,,,0.01,,90752.34374810781,89270.76268232401,10407.87397700185,0.01,46825.74383209409,51948.882081973876,19266.912739552023,151837.33904914014,4564229.786100028,102018.61304927999,,95709.33850042001,48892.979997206035,,19154.05382262003,20051.073254244064,,111121.4559955242,,,,17185.45577543803,23561.60855171395,27406.08529588,27641.327377098212,,,17760.48442929002,66133.34053562497,0.01,11776.799886646624,10660.420064140008,27577.515969264066,56957.58604439152,43810.51481394004,67821.67806261816,18365.65769959406,,58092.90768531224,,,14319.34009781859,34457.348809059986,24467.35486840193,51578.189955988084,254225.71992345067,10015.320557740006,92888.38396866944,21470.873913130097,0.01,16179.568764559996,0.01,39079.856869529845,,478593.93861192465,0.01,0.01,95919.1595131639,36475.33883508588
2021-04-27,15677.921230960343,589033.4878068193,0.01,,96852.2585076819,110332.79996868421,33165.874687514995,,,,0.01,,90510.56994314538,90305.396601924,10407.87397700185,0.01,46881.86110835809,52046.78890788988,19406.82143097403,152432.29194226017,4575339.052028432,102234.11259342,,95709.33850042001,48992.00492223604,,19166.152805660025,20533.750547998035,,111924.54179387064,,,,17196.73975130003,23708.901757947955,27406.08529588,27641.327377098212,,,17768.70245304603,67609.711984679,0.01,11776.799886646624,10660.888246540011,27577.515969264066,57274.041116518056,43867.84502450004,67915.92802816616,18560.977428642058,,58167.31118004424,,,14327.421643833992,34486.91415345999,24480.672489221924,51803.23503327208,251763.72199346733,10015.320557740006,93191.40036601141,21486.8065301021,0.01,16179.568764559996,0.01,39270.34479231783,,482308.6968181908,0.01,0.01,95935.2584521079,36475.33883508588
2021-04-28,15689.49229838034,596124.486637239,0.01,,97056.1923813339,110954.43309222623,33226.993702439,,,,0.01,,90363.94839084397,91833.22588592404,10407.87397700185,0.01,48201.693973072084,52274.4691711879,19649.263719248025,153946.69187680032,4691979.634031128,102951.87694918002,,96744.77134182,49477.04223067602,,19190.169668840026,20584.764250940083,,114294.89242272283,,,,17208.03440735803,24823.760478007964,27406.08529588,28529.480050472597,,,17789.03223557003,68486.36528718908,0.01,11776.799886646624,10662.941462640007,27606.897603104062,57620.07066902451,44402.056816664044,68118.57915341218,18906.235983096045,,58460.43503394024,,,14346.159325622588,34588.49813926,24619.668080185926,51996.228935660074,250109.95990786675,10015.320557740006,94904.88479482537,21510.0356520181,0.01,16186.426683759993,0.01,40053.43111567985,,493498.56778569083,0.01,0.01,97119.03732843594,36648.17996740587
2021-04-29,15700.472953640345,608269.735897079,0.01,,97439.37827876788,111127.96140298223,33480.374927741206,,,,0.01,,90019.07123154715,92646.57492192398,10407.87397700185,0.01,48635.773847672084,52371.534586811904,19913.24340208002,154718.73693920037,4797911.492425499,103324.63597208002,,96740.96572242,49929.36940442004,,19209.358104560026,20605.49682807608,,117839.0736409072,,,,17230.616471088033,25445.048889183967,27447.92855188,28910.7418118064,,,17802.073008614017,68682.10140027825,0.01,11776.799886646624,10667.815414620009,27655.063667636074,57698.73035532017,44830.81925842403,68248.19105468417,19156.682419104054,,58755.02649145423,,,14355.53911158199,34686.62615805999,24750.938238361916,52384.42509325405,248150.33104478533,10015.320557740006,95399.4438618754,21526.4637694981,0.01,16189.123050759992,0.01,40244.26564617186,,495934.24668462266,0.01,0.01,97527.06745400195,36772.199547833865
2021-04-30,15706.251397580341,609481.6953801591,0.01,,97498.92579762389,111127.96140298223,33501.7743278632,,,,0.01,,91547.0791284002,92818.91712652399,10407.87397700185,0.01,48766.28856977208,52404.1748220539,19958.836985706028,154893.3439562404,4803526.37998094,103360.61368672003,,97005.00052422,49965.86042525204,,19211.769981940026,20611.211924748084,,118426.65859768717,,,,17246.807492004034,25462.76149664597,27447.92855188,28970.87650329081,,,17807.554491602023,68717.77004027869,0.01,11776.799886646624,10670.098527119997,27768.36466331609,57785.38419252017,44850.34359534403,68314.74019012817,19283.320986946073,,58755.02649145423,,,14360.167550609192,34701.40342725999,24764.522097721914,52383.95236717405,249989.5458417576,10015.320557740006,95616.49574162545,21533.3083752721,0.01,16202.244713439994,0.01,40364.213570753855,,496383.03213127464,0.01,0.01,97559.67499309196,36784.52780013186
2021-05-01,15711.781149580342,609626.6310297591,0.01,,97498.92579762389,111301.78653536623,33568.29043991721,,,,0.01,,91621.80453540025,92817.82210232399,10407.87397700185,0.01,48916.67408339807,52420.310575829906,20004.508945448026,155119.51072144043,4818922.091634891,103506.74443238002,,97266.06814422,50067.004135880044,,19216.59201482002,20611.601938526084,,119458.83682441521,,,,17253.28005613603,25547.868906755975,27489.84616388,29038.71560100641,,,17815.785115718027,68799.39810947866,0.01,11776.799886646624,10671.914282399994,27828.09027129009,57817.92925506032,44889.53339800403,68378.03662324417,19331.331450840076,,58830.28677137223,,,14364.797210453591,34731.15100225999,24809.97009600591,52665.66692029805,251248.6816243976,10015.320557740006,95899.49659839342,21537.873815648094,0.01,16203.432413679991,0.01,40415.16581405986,,498120.95233456476,0.01,0.01,97741.26359015398,36802.94419532187
2021-05-02,15728.965428640342,614840.4115548787,0.01,,97618.21594433989,111875.41725300024,33747.407640447214,,,,0.01,,92447.31923200026,93755.071646524,10407.87397700185,0.01,49298.29087718209,52517.62777638391,20208.181730278025,155992.83549728044,4974264.834699451,103696.46903498001,,97527.86346262,50238.03324102806,,19233.364838820016,20729.79550049208,,120575.6803996612,,,,17269.450512444037,26169.00600058996,27489.84616388,29389.130851777805,,,17819.244485216026,68926.3802462786,0.01,11776.799886646624,10676.413205879982,27924.932228186088,57884.735408520166,44943.81862270403,68444.75279225619,19391.67333520208,,58905.658456728226,,,14372.000173912389,34818.55198885997,25072.835703605895,53226.523592158046,256367.67204005748,10015.320557740006,97600.05658063742,21547.01654173809,0.01,16207.249100319992,0.01,40514.74812602986,,502112.16104272864,0.01,0.01,98034.56797500196,36851.535216223856
2021-05-03,15733.178398820342,619188.1117125585,0.01,,97797.37581342988,112137.93649595423,33802.44831842522,,,,0.01,,92961.36017920024,93958.31454572399,10407.87397700185,0.01,49337.68727119809,52698.69181390191,20239.024032446025,156118.6821674005,4985588.347245099,103915.34570988,,97527.86346262,50288.83468224807,,19247.80282330002,20744.034969384084,,121481.7699292812,,,,17274.303718136038,26362.63925978996,27489.84616388,30121.197092694805,,,17824.730048494024,69060.67000659143,0.01,11776.799886646624,10678.23065759998,27951.17884863409,58092.957691513606,45002.69926890403,68476.44883142019,19482.809618772088,,58943.370145864224,,,14375.475229187787,34826.05399705997,25090.0752518399,53319.24997016205,257126.2126472374,10015.320557740006,97993.11994473141,21569.88064214809,0.01,16211.024833119993,0.01,40542.55077434386,,523375.6968936745,0.01,0.01,98116.37672110798,36918.13007177587
2021-05-04,15781.38146724033,667098.2464965392,0.01,,98801.45553492791,114538.03491368021,34799.54942558123,,,,0.01,,95870.55577034068,96156.19146152398,10407.87397700185,0.01,51480.38381579204,53420.86444525789,20997.421379526037,157817.86030006045,5342505.542706007,105305.05361433998,,98114.25959657106,51647.81390140609,,19322.688697020014,20761.76299416808,,125831.23296707719,,,,17350.18906683603,26947.380297003965,27700.006080279996,32358.237456831394,,,17882.465694276016,71320.31371588295,0.01,11776.799886646624,10694.311385119967,28272.628531538085,58293.365014150135,46400.93322343803,69225.89187418617,19881.265859130097,,61175.3545996342,,,14398.508622737389,34996.59774065996,25797.384343419886,53839.99824417406,269573.43424773053,10015.320557740006,100437.03651849342,21663.05768558609,0.01,16254.920206079989,0.01,41124.56971144986,,565810.9436198527,0.01,0.01,99503.17847385196,37361.74325851385
2021-05-05,15792.100827220336,671017.0457827995,0.01,,99190.59652818591,115012.4500949962,34893.82218153323,,,,0.01,,96963.5481506802,96420.84373912399,10407.87397700185,0.01,51597.87688294805,53604.05208137389,21133.943298748036,158228.26309242038,5885370.650729141,105644.62379331997,,99114.89407701997,51874.91192171409,,19344.548117500002,20781.5037653921,,126692.02779091518,,,,17363.20784957803,27326.75694846796,27700.006080279996,32745.5701318466,,,17902.467051844018,71597.36800487924,0.01,11776.799886646624,10697.509384059953,28317.398470946093,58598.45337112014,46616.986922302014,69464.52434276615,20045.05850113408,,61214.51212390821,,,14405.473545778386,35034.05518465996,25926.777690793875,54365.84983864006,271074.0017214975,10015.320557740006,100928.3539532774,21684.846083454093,0.01,16270.32350499999,0.01,41294.64377778786,,568097.5764833228,0.01,0.01,99818.92967468995,37464.06225490184
2021-05-06,15829.87132338033,681497.9690451998,0.01,,99616.20549863992,115102.3511280842,35080.01057622321,,,,0.01,,98021.60243248023,96869.73193692397,10407.87397700185,0.01,51777.677136202044,53704.6514537779,21182.39540682004,158847.83284774036,6590544.8501484785,106322.23532701994,,99381.20880261996,52077.6481940721,,19349.372108540003,20851.93016318211,,129170.80351625117,,,,17392.565983036024,28148.522894507954,27742.073750679992,32918.99683329358,,,17926.384737604018,71769.80391867892,0.01,11776.799886646624,10701.436831739964,28491.984802634102,58814.7087127329,46812.91577304201,69625.49474242413,20161.674033156072,,61371.45919492421,,,14413.665655966986,35130.30696185997,26238.021772031876,54520.93896289006,273261.2648542773,10015.320557740006,101220.0959748734,21691.74816857009,0.01,16273.081856319988,0.01,41730.37961006786,,581274.4076147389,0.01,0.01,100051.64635865395,37501.73958950185
2021-05-07,15868.732648560324,689695.9702272997,0.01,,99860.21892006992,115660.26899818421,35127.365962831216,,,,0.01,,98735.03190015683,97771.08088172396,10407.87397700185,0.01,51937.41431536604,54002.842756641905,21360.970059994048,159807.81277558033,7124170.919227328,108077.24431592,,99648.84325701997,52143.10875547211,,19482.967291460005,21165.4301450861,,130084.2948948312,,,,17417.066933836017,28909.41032045995,27784.31799747999,33111.46438736699,,,17932.623760310016,71908.61726667895,0.01,11776.799886646624,10704.405900979953,28571.388900446098,58973.576162870246,46966.83517591,70642.15051433213,20345.28578031008,,61759.75445182821,,,14419.538648499389,35175.35867265996,26388.693588657865,55012.16738962006,276640.8008084889,10015.320557740006,101651.3561709834,21728.58386124809,0.01,16311.170005159993,0.01,41939.07513571987,,593496.8786771192,0.01,0.01,100368.63983086993,37538.670602113845
2021-05-08,15876.772468180323,690189.4734420999,0.01,,100192.86873044592,116520.0945809962,35149.75867785923,,,,0.01,,99387.13423390029,97889.97353432396,10407.87397700185,0.01,51978.92252420404,54137.54979105991,21442.512484418054,160782.22151826034,7651050.611565184,108312.67417418002,,99916.79285741996,52432.43534763211,,19563.425807519998,21262.283129390107,,131347.2391924952,,,,17428.521363074018,29139.602128997947,27784.31799747999,33296.4698951044,,,17946.483052512016,71959.09873667877,0.01,11776.799886646624,10706.691885179956,28595.621178382095,59147.46406094719,47185.470212910004,71346.41172217214,20406.690099876087,,61838.87912777421,,,14423.026868529589,35220.83124945997,26467.141903353862,55265.259848734066,277609.34049465775,10015.320557740006,101786.1379416794,21787.641289252086,0.01,16323.288756959992,0.01,42114.61962559989,,595846.0325780051,0.01,0.01,100633.95626782191,37768.48625378986
2021-05-09,15911.392699860327,705710.3647435204,0.01,,100551.54435012591,116911.2744663942,35355.175278529234,,,,0.01,,101028.96893970027,98846.56212512395,10407.87397700185,0.01,52973.38990039406,54256.2899163679,21685.672803240057,161532.21629174033,8481145.158597121,108954.49034337999,,100441.03480181996,52637.08514261812,,19647.68981866,21342.902218076142,,133594.91496493123,,,,17456.14575752002,29926.987464289956,27826.70245167999,33938.87942647939,,,17964.227221548022,72173.09081298996,0.01,11776.799886646624,10714.894369359983,28598.656297742094,59275.44132942912,47325.05505411001,72210.21584218612,20498.211981022087,,62961.41466857621,,,14424.188799961188,35281.84927965997,26619.866126083863,55720.46578972006,281114.44633393735,10015.320557740006,102157.33963495941,21835.722570490077,0.01,16333.86916291999,0.01,42465.92971870187,,611587.1816970148,0.01,0.01,101376.12712853195,37932.20643617786
2021-05-10,16144.91405930033,718045.8993887006,0.01,,103534.91307920583,121002.81326323617,35957.303590069234,,,,0.01,,103177.0756453745,100544.08851212396,10407.87397700185,0.01,52972.99209119606,54692.890882821914,22235.271775778074,165339.42261410033,8687820.556181522,111114.85212539998,,102323.01752045995,53571.38663007813,,19833.66904748,21688.357308602135,,137507.83679098726,,,,17625.53377988202,30531.332113421944,27911.610197079986,34816.19261231701,,,18188.545564422016,72257.6762571974,0.01,11776.799886646624,10743.44422929997,29170.849148784102,60883.063955164915,47480.58478523002,74522.25843142012,21013.231465392084,,63157.378897602204,,,14519.448284147596,35636.456350539964,27208.058326029863,56383.16662736028,287253.39847393,10015.320557740006,103669.7164909834,22176.212363104092,0.01,16579.625537339998,0.01,43606.19131300385,,615876.1766594249,0.01,0.01,103113.33159149197,38526.19018363585
2021-05-11,16173.244361500325,726577.5192517007,0.01,,103788.47333973781,121721.64487858817,36132.14989443922,,,,0.01,,104327.3220179203,101256.70335452391,10407.87397700185,0.01,53464.469145696065,54845.045711281906,22337.21267418607,165716.16979644034,8795151.666001271,111553.67823551995,,103136.33363531994,53927.12288158212,,19893.2425133,21738.229406164104,,138884.64426960115,,,,17650.35237921001,31055.241934923924,27911.610197079986,35368.72626019963,,,18224.367346922012,73203.77703387814,0.01,11776.799886646624,10752.581641599943,29295.453769408112,61188.03751237955,47324.14264279483,75060.04505679611,21182.040731854064,,63754.262498978205,,,14532.577028530599,35773.05009273995,27359.246551463857,57630.32138600805,288367.5632655174,10015.320557740006,104007.89582148538,22197.370703486093,0.01,16587.76373149999,0.01,43776.346711941864,,626392.9703929509,0.01,0.01,103684.31589365996,38856.5333954219
2021-05-12,16228.558709420322,738402.7792667014,0.01,,103787.86680520781,123500.65241606419,37473.1127219432,,,,0.01,,107624.80130680799,102835.89250792393,10407.87397700185,0.01,54919.00695324806,55207.151056181916,22668.098562456078,171690.72034141855,9800443.510502798,114839.4224826942,,104517.28637111995,54683.309833134124,,20059.131378839986,21922.908251840043,,144539.20816492307,,,,17696.777325912008,32812.29559243911,27910.715532279988,36613.914044044424,,,18261.992761804016,74167.53177219635,0.01,11776.799886646624,10756.363174939943,29394.4733316561,61349.887187419146,47374.21397265,75920.74059151209,21451.06469873806,,64657.964243049384,,,14551.706146230796,36090.89060773995,27780.981498635865,57845.13549281806,304507.99083462893,10015.320557740006,104721.1023376754,22236.93188214409,0.01,16661.997777499986,0.01,44070.80456182786,,650350.1944223223,0.01,0.01,105929.73851804003,39178.45665852193
