,adg_long,adg_per_exposure_long,adg_per_exposure_short,adg_short,adg_weighted_long,adg_weighted_per_exposure_long,adg_weighted_per_exposure_short,adg_weighted_short,avg_fills_per_day_long,avg_fills_per_day_short,closest_bkr_long,closest_bkr_short,drawdown_1pct_worst_mean_long,drawdown_1pct_worst_mean_short,drawdown_max_long,drawdown_max_short,eqbal_ratio_mean_long,eqbal_ratio_mean_of_10_worst_long,eqbal_ratio_mean_of_10_worst_short,eqbal_ratio_mean_short,eqbal_ratio_min_long,eqbal_ratio_min_short,eqbal_ratio_std_long,eqbal_ratio_std_short,equity_balance_ratio_mean_long,equity_balance_ratio_mean_short,equity_balance_ratio_std_long,equity_balance_ratio_std_short,exchange,exposure_ratios_mean_long,exposure_ratios_mean_short,fee_sum_long,fee_sum_short,final_balance_long,final_balance_short,final_equity_long,final_equity_short,gain_long,gain_short,hrs_stuck_avg_long,hrs_stuck_avg_short,hrs_stuck_max_long,hrs_stuck_max_short,loss_profit_ratio_long,loss_profit_ratio_short,loss_sum_long,loss_sum_short,n_closes_long,n_closes_short,n_days,n_entries_long,n_entries_short,n_fills_long,n_fills_short,n_ientries_long,n_ientries_short,n_normal_closes_long,n_normal_closes_short,n_rentries_long,n_rentries_short,n_unstuck_closes_long,n_unstuck_closes_short,n_unstuck_entries_long,n_unstuck_entries_short,net_pnl_plus_fees_long,net_pnl_plus_fees_short,pa_distance_1pct_worst_mean_long,pa_distance_1pct_worst_mean_short,pa_distance_max_long,pa_distance_max_short,pa_distance_mean_long,pa_distance_mean_short,pa_distance_std_long,pa_distance_std_short,pnl_sum_long,pnl_sum_short,profit_sum_long,profit_sum_short,sharpe_ratio_long,sharpe_ratio_short,sortino_ratio_long,sortino_ratio_short,starting_balance,symbol,time_at_max_exposure_long,time_at_max_exposure_short,volume_quote_long,volume_quote_short
INJUSDT,0.0064319247460580264,0.0032159623730290132,0.0,0.0,-0.0019014063032065098,-0.0009507031516032549,0.0,0.0,11.818970001734003,0.0,0.1797207020947058,1.0,0.5615638630892318,-0.0,0.7990224247902472,-0.0,0.9738214745638032,0.344467270326673,1.0,1.0,0.3000984838375624,,0.0575576112300655,0.0,0.9738214745638032,1.0,0.0575576112300655,0.0,binance,0.33154326055294675,0.0,-216435.9849577,0.0,1016734.5004497855,10000.0,711392.5392422868,10000.0,100.67345004497855,0.0,2.0295613726180695,,147.91666666666666,,0.7466093632886339,1.0,-3604042.1586050377,0.0,4153,0,720.875,4367,0,8520,0,2700,0,3607,0,1213,0,546,0,454,0,1006734.5004497917,0.0,0.24644764849917197,100.0,0.5383271833164451,100.0,0.024042777634310605,100.0,0.03295223707328259,1.0,1223170.4854074917,0.0,4827212.644012529,0.0,0.1331693046354849,0.0,-0.039433584284156005,-0.9999999999999778,10000.0,INJUSDT,0.19165414402959197,0.0,2680236466.941207,0.0
XRPUSDT,0.004731039913299595,0.0023655199566497975,-0.008215975858229085,-0.008215975858229085,0.002620617936127401,0.0013103089680637004,-0.0008215975858229085,-0.0008215975858229085,11.375083974024035,1.951481675001866,0.14715293273707766,0.059128168322923065,0.5696068420470219,0.9999991903871431,0.8291738824356987,0.9999991903871425,0.9955588616888343,0.3589973448714552,0.33130503094155184,0.9993150040534556,0.2300241005873389,0.0,0.03068251030635332,0.016131727854526927,0.9955588616888343,0.9993150040534556,0.03068251030635332,0.016131727854526927,binance,0.0761874617468182,0.00673899878553168,-1909878.4849870102,-103.14821341268035,27081885.79954301,0.01,27074048.707093008,0.01,2707.1885799543006,-0.999999,2.108894197116058,2.364228139985716,83.43333333333334,72.36666666666666,0.30088313543080725,4.4661987153507505,-12473056.437594978,-11037.915554465373,8019,1119,1674.625,11030,2148,19049,3268,5479,1058,7073,1115,4651,1090,946,4,900,0,27071885.799543034,-8669.629723412678,0.15826132141438745,0.06314628818614268,0.6257817542134785,0.43354578470601596,0.008289197301388204,0.012609237849904123,0.02256437335527925,0.024803100180978685,28981764.284530044,-8566.481509999998,41454820.72212502,2471.4340444653762,0.1553692522181526,-0.032636219371561574,-0.16482658711607565,-0.3399107911711162,10000.0,XRPUSDT,0.038888335987261144,0.002289012738853503,26904726826.599754,986741.6715984172
KAVAUSDT,0.0013439169692130992,0.0006719584846065496,0.0011882923249653121,0.0011882923249653121,0.0010975409954277148,0.0005487704977138574,0.0005010437743652174,0.0005010437743652174,11.711695376246599,7.674070716228467,0.330101010654965,0.6736533798450722,0.12376131865065743,0.04238093393014703,0.4755892615490549,0.17040275376600056,0.9982324765497229,0.6079559203064117,0.8541336884148272,0.9990541429537279,0.5245863405256649,0.8297631921595681,0.014202869106297453,0.005348214948858241,0.9982324765497229,0.9990541429537279,0.014202869106297453,0.005348214948858241,binance,0.02404402616164937,0.03568944392133256,-3135.9609195180005,-2307.47586374,72075.34831048184,57347.51477626003,72077.62711048184,57311.09237626003,6.207534831048185,4.734751477626003,2.0478565484139426,3.1247068379855265,106.23333333333333,119.61666666666666,0.0,0.0,0.0,0.0,7578,5646,1470.6666666666667,9646,5640,17224,11286,7465,4565,7578,5646,2181,1075,0,0,0,0,62075.34831048201,47347.51477626002,0.07994358941494256,0.06281378832046315,0.31170455454957785,0.1454522677760759,0.013751558417059138,0.01613638502355496,0.013623257372435015,0.013329328301992792,65211.30923000001,49654.99064000002,65211.30923000001,49654.99064000002,0.10031822446861477,0.21934650112853307,-0.6688465764356413,-0.8822736477177158,10000.0,KAVAUSDT,0.00977420177352183,0.008867609145253138,13618651.7304146,17175549.802324418
ONEUSDT,-0.011100475518776687,-0.005550237759388343,0.001146054808146335,0.001146054808146335,-0.0011100475518776686,-0.0005550237759388343,0.0006691642053669345,0.0006691642053669345,4.397791543226501,11.721249663345004,0.054164299439772516,0.535452623576769,1.0001631585037474,0.1459636897568018,1.0001644241836576,0.30385902010388904,15.092217820530088,-431.2972,0.7565148425881055,0.9978002479634595,-431.845,0.706183912740582,644.5534901879723,0.01499128263069867,15.092217820530088,0.9978002479634595,644.5534901879723,0.01499128263069867,binance,239.62424027960165,0.040556419626100654,-1342.119704766696,-1342.233701562,0.01,41272.92624843802,-4.16822,41273.92544843802,-0.999999,3.127292624843802,0.2729878721058434,2.0463773610919618,11.6,106.71666666666667,1.406152001165449,0.04571296611664759,-24799.15083885129,-1562.3556107811862,2449,5530,1237.6666666666667,2993,8977,5443,14507,2350,4246,2445,5401,615,4731,4,129,28,0,-8505.089804766694,31272.926248438005,5.719596356640496,0.12150995864481229,6.028901734104046,0.22709131006415254,1.9720411646316875,0.012225049575260282,1.5217314810168379,0.021749392796122695,-7162.970099999999,32615.159950000005,17636.18073885129,34177.51556078119,-0.022690170123502027,0.09664373255532166,-0.024715976480545892,-0.6609583091614171,10000.0,ONEUSDT,0.9513549907422992,0.01582225214610335,6831509.594892414,13286134.536255889
CHRUSDT,-0.011047218805226522,-0.005523609402613261,0.0017401419891862613,0.0017401419891862613,-0.001104721880522652,-0.000552360940261326,0.00040922148286466343,0.00040922148286466343,1.1956580005360493,6.712409541677834,0.033028904169959995,0.15336606944495418,1.0002247453231392,0.5263457847447074,1.0002360754640354,0.7164572209114091,249.48190422731096,-283.36800000000005,0.3433528477877566,0.9869076130742563,-285.44,0.3186541810266702,554.6215022637799,0.056281655212266316,249.48190422731096,0.9869076130742563,554.6215022637799,0.056281655212266316,binance,248.93978914276153,0.1239777908762835,-123.80372378,-3241.14463732,0.01,86908.93896267988,-0.6396,86810.38716267988,-0.999999,7.690893896267989,0.6694706146253926,3.5724032586558043,119.1,143.11666666666667,5.290201461628687,0.35285886995406834,-11674.770500000002,-43702.47325156535,682,3486,1243.6666666666667,804,4862,1487,8348,629,2246,682,3376,175,2616,0,110,0,0,-9591.707323779996,76908.93896267998,1.1253062631698525,0.3008640190696374,1.2521419828641371,0.4038685365895002,0.4060186354043272,0.024045967929497012,0.26270968192178634,0.04606070790032306,-9467.903599999996,80150.08359999998,2206.8669000000064,123852.55685156534,-0.03699214029112444,0.08061965883512415,-0.03703361403526554,-0.3549995888487009,10000.0,CHRUSDT,0.9703842674796476,0.07658548025059465,865031.644505233,46027115.944069035
SKLUSDT,-0.010274915361703885,-0.005137457680851942,0.0018185190469910406,0.0018185190469910406,-0.0010274915361703884,-0.0005137457680851942,0.0012261924793557366,0.0012261924793557366,1.4966359332170445,5.862447047096935,0.052462311041162814,0.09283371636715476,1.0000693543334531,0.3579916463196968,1.0000696590369407,0.8313148661292212,-225.7061785610014,-457.68459999999993,0.2830897034153298,0.9951359714688114,-458.074,0.1706702129043862,240.05688683569562,0.03354316560923904,-225.7061785610014,0.9951359714688114,240.05688683569562,0.03354316560923904,binance,220.53672084276482,0.07224881250296845,-1512.930098878,-3622.91095842,0.01,113630.07809157939,-4.24788,113641.25617157939,-0.999999,10.363007809157939,1.9350824587706148,4.090073545041024,31.583333333333332,147.8,1.0797219471216755,0.21277475787183178,-65919.16378801434,-28988.817373857208,871,3840,1337.6666666666667,1130,4002,2002,7842,678,2641,851,3620,436,1361,20,220,16,0,-6380.112898878009,103630.07809158007,10.192040866564296,0.21540871536350298,10.712012320328542,0.45110253816346246,3.15118586539596,0.019648586162965564,3.000211491942588,0.029012597157844724,-4867.18280000001,107252.98905000008,61051.98098801433,136241.80642385728,-0.0303041231936063,0.08191257047988314,-0.035662602525618106,-0.3321864280108642,10000.0,SKLUSDT,0.8857187353994704,0.022270674349789753,12845675.400357164,36250418.33944232
ZILUSDT,0.003921465978508731,0.0019607329892543657,0.0006241994907709714,0.0006241994907709714,0.0014937551800616288,0.0007468775900308144,0.0003986540424427698,0.0003986540424427698,15.288795719093066,5.26816351299167,0.11679938086740951,0.5378636844006868,0.30466114108199066,0.20943743175840354,0.5855256924058332,0.3217109484498955,0.9949733062587419,0.5030571108513942,0.7676554178436631,0.9980235371928271,0.4145477495944547,0.7402313126884371,0.028642361780444704,0.014901711520630639,0.9949733062587419,0.9980235371928271,0.028642361780444704,0.014901711520630639,binance,0.066281228339718,0.02696149637040716,-284852.58126413,-1006.216685644,3694873.9597058734,25666.74749435602,3694873.9597058734,25662.63702435602,368.48739597058733,1.566674749435602,1.5687386334112758,4.547840475891249,110.11666666666666,143.96666666666667,0.22306265824603413,0.13863294031210474,-1139728.6591214119,-2683.4344568845186,9959,4187,1510.5833333333333,13136,3771,23095,7958,9115,3251,9801,4096,3886,520,158,91,135,0,3684873.959705867,15666.74749435601,0.14239868789429458,0.15280439122268255,0.41373343760280684,0.31263614489986913,0.010871518337996296,0.022740100353759122,0.021959743042298335,0.026524758542113842,3969726.5409699967,16672.96418000001,5109455.200091409,19356.39863688453,0.16718753756321506,0.05480250635656086,-0.2881854284874414,-0.6736324091017585,10000.0,ZILUSDT,0.044738656737001795,0.008605709557302442,2762712592.495963,10273743.095674101
ALGOUSDT,0.0021040006194843475,0.0010520003097421737,0.0011876565751789414,0.0011876565751789414,0.0019234806824091066,0.0009617403412045533,0.0008040208903521417,0.0008040208903521417,46.41793840559749,21.998787945567738,0.07914552502118231,0.17653750654082323,0.733840497109901,0.20004438124489365,0.8903929463249431,0.6333329081878837,0.9656024784293475,0.12000456329739458,0.39603501090158605,0.9962718044040954,0.109636202134822,0.3675172915925053,0.1359083889668076,0.024264742307305354,0.9656024784293475,0.9962718044040954,0.1359083889668076,0.024264742307305354,binance,0.08458354177176369,0.07229625210370362,-19069.391225926003,-5481.250436326001,240259.1388418369,60216.63888367398,240173.4837118369,60214.73001367398,23.025913884183687,5.021663888367398,0.5170552627830793,1.0903207709723308,2276.983333333333,93.46666666666667,0.00023188367029070115,0.051732307918717094,-57.8285127238538,-3038.572741417284,24232,14908,1512.5833333333333,45979,18367,70211,33275,22368,14338,24170,14741,23611,4029,62,167,0,0,230258.6583240746,50216.638883674,0.5823399637328693,0.15850067147342173,0.8028332620024784,0.38743610103912063,0.031732672646463865,0.014052231108892718,0.09817167456996444,0.021901017157107558,249328.0495500006,55697.88932,249385.87806272446,58736.46206141729,0.06448131788211289,0.05992918957333025,-0.1728877887499267,-0.4355669278854219,10000.0,ALGOUSDT,0.06685397900999918,0.028510040492521278,335790612.24861294,26371796.59938655
TRXUSDT,-0.00826018601713674,-0.00413009300856837,0.0010322033476894976,0.0010322033476894976,-0.0008260186017136739,-0.00041300930085683694,0.00025707471736078345,0.00025707471736078345,2.1703564727954974,14.516472795497187,0.021822285736279545,0.6456952251747615,0.9997901349843956,0.1397914716600325,1.000000963135087,0.21512224415494327,4176.107020771328,0.2801883678482125,0.8061997600902794,0.9960271239283003,-42.455999999999996,0.7905519629244473,2370.9001219862157,0.017429737618762608,4176.107020771328,0.9960271239283003,2370.9001219862157,0.017429737618762608,binance,241.54066140987305,0.0851882937399646,-184.23701209315163,-6009.303011672,0.01,55754.72104832812,78.61104,55751.743898328124,-0.999999,4.575472104832812,0.3805017524441985,1.6520404224225882,13.033333333333333,139.9,11.588782429462578,0.06094254422155004,-10998.609090719981,-3359.359223389416,1537,11488,1665.625,2077,12691,3615,24179,1513,9553,1521,11328,564,3138,16,160,0,0,-10233.772362093157,45754.72104832808,0.9496711267076947,0.11571133697899419,0.9583874428321383,0.17175834043698734,0.8199724116218404,0.011463971997431998,0.19641860111193313,0.019841239679494752,-10049.535350000006,51764.024060000076,949.0737407199761,55123.38328338949,0.045035532646836955,0.09952508718011534,-0.1196021157438747,-0.7059059446073145,10000.0,TRXUSDT,0.969231538923354,0.07136782069241544,1255666.5457741166,54862380.40288619
ALPHAUSDT,0.015335168238202357,0.007667584119101178,0.0,0.0,0.013962942166490855,0.006981471083245427,0.0,0.0,16.834978843441466,0.0,0.07006864802014941,1.0,0.06289996353365189,-0.0,0.9242660728400777,-0.0,0.9990373634423426,0.8298493012516784,1.0,1.0,0.0,,0.015071204262990709,0.0,0.9990373634423426,1.0,0.015071204262990709,0.0,binance,0.03369658727289956,0.0,-3313.771774698,0.0,148429.87238200195,10000.0,11188.11888200193,10000.0,13.842987238200195,0.0,1.4228852385741424,,44.86666666666667,,1.0040193019725636,1.0,-142253.7329,0.0,1482,0,177.25,1501,0,2984,0,833,0,1481,0,668,0,1,0,0,0,-3883.2436046978787,0.0,0.05846059039969953,100.0,0.8595139380516564,100.0,0.011633292025746199,100.0,0.02068773883205838,1.0,-569.4718299998785,0.0,141684.26107000012,0.0,0.13478578699267604,0.0,0.00026374695704488006,-1.0000000000000022,10000.0,ALPHAUSDT,0.006580493537015276,0.0,37167990.98653908,0.0
DOTUSDT,0.009718330540484432,0.004859165270242216,-0.04984400836991154,-0.04984400836991154,0.012290438727616659,0.006145219363808329,-0.014706791203567715,-0.014706791203567715,22.578874325366233,16.639013107170396,0.40026965395806746,0.05663374651923269,0.19216596838079655,0.9999991298035339,0.23723040648948174,0.9999991298035334,0.993491361993233,0.7905097962709209,0.2648548997837569,0.9750728539065998,0.0,0.0,0.02741006018305134,0.10209792457544938,0.993491361993233,0.9750728539065998,0.02741006018305134,0.10209792457544938,binance,0.09540151641599771,0.08255799872310747,-5257.62955934,-134.45825047432555,136439.4631573,0.01,136423.1039573,0.01,12.64394631573,-0.999999,1.0598879781420765,0.7720652576937338,45.6,37.11666666666667,0.9895422675183663,6.325770631442627,-132224.2450339439,-10699.666255412309,2610,1907,270.2083333333333,3490,2588,6101,4496,1901,1845,2592,1882,1589,743,18,25,0,0,-3860.2503593400334,-9142.683750474325,0.1009301093277406,0.3746677333936425,0.13433146170973972,0.4656165808554466,0.01059400347691341,0.04209132100787887,0.015853668574332687,0.09203569962586022,1397.3791999999667,-9008.2255,133621.62423394388,1691.4407554123077,0.34933267563371995,-0.06410793063404427,0.0059961713432299625,-0.18895315260714932,10000.0,DOTUSDT,0.05704594511255011,0.06799259944495838,47653691.08644117,1039848.6245618245
BNBUSDT,-0.009229043973445816,-0.004614521986722908,0.0009116660900381213,0.0009116660900381213,-0.0009229043973445816,-0.0004614521986722908,-0.0003978364189307415,-0.0003978364189307415,0.4879058191885014,27.448896842929447,0.0501493920650958,0.07815183112262825,0.9999686985205349,0.5880381898399551,1.0001485523767168,0.8742906945364999,11870.171673361117,-89.17279999999997,0.21707142468128002,0.9825741321624973,-158.50399999999996,0.0,7752.734527823997,0.07002846190126794,11870.171673361117,0.9825741321624973,7752.734527823997,0.07002846190126794,binance,245.25855188940815,0.12786707763159788,-63.154860121078485,-4955.216480057532,0.01,38876.374095762105,241.09144,5818.85878342131,-0.999999,2.8876374095762105,0.9861111111111112,0.8743881268490672,26.083333333333332,142.55,13.96301944464828,1.0168931813442852,-10113.945677058719,-43650.35355111156,276,19038,1490.0416666666667,450,21861,727,40900,212,18794,210,18808,238,3067,66,230,0,0,-9452.762530121074,-5680.359840057534,0.9839412119961307,0.3405894669141452,0.9848027723983284,0.4578467986492148,0.8519276199953713,0.02422252986805894,0.22738587008366823,0.04809614615454962,-9389.607669999996,-725.1433600000018,724.338007058722,42925.21019111156,0.017167128129547075,0.006385400384190142,0.03051404586387451,-0.37888667237345763,10000.0,BNBUSDT,0.9816565069067725,0.09859627537609754,2144317.658342958,27200512.268317644
NEARUSDT,0.001109775497013299,0.0005548877485066495,-0.00026379703224022055,-0.00026379703224022055,0.0011082116989609148,0.0005541058494804574,0.0001926204291802347,0.0001926204291802347,28.836791520704214,11.372316536423247,0.2849851019186295,0.0957735342020647,0.01991007109814373,0.5612378842713215,0.22907149575568092,0.8178487365004075,0.9996558406402497,0.8664416349355433,0.3230122449603695,0.9941645023265,0.7708073521940135,0.24843830397647357,0.0034091348199299424,0.0387298566013213,0.9996558406402497,0.9941645023265,0.0034091348199299424,0.0387298566013213,binance,0.010730772172379034,0.02699512002211616,-6398.191987800001,-199.15084338000003,46811.08756739994,6927.022856620056,46811.08756739994,6926.3828566200555,3.6811087567399943,-0.30729771433799447,0.8318576756626546,2.1058967877830437,116.93333333333334,418.6166666666667,0.0007081975358960526,2.3535833412171745,-30.624995804876313,-4996.9510552262245,17557,7700,1391.625,22573,8126,40130,15826,17314,7399,17553,7627,5259,727,4,73,0,0,36814.76161220002,-3072.977143380004,0.029118623067610334,0.3095573699088998,0.1294263193918176,0.5034502448239034,0.010646563918568946,0.030907247260155056,0.007726872617510335,0.05011548555110349,43212.95360000002,-2873.826300000004,43243.5785958049,2123.1247552262207,0.16277320481337962,-0.0018507955770025685,-0.8969494290486992,-0.522536435606065,10000.0,NEARUSDT,0.0019161676646706587,0.004041916167664671,44607603.722852,1547658.4228818961
OMGUSDT,0.004150259346223262,0.002075129673111631,-0.009504436684442119,-0.009504436684442119,0.0011556278845517131,0.0005778139422758566,-0.0009504436684442119,-0.0009504436684442119,6.3428571428571425,0.45691244239631335,0.14024064339145356,0.059911117431835956,0.7299053034641427,1.0013483891412986,0.8756544474468569,1.001760026212885,0.9751085326903889,0.20386955468347287,-1766.1091999999996,118.54732632098562,0.0,-1824.3919999999998,0.09364985917402863,376.43423321401576,0.9751085326903889,118.54732632098562,0.09364985917402863,376.43423321401576,binance,0.13846984112662428,499.6708135091019,-176314.3909632719,-24.68278568401306,4000610.0755154933,0.01,752574.7933260007,4.7506,399.0610075515493,-0.999999,3.782001816530427,1.7443181818181817,127.75,44.61666666666667,0.9469973229945093,24.09521143412415,-6372318.641224522,-9296.663619999998,3916,162,1446.6666666666667,5259,498,9176,661,2745,150,3679,149,2514,348,237,13,0,0,180339.1480867521,-8935.51606568401,0.4709433645883644,9.426047085001512,0.6785800347332596,10.961431742508324,0.03015492784387146,2.2178531291630303,0.07290605625311651,2.543498191949475,356653.539050024,-8910.833279999997,6728972.180274546,385.8303399999996,0.08908060659155434,0.008184723274613602,-0.16006171795586305,0.003879755683182157,10000.0,OMGUSDT,0.10538290947841364,0.9687509000316811,2955792578.8461714,643916.0422141302
COTIUSDT,-0.012694122792959894,-0.006347061396479947,0.002229783903965332,0.002229783903965332,-0.0012694122792959895,-0.0006347061396479947,0.001130550013866949,0.001130550013866949,1.5119056792787238,10.642521383987054,0.006917478757654439,0.06952789365959994,1.0001475011838672,0.3126960558281952,1.0001491788662278,0.8554224023772862,-21.714509363209316,-392.6101,0.2019492661020576,0.9916228121235562,-393.723,0.0,406.0431263039907,0.038588502794361865,-21.714509363209316,0.9916228121235562,406.0431263039907,0.038588502794361865,binance,236.90010365439053,0.1228217061063919,-501.67979025846915,-4733.0429461643225,0.01,111188.41470562195,-1.07314,37855.91646723599,-0.999999,10.118841470562195,1.030844553243574,2.2543375622755186,25.833333333333332,91.48333333333333,1.533916541957814,0.9556014642056675,-26782.1009360323,-107503.3768530235,741,4922,1081.4166666666667,893,6586,1635,11509,593,4384,728,4806,300,2202,13,116,0,0,-9823.83411025847,261.7092638357708,3.352831761712541,0.22116147944031367,3.5242181013008578,0.45878197314009433,1.014198875466761,0.01818055817306832,0.8632042534386699,0.031171362227197706,-9322.154320000001,4994.752210000093,17459.9466160323,112498.12906302359,0.00529420874171542,0.06004193204957745,-0.02408334039737991,-0.3203474313355895,10000.0,COTIUSDT,0.9370063571566172,0.06572914659988442,4275446.788684018,31979608.041031815
GRTUSDT,0.0017165450430662865,0.0008582725215331433,0.0,0.0,0.0013426237332168078,0.0006713118666084039,0.0,0.0,20.32537688442211,0.0,0.2502980117003315,1.0,0.08976630858941712,-0.0,0.39300407631876144,-0.0,0.9985360421694176,0.6632269896632423,1.0,1.0,0.6076210419063404,,0.011488746343550942,0.0,0.9985360421694176,1.0,0.011488746343550942,0.0,binance,0.0281700968975655,0.0,-3896.1169327340003,0.0,97311.37489726568,10000.0,97298.42743726568,10000.0,8.731137489726567,0.0,1.1789021164021165,,101.23333333333333,,0.002289055772701218,1.0,-209.2580390092395,0.0,8180,0,1326.6666666666667,18785,0,26965,0,7443,0,8163,0,11342,0,17,0,0,0,87311.37489726626,0.0,0.06178868523791642,100.0,0.24407330147747494,100.0,0.010840849468626271,100.0,0.010139143106298121,1.0,91207.49183000026,0.0,91416.7498690095,0.0,0.17375091299289777,0.0,-0.7445694949551999,-0.9999999999999756,10000.0,GRTUSDT,0.0049935617599949755,0.0,80397068.22291899,0.0
EGLDUSDT,0.009846102207873964,0.004923051103936982,-0.05347676806137647,-0.05347676806137647,0.011397813487355201,0.0056989067436776005,-0.005347676806137647,-0.005347676806137647,7.936350074589757,4.5191447041273,0.07452413002151859,0.05884800674920193,0.6249068326357166,0.9999990447222462,0.8655620812630469,0.9999990447222474,0.9577585542320999,0.22095156856018766,0.28362241000416955,0.9857353187638505,0.0,0.0,0.11010835610870297,0.07146071498982584,0.9577585542320999,0.9857353187638505,0.11010835610870297,0.07146071498982584,binance,0.20960926425819712,0.05724489806067833,-4265.048499067605,-31.88215458784951,117394.91177138528,0.01,17060.80083335987,0.01,10.739491177138527,-0.999999,3.009645603477098,1.9201908957415565,143.5,33.083333333333336,0.9919409665724293,18.650624520993503,-119660.66944643861,-9390.123729420651,1020,459,251.375,974,676,1995,1136,586,431,1002,434,375,245,18,25,13,0,-3292.8642990677035,-8918.530854587852,0.4438781837709202,0.3562049162251982,0.7517890362689494,0.44683339206518646,0.06608884870976456,0.041645461878181564,0.09755854569018463,0.07914166609743388,972.1841999999015,-8886.648700000003,120632.85364643851,503.4750294206474,0.07999489734946903,-0.10977722191815187,-0.04148989184996739,-0.2397872571633981,10000.0,EGLDUSDT,0.1720251905866755,0.05021544580709314,32989051.517327964,730386.8173766371
COMPUSDT,0.0019054912934288737,0.0009527456467144368,0.0006264042474006803,0.0006264042474006803,0.0015098992869401861,0.0007549496434700931,0.00042869450228106843,0.00042869450228106843,14.827336929322138,7.172106989934939,0.334680264949062,0.5985405949389919,0.10961010700653855,0.09023025817118698,0.2619701274909576,0.23979128079406736,0.9983727175592354,0.8121792303386701,0.7854661640508833,0.9980346429005249,0.7381984488651754,0.7606024931975165,0.010155213773242074,0.010245990231396733,0.9983727175592354,0.9980346429005249,0.010155213773242074,0.010245990231396733,binance,0.03485942257421524,0.04277020349440446,-6958.18211435,-770.170778928,173366.0815956501,25559.52823107186,173294.46979565007,25555.82048107186,16.33660815956501,1.555952823107186,1.6172187467182741,3.34373933810986,102.13333333333334,109.98333333333333,0.07192121113843812,0.004073215331584898,-13199.232090319018,-66.78641582056063,7907,4495,1498.5833333333333,14313,6253,22220,10748,7215,4452,7842,4471,7098,1801,65,24,0,0,163366.08159565018,15559.528231071994,0.052720294867696575,0.10591570405305818,0.1506005996786854,0.193142626367651,0.011555334237366302,0.018028456037596858,0.00918982271915907,0.01734833455365758,170324.26371000017,16329.699009999995,183523.4958003192,16396.485425820556,0.17629184339869847,0.07529628944849175,-0.6657579674135109,-0.7894696305002339,10000.0,COMPUSDT,0.009258486946367503,0.005505046292434732,77267973.62840028,3538346.8013515505
ADAUSDT,-0.002296125237056801,-0.0011480626185284004,0.0,0.0,-0.02273956371708983,-0.011369781858544915,0.0,0.0,10.66933066933067,0.0,0.17119961666819694,1.0,0.6332127761200278,-0.0,0.807418953147938,-0.0,0.9807917207793087,0.4852192400820431,1.0,1.0,0.0,,0.06844337272643422,0.0,0.9807917207793087,1.0,0.06844337272643422,0.0,binance,0.17223078384431992,0.0,-157.474870876,0.0,9085.751529923968,10000.0,2314.7186599239685,10000.0,-0.09142484700760323,0.0,2.2005255255255256,,34.516666666666666,,4.223310546374439,1.0,-12242.584979726698,0.0,206,0,41.708333333333336,238,0,445,0,75,0,96,0,58,0,110,0,105,0,-9501.247450876015,0.0,0.3538026657123478,100.0,0.5936757480661486,100.0,0.026429092708344426,100.0,0.057410504079094725,1.0,-9343.772580000015,0.0,2898.812399726684,0.0,-0.22021292917688068,0.0,-0.2619871251211136,-1.0000000000000009,10000.0,ADAUSDT,0.14570858283433133,0.0,5006949.968924739,0.0
HBARUSDT,0.028617313039388748,0.014308656519694374,0.0,0.0,0.0653412136692741,0.03267060683463705,0.0,0.0,37.8498023715415,0.0,0.20418800392008846,1.0,0.24051028868488963,-0.0,0.6091617918410467,-0.0,0.9921280178360388,0.7282811898809656,1.0,1.0,0.0,,0.031946649096516615,0.0,0.9921280178360388,1.0,0.031946649096516615,0.0,binance,0.14130231721574837,0.0,-2243.692211284,0.0,59573.72221079382,10000.0,23293.003620793854,10000.0,4.957372221079382,0.0,0.623499094581418,,31.783333333333335,,1.0979373240437282,1.0,-60732.47853273975,0.0,1556,0,63.25,837,0,2394,0,499,0,1485,0,265,0,71,0,73,0,-7661.1020212840485,0.0,0.13915930126267226,100.0,0.4375969096032351,100.0,0.013409945897569971,100.0,0.024524771492385414,1.0,-5417.409810000048,0.0,55315.0687227397,0.0,0.22080283984252397,0.0,0.07349881227684071,-1.0000000000000002,10000.0,HBARUSDT,0.11981566820276497,0.0,34722471.09624055,0.0
