,adg_long,adg_per_exposure_long,adg_per_exposure_short,adg_short,adg_weighted_long,adg_weighted_per_exposure_long,adg_weighted_per_exposure_short,adg_weighted_short,avg_fills_per_day_long,avg_fills_per_day_short,closest_bkr_long,closest_bkr_short,drawdown_1pct_worst_mean_long,drawdown_1pct_worst_mean_short,drawdown_max_long,drawdown_max_short,eqbal_ratio_mean_long,eqbal_ratio_mean_of_10_worst_long,eqbal_ratio_mean_of_10_worst_short,eqbal_ratio_mean_short,eqbal_ratio_min_long,eqbal_ratio_min_short,eqbal_ratio_std_long,eqbal_ratio_std_short,equity_balance_ratio_mean_long,equity_balance_ratio_mean_short,equity_balance_ratio_std_long,equity_balance_ratio_std_short,exchange,exposure_ratios_mean_long,exposure_ratios_mean_short,fee_sum_long,fee_sum_short,final_balance_long,final_balance_short,final_equity_long,final_equity_short,gain_long,gain_short,hrs_stuck_avg_long,hrs_stuck_avg_short,hrs_stuck_max_long,hrs_stuck_max_short,loss_profit_ratio_long,loss_profit_ratio_short,loss_sum_long,loss_sum_short,n_closes_long,n_closes_short,n_days,n_entries_long,n_entries_short,n_fills_long,n_fills_short,n_ientries_long,n_ientries_short,n_normal_closes_long,n_normal_closes_short,n_rentries_long,n_rentries_short,n_unstuck_closes_long,n_unstuck_closes_short,n_unstuck_entries_long,n_unstuck_entries_short,net_pnl_plus_fees_long,net_pnl_plus_fees_short,pa_distance_1pct_worst_mean_long,pa_distance_1pct_worst_mean_short,pa_distance_max_long,pa_distance_max_short,pa_distance_mean_long,pa_distance_mean_short,pa_distance_std_long,pa_distance_std_short,pnl_sum_long,pnl_sum_short,profit_sum_long,profit_sum_short,sharpe_ratio_long,sharpe_ratio_short,sortino_ratio_long,sortino_ratio_short,starting_balance,symbol,time_at_max_exposure_long,time_at_max_exposure_short,volume_quote_long,volume_quote_short
INJUSDT,0.0064319247460580264,0.0032159623730290132,0.0,0.0,-0.0019014063032065098,-0.0009507031516032549,0.0,0.0,11.818970001734003,0.0,0.1797207020947058,1.0,0.5615638630892318,-0.0,0.7990224247902472,-0.0,0.9738214745638032,0.344467270326673,1.0,1.0,0.3000984838375624,,0.0575576112300655,0.0,0.9738214745638032,1.0,0.0575576112300655,0.0,binance,0.33154326055294675,0.0,-216435.9849577,0.0,1016734.5004497855,10000.0,711392.5392422868,10000.0,100.67345004497855,0.0,2.0295613726180695,,147.91666666666666,,0.7466093632886339,1.0,-3604042.1586050377,0.0,4153,0,720.875,4367,0,8520,0,2700,0,3607,0,1213,0,546,0,454,0,1006734.5004497917,0.0,0.24644764849917197,100.0,0.5383271833164451,100.0,0.024042777634310605,100.0,0.03295223707328259,1.0,1223170.4854074917,0.0,4827212.644012529,0.0,0.1331693046354849,0.0,-0.039433584284156005,-0.9999999999999778,10000.0,INJUSDT,0.19165414402959197,0.0,2680236466.941207,0.0
XRPUSDT,0.004731039913299595,0.0023655199566497975,0.0,0.0,0.002620617936127401,0.0013103089680637004,0.0,0.0,11.375083974024035,0.0,0.14715293273707766,1.0,0.5696068420470219,-0.0,0.8291738824356987,-0.0,0.9955588616888343,0.3589973448714552,1.0,1.0,0.2300241005873389,,0.03068251030635332,0.0,0.9955588616888343,1.0,0.03068251030635332,0.0,binance,0.0761874617468182,0.0,-1909878.4849870102,0.0,27081885.79954301,10000.0,27074048.707093008,10000.0,2707.1885799543006,0.0,2.108894197116058,,83.43333333333334,,0.30088313543080725,1.0,-12473056.437594978,0.0,8019,0,1674.625,11030,0,19049,0,5479,0,7073,0,4651,0,946,0,900,0,27071885.799543034,0.0,0.15826132141438745,100.0,0.6257817542134785,100.0,0.008289197301388204,100.0,0.02256437335527925,1.0,28981764.284530044,0.0,41454820.72212502,0.0,0.1553692522181526,0.0,-0.16482658711607565,-0.9999999999999954,10000.0,XRPUSDT,0.038888335987261144,0.0,26904726826.599754,0.0
KAVAUSDT,0.0013439169692130992,0.0006719584846065496,0.0011882923249653121,0.0011882923249653121,0.0010975409954277148,0.0005487704977138574,0.0005010437743652174,0.0005010437743652174,11.711695376246599,7.674070716228467,0.330101010654965,0.6736533798450722,0.12376131865065743,0.04238093393014703,0.4755892615490549,0.17040275376600056,0.9982324765497229,0.6079559203064117,0.8541336884148272,0.9990541429537279,0.5245863405256649,0.8297631921595681,0.014202869106297453,0.005348214948858241,0.9982324765497229,0.9990541429537279,0.014202869106297453,0.005348214948858241,binance,0.02404402616164937,0.03568944392133256,-3135.9609195180005,-2307.47586374,72075.34831048184,57347.51477626003,72077.62711048184,57311.09237626003,6.207534831048185,4.734751477626003,2.0478565484139426,3.1247068379855265,106.23333333333333,119.61666666666666,0.0,0.0,0.0,0.0,7578,5646,1470.6666666666667,9646,5640,17224,11286,7465,4565,7578,5646,2181,1075,0,0,0,0,62075.34831048201,47347.51477626002,0.07994358941494256,0.06281378832046315,0.31170455454957785,0.1454522677760759,0.013751558417059138,0.01613638502355496,0.013623257372435015,0.013329328301992792,65211.30923000001,49654.99064000002,65211.30923000001,49654.99064000002,0.10031822446861477,0.21934650112853307,-0.6688465764356413,-0.8822736477177158,10000.0,KAVAUSDT,0.00977420177352183,0.008867609145253138,13618651.7304146,17175549.802324418
ONEUSDT,0.015643536179162254,0.007821768089581127,0.0,0.0,0.023008510995606746,0.011504255497803373,0.0,0.0,87.42168674698796,0.0,0.1150893023269677,1.0,0.22881583481921636,-0.0,0.737094972203854,-0.0,0.9958865276701095,0.7382402617840531,1.0,1.0,0.0,,0.028256338828166715,0.0,0.9958865276701095,1.0,0.028256338828166715,0.0,binance,0.06077424971868123,0.0,-1342.118695486696,0.0,26281.277924203703,10000.0,6904.958820724052,10000.0,1.6281277924203703,0.0,0.27303804447711816,,11.6,,1.406152001165449,1.0,-24799.15083885129,0.0,2449,0,62.25,2992,0,5442,0,2349,0,2445,0,615,0,4,0,28,0,-8505.088795486694,0.0,0.1395081528450348,100.0,0.5837434211749927,100.0,0.013112226801505191,100.0,0.020121952854351765,1.0,-7162.970099999999,0.0,17636.18073885129,0.0,0.034754915738668894,0.0,-0.04698203421257983,-1.0000000000000002,10000.0,ONEUSDT,0.033444816053511704,0.0,6831504.548492414,0.0
CHRUSDT,0.004476047615788126,0.002238023807894063,0.0017401419891862613,0.0017401419891862613,0.003605271747946648,0.001802635873973324,0.00040922148286466343,0.00040922148286466343,7.305816135084427,6.712409541677834,0.09952354307111261,0.15336606944495418,0.1782852460863243,0.5263457847447074,0.5244358354168489,0.7164572209114091,0.9953236607050905,0.6540854551636984,0.3433528477877566,0.9869076130742563,0.475492984712656,0.3186541810266702,0.02105863891856626,0.056281655212266316,0.9953236607050905,0.9869076130742563,0.02105863891856626,0.056281655212266316,binance,0.08280471035907085,0.1239777908762835,-76247.8443748,-3241.14463732,2583434.336525196,86908.93896267988,2583030.947825196,86810.38716267988,257.3434336525196,7.690893896267989,3.2844670702623375,3.5724032586558043,109.21666666666667,143.11666666666667,0.07005164102512872,0.35285886995406834,-199596.65843348452,-43702.47325156535,3460,3486,1243.6666666666667,5626,4862,9086,8348,3057,2246,3153,3376,2569,2616,307,110,0,0,2573434.336525198,76908.93896267998,0.09786412835754944,0.3008640190696374,0.3553856040143322,0.4038685365895002,0.013293129192950857,0.024045967929497012,0.014796009919698906,0.04606070790032306,2649682.180899998,80150.08359999998,2849278.8393334826,123852.55685156534,0.19131259909442722,0.08061965883512415,-0.3014458739114198,-0.3549995888487009,10000.0,CHRUSDT,0.029850246239405007,0.07658548025059465,513511999.8103881,46027115.944069035
SKLUSDT,-0.010274915361703885,-0.005137457680851942,0.0018185190469910406,0.0018185190469910406,-0.0010274915361703884,-0.0005137457680851942,0.0012261924793557366,0.0012261924793557366,1.4966359332170445,5.862447047096935,0.052462311041162814,0.09283371636715476,1.0000693543334531,0.3579916463196968,1.0000696590369407,0.8313148661292212,-225.7061785610014,-457.68459999999993,0.2830897034153298,0.9951359714688114,-458.074,0.1706702129043862,240.05688683569562,0.03354316560923904,-225.7061785610014,0.9951359714688114,240.05688683569562,0.03354316560923904,binance,220.53672084276482,0.07224881250296845,-1512.930098878,-3622.91095842,0.01,113630.07809157939,-4.24788,113641.25617157939,-0.999999,10.363007809157939,1.9350824587706148,4.090073545041024,31.583333333333332,147.8,1.0797219471216755,0.21277475787183178,-65919.16378801434,-28988.817373857208,871,3840,1337.6666666666667,1130,4002,2002,7842,678,2641,851,3620,436,1361,20,220,16,0,-6380.112898878009,103630.07809158007,10.192040866564296,0.21540871536350298,10.712012320328542,0.45110253816346246,3.15118586539596,0.019648586162965564,3.000211491942588,0.029012597157844724,-4867.18280000001,107252.98905000008,61051.98098801433,136241.80642385728,-0.0303041231936063,0.08191257047988314,-0.035662602525618106,-0.3321864280108642,10000.0,SKLUSDT,0.8857187353994704,0.022270674349789753,12845675.400357164,36250418.33944232
ZILUSDT,0.003921465978508731,0.0019607329892543657,0.0016232936673812315,0.0016232936673812315,0.0014937551800616288,0.0007468775900308144,0.0010202004341959502,0.0010202004341959502,15.288795719093066,29.32178518232471,0.11679938086740951,0.6310835743661914,0.30466114108199066,0.1458780604455065,0.5855256924058332,0.22582237730829208,0.9949733062587419,0.5030571108513942,0.8051754666996533,0.9961372337994785,0.4145477495944547,0.7905415165287517,0.028642361780444704,0.017275395092508455,0.9949733062587419,0.9961372337994785,0.028642361780444704,0.017275395092508455,binance,0.066281228339718,0.09211632019848051,-284852.58126413,-10263.698907984,3694873.9597058734,115898.79432201717,3694873.9597058734,115890.30816201717,368.48739597058733,10.589879432201718,1.5687386334112758,0.8179648695023932,110.11666666666666,111.21666666666667,0.22306265824603413,0.11493097366425271,-1139728.6591214119,-15084.324558801758,9959,18208,1510.5833333333333,13136,26085,23095,44293,9115,18072,9801,18077,3886,8013,158,131,135,0,3684873.959705867,105898.79432201607,0.14239868789429458,0.11566432745041316,0.41373343760280684,0.1731824508377096,0.010871518337996296,0.01319526564506646,0.021959743042298335,0.01514827504956881,3969726.5409699967,116162.49323000007,5109455.200091409,131246.81778880183,0.16718753756321506,0.11594161246770629,-0.2881854284874414,-0.5553340712681251,10000.0,ZILUSDT,0.044738656737001795,0.05753689146324645,2762712592.495963,54533845.54427308
ALGOUSDT,0.004566390099019824,0.002283195049509912,0.0015533770149938064,0.0015533770149938064,0.0032443816579968534,0.0016221908289984267,0.0009832657499207365,0.0009832657499207365,6.5450939342185,4.959065616219492,0.3066083525706044,0.3249153630561127,0.2983666103082608,0.10967912474401934,0.4767594429590224,0.22249391154971268,0.9926519333580255,0.6176996290057992,0.8027933080144098,0.998087757597795,0.5247915721078454,0.7803718290180258,0.034989442864302805,0.010887023436445454,0.9926519333580255,0.998087757597795,0.034989442864302805,0.010887023436445454,binance,0.09439042340877572,0.0635251276281065,-262136.594218626,-2711.2182401,9837022.596571367,104624.13353324975,9833480.259171367,104658.91453324976,982.7022596571368,9.462413353324976,3.664767484931138,4.837288888888889,137.06666666666666,116.61666666666666,0.05690969362214225,0.05017079406280941,-608818.6407705818,-5144.142630113631,4935,3049,1512.5833333333333,4965,4452,9900,7501,2341,2352,4750,2910,2624,1985,185,139,0,115,9827022.596571362,94677.25249990002,0.16037386341347354,0.08673476570299325,0.30740259739031356,0.18007740193618071,0.01572060841119024,0.013454110711455556,0.02138210450270238,0.013364066318920252,10089159.190789988,97388.47074000002,10697977.83156057,102532.61337011366,0.21026664744479023,0.14465969642785023,-0.2851088955047161,-0.6788767586673072,10000.0,ALGOUSDT,0.054788860424758286,0.022532573065586866,5955245929.756451,30206985.511269726
TRXUSDT,-0.00826018601713674,-0.00413009300856837,0.0010322033476894976,0.0010322033476894976,-0.0008260186017136739,-0.00041300930085683694,0.00025707471736078345,0.00025707471736078345,1.3544465290806755,14.516472795497187,0.05393816408998204,0.6456952251747615,1.0000195805979202,0.1397914716600325,1.0001151946420304,0.21512224415494327,2549.8301402862285,-120.46159999999998,0.8061997600902794,0.9960271239283003,-175.35799999999998,0.7905519629244473,1533.0033310814572,0.017429737618762608,2549.8301402862285,0.9960271239283003,1533.0033310814572,0.017429737618762608,binance,241.82305755648704,0.0851882937399646,-248.21311088897085,-6009.303011672,0.01,55754.72104832812,49.4256,55751.743898328124,-0.999999,4.575472104832812,0.594249815225425,1.6520404224225882,76.33333333333333,139.9,2.6381981058292494,0.06094254422155004,-14363.554961538499,-3359.359223389416,1743,11488,1665.625,512,12691,2256,24179,299,9553,1722,11328,213,3138,21,160,0,0,-9167.311520888978,45754.72104832808,0.9226287470282449,0.11571133697899419,0.9360284568911975,0.17175834043698734,0.7490167772998796,0.011463971997431998,0.22029004032735827,0.019841239679494752,-8919.098410000006,51764.024060000076,5444.456551538493,55123.38328338949,0.021655511706057326,0.09952508718011534,0.008622695703005305,-0.7059059446073145,10000.0,TRXUSDT,0.9818641184710827,0.07136782069241544,4545516.400132364,54862380.40288619
ALPHAUSDT,0.015335168238202357,0.007667584119101178,0.0,0.0,0.013962942166490855,0.006981471083245427,0.0,0.0,16.834978843441466,0.0,0.07006864802014941,1.0,0.06289996353365189,-0.0,0.9242660728400777,-0.0,0.9990373634423426,0.8298493012516784,1.0,1.0,0.0,,0.015071204262990709,0.0,0.9990373634423426,1.0,0.015071204262990709,0.0,binance,0.03369658727289956,0.0,-3313.771774698,0.0,148429.87238200195,10000.0,11188.11888200193,10000.0,13.842987238200195,0.0,1.4228852385741424,,44.86666666666667,,1.0040193019725636,1.0,-142253.7329,0.0,1482,0,177.25,1501,0,2984,0,833,0,1481,0,668,0,1,0,0,0,-3883.2436046978787,0.0,0.05846059039969953,100.0,0.8595139380516564,100.0,0.011633292025746199,100.0,0.02068773883205838,1.0,-569.4718299998785,0.0,141684.26107000012,0.0,0.13478578699267604,0.0,0.00026374695704488006,-1.0000000000000022,10000.0,ALPHAUSDT,0.006580493537015276,0.0,37167990.98653908,0.0
DOTUSDT,-0.009510979751887305,-0.004755489875943653,0.001365540772787277,0.001365540772787277,-0.0009510979751887305,-0.00047554898759436524,0.0009197149758691569,0.0009197149758691569,4.2208900161401885,16.849665667512106,0.04315600946364262,0.5808901443115817,1.0000317106522394,0.17083720370832464,1.0000320348963867,0.24984948652086994,-147.80067369012014,-436.82599999999985,0.7544503602637719,0.9948030434587116,-437.0299999999999,0.7544503602637718,284.15314817332484,0.02141204635928231,-147.80067369012014,0.9948030434587116,284.15314817332484,0.02141204635928231,binance,222.08280526380327,0.11057944370522113,-5257.63065182,-6514.50635224,0.01,71905.67764775945,-4.1018,71786.32244775945,-0.999999,6.190567764775945,1.059714254493799,1.4235035717218163,45.6,117.56666666666666,0.9895422675183663,0.05037461595946105,-132224.2450339439,-3629.4738438968734,2610,11891,1445.6666666666667,3491,12468,6102,24359,1902,10122,2592,11801,1589,2346,18,90,0,0,-3860.2514518200333,61905.67764775995,3.852207678619428,0.13432395150399917,4.047962295536457,0.1960531884698873,1.2538268999474484,0.014960185502415551,1.0626876721052538,0.02032567391775273,1397.3791999999667,68420.18399999995,133621.62423394388,72049.65784389683,-0.005082083301170469,0.09199157050826395,-0.008517339681364474,-0.545774931441377,10000.0,DOTUSDT,0.8237311583133988,0.054644493760267455,47653696.54884117,39674419.46555358
BNBUSDT,0.0030416657945961934,0.0015208328972980967,-0.00839061908604366,-0.00839061908604366,0.0015551031521921388,0.0007775515760960694,-0.04957066066919095,-0.04957066066919095,31.948768773347563,24.944728215293132,0.15714756802675328,0.0587225164775313,0.31841637852875426,0.9999997839622666,0.7505739870426786,0.999999783962268,0.9960694672217442,0.32652531579202504,0.21707142468128002,0.9841638573489335,0.2544671694585821,0.0,0.02957918423220619,0.06694602008501678,0.9960694672217442,0.9841638573489335,0.02957918423220619,0.06694602008501678,binance,0.04879403377033521,0.11620203370251075,-175084.16313367,-4955.216480057532,1454193.938516323,0.01,1453717.779516323,0.01,144.4193938516323,-0.999999,0.7508985103309598,0.8743881268490672,119.61666666666666,142.55,0.06986332430577202,1.0168931813442852,-121625.29885446477,-43650.35355111156,22445,19038,1639.625,29939,21861,52384,40900,21652,18794,22322,18808,8287,3067,123,230,0,0,1444193.9385163304,-5680.359840057534,0.1554060147583262,0.33517172069562023,0.5942973789189919,0.4578467986492148,0.008387446191871864,0.02422252986805894,0.01814838503818756,0.04809614615454962,1619278.1016500003,-725.1433600000018,1740903.400504465,42925.21019111156,0.08004037894236571,-0.0042743374517432865,-0.3276283216955238,-0.2979239842050905,10000.0,BNBUSDT,0.023658263874771296,0.08960154502947754,1017937477.7096958,27200512.268317644
NEARUSDT,0.005460784008443076,0.002730392004221538,0.0,0.0,0.004412808562606197,0.0022064042813030984,0.0,0.0,48.30827270277553,0.0,0.16948863486449425,1.0,0.7515112958926452,-0.0,0.8103202821640452,-0.0,0.9678059645119612,0.23320176609188598,1.0,1.0,0.2283484954656815,,0.10833625471295527,0.0,0.9678059645119612,1.0,0.10833625471295527,0.0,binance,0.17046400170743142,0.0,-782068.03572814,0.0,19560639.30457427,10000.0,19560639.82298159,10000.0,1955.063930457427,0.0,0.49651226212080646,,144.08333333333334,,0.06223679050612753,1.0,-1349400.4612577648,0.0,60396,0,1391.625,6831,0,67227,0,5205,0,60272,0,1626,0,124,0,0,0,19550248.222080924,0.0,0.5335535583687565,100.0,0.6195234563737694,100.0,0.03739218783768717,100.0,0.07855881536682542,1.0,20332316.257809065,0.0,21681716.71906683,0.0,0.13397693009352452,0.0,-0.10011419043554297,-0.9999999999999781,10000.0,NEARUSDT,0.1202994011976048,0.0,15717707259.696514,0.0
OMGUSDT,-0.009188889114933096,-0.004594444557466548,0.001959946098162968,0.001959946098162968,-0.06885715691675748,-0.03442857845837874,0.0015094335208865495,0.0015094335208865495,6.131967258756056,7.611336934127736,0.04492240458556018,0.44822020505692756,1.0000002157420091,0.12789993278382727,1.0000003784619835,0.3213692517450989,-1.2258008195232903,-219.1177,0.760958944809361,0.9971081172847106,-229.05600000000007,0.6788701508827402,15.755912849245062,0.014741488715711569,-1.2258008195232903,0.9971081172847106,15.755912849245062,0.014741488715711569,binance,8.475275435111286,0.07532206058131781,-176314.39196365792,-6100.259168872,0.01,187342.22583112837,-1.59026,187168.74117112838,-0.999999,17.734222583112835,3.7815896541702996,3.152816798361136,127.75,133.9,0.9469973229945093,0.015579438215425644,-6372318.641224522,-2903.1604703184385,3916,5058,1496.5833333333333,5260,6333,9177,11391,2746,4553,3679,4944,2514,1780,237,114,0,0,180339.14708636608,177342.22583112807,0.5164692653506806,0.11015725576631992,0.8516271373414231,0.24191978859467966,0.03732272588829062,0.016332142763074077,0.08527406953520336,0.01582714810055755,356653.539050024,183442.48500000007,6728972.180274546,186345.6454703185,0.0427877030025615,0.1248662836100108,0.06499861669359489,-0.5182079355506899,10000.0,OMGUSDT,0.13522091372254239,0.03686071438514435,2955792583.8481016,40145633.71588911
COTIUSDT,-0.012694122792959894,-0.006347061396479947,0.002229783903965332,0.002229783903965332,-0.0012694122792959895,-0.0006347061396479947,0.001130550013866949,0.001130550013866949,1.5119056792787238,10.642521383987054,0.006917478757654439,0.06952789365959994,1.0001475011838672,0.3126960558281952,1.0001491788662278,0.8554224023772862,-21.714509363209316,-392.6101,0.2019492661020576,0.9916228121235562,-393.723,0.0,406.0431263039907,0.038588502794361865,-21.714509363209316,0.9916228121235562,406.0431263039907,0.038588502794361865,binance,236.90010365439053,0.1228217061063919,-501.67979025846915,-4733.0429461643225,0.01,111188.41470562195,-1.07314,37855.91646723599,-0.999999,10.118841470562195,1.030844553243574,2.2543375622755186,25.833333333333332,91.48333333333333,1.533916541957814,0.9556014642056675,-26782.1009360323,-107503.3768530235,741,4922,1081.4166666666667,893,6586,1635,11509,593,4384,728,4806,300,2202,13,116,0,0,-9823.83411025847,261.7092638357708,3.352831761712541,0.22116147944031367,3.5242181013008578,0.45878197314009433,1.014198875466761,0.01818055817306832,0.8632042534386699,0.031171362227197706,-9322.154320000001,4994.752210000093,17459.9466160323,112498.12906302359,0.00529420874171542,0.06004193204957745,-0.02408334039737991,-0.3203474313355895,10000.0,COTIUSDT,0.9370063571566172,0.06572914659988442,4275446.788684018,31979608.041031815
GRTUSDT,0.024489878911203133,0.012244939455601567,0.0,0.0,0.014794965672411342,0.007397482836205671,0.0,0.0,32.5048222650868,0.0,0.2807748805803551,1.0,0.1651583457844101,-0.0,0.33899628020748246,-0.0,0.9964705369409489,0.7728830851108183,1.0,1.0,0.0,,0.018617785919785204,0.0,0.9964705369409489,1.0,0.018617785919785204,0.0,binance,0.08767787241705637,0.0,-14339.295112115295,0.0,388014.1962868358,10000.0,256332.9313003705,10000.0,37.80141962868358,0.0,0.7325261158594492,,26.1,,0.9487513647893119,1.0,-402483.84793383256,0.0,2197,0,151.20833333333334,2717,0,4915,0,1571,0,2166,0,1121,0,31,0,25,0,7401.646367885209,0.0,0.08650189249119819,100.0,0.20433084040034413,100.0,0.010532839434896411,100.0,0.011965028637340816,1.0,21740.941480000503,0.0,424224.78941383306,0.0,0.4129028152842616,0.0,0.24410634017147148,-1.000000000000002,10000.0,GRTUSDT,0.03415977961432507,0.0,131219678.12447979,0.0
EGLDUSDT,-0.009663996711650302,-0.004831998355825151,0.0009134101971972619,0.0009134101971972619,-0.0009663996711650302,-0.0004831998355825151,0.0004966094100552043,0.0004966094100552043,1.4029990627928772,9.740159325210872,0.05440144721806553,0.6415823627082307,1.0000366441354247,0.05260795114338121,1.0000375350240345,0.20286985183813924,149.85489281348015,-462.12,0.8667655293684187,0.9992257978527884,-464.3999999999999,0.7971006035075203,718.4796587360681,0.005723093642452681,149.85489281348015,0.9992257978527884,718.4796587360681,0.005723093642452681,binance,283.4522340694255,0.029309149201237384,-4265.0498760676055,-1924.51966016,0.01,36652.08133984021,-4.1985,36650.11783984021,-0.999999,2.665208133984021,3.0081370091896407,2.462896939953811,143.5,143.33333333333334,0.9919409665724293,0.034125749206559614,-119660.66944643861,-1009.6530869321981,1020,6849,1422.6666666666667,975,7008,1996,13857,587,5849,1002,6736,375,1159,18,113,13,0,-3292.865676067704,26652.081339840017,1.9422700085280462,0.053215531843644824,2.086060062752129,0.16862007627482484,0.5878589661380671,0.013685897835552,0.4361683378017549,0.011601543644545536,972.1841999999015,28576.601000000017,120632.85364643851,29586.254086932215,0.004514213308682743,0.1371865509867808,-0.0008611109761559523,-0.8443829938132695,10000.0,EGLDUSDT,0.8536828232537707,0.014467711231512666,32989058.402327962,17673415.487996295
COMPUSDT,0.003399130195442357,0.0016995650977211785,0.0008832649564018968,0.0008832649564018968,0.0017706280282324461,0.0008853140141162231,0.0005810323323630406,0.0005810323323630406,10.12623032864372,2.9527887449257633,0.3018559071528875,0.5789599858343079,0.2902915022388012,0.10387704166104429,0.48706366513784155,0.24572543903698454,0.989008697462788,0.5803319788373111,0.7927752800575429,0.9974960832172428,0.5148404816408385,0.7560785673373541,0.03962715180936047,0.011855499301267646,0.989008697462788,0.9974960832172428,0.03962715180936047,0.011855499301267646,binance,0.11720715774274494,0.05428334947322621,-70376.986759214,-640.111096574,1616190.5387797195,37549.01005342617,1268271.653150787,37543.340033426175,160.61905387797194,2.7549010053426173,2.368972145336321,8.113701778179626,95.55,146.83333333333334,0.1046970961636698,0.009530182746149345,-196058.50790172865,-271.23237006624606,6922,1846,1498.5833333333333,8253,2579,15175,4425,4746,1605,6714,1825,3507,974,208,21,0,0,1606190.5387797204,27549.01005342599,0.15665866265883113,0.11792567100744838,0.3202679403358831,0.1974526002044721,0.015873648072402356,0.018852622061753314,0.02421371890475218,0.0202631096367555,1676567.5255389344,28189.12114999999,1872626.033440663,28460.353520066237,0.12442054028310306,0.07853264150630895,-0.2738220396387384,-0.7059870739233948,10000.0,COMPUSDT,0.07943392554285873,0.01025940445408291,1006453966.9417582,4097409.529150622
ADAUSDT,-0.002296125237056801,-0.0011480626185284004,0.0,0.0,-0.02273956371708983,-0.011369781858544915,0.0,0.0,10.66933066933067,0.0,0.17119961666819694,1.0,0.6332127761200278,-0.0,0.807418953147938,-0.0,0.9807917207793087,0.4852192400820431,1.0,1.0,0.0,,0.06844337272643422,0.0,0.9807917207793087,1.0,0.06844337272643422,0.0,binance,0.17223078384431992,0.0,-157.474870876,0.0,9085.751529923968,10000.0,2314.7186599239685,10000.0,-0.09142484700760323,0.0,2.2005255255255256,,34.516666666666666,,4.223310546374439,1.0,-12242.584979726698,0.0,206,0,41.708333333333336,238,0,445,0,75,0,96,0,58,0,110,0,105,0,-9501.247450876015,0.0,0.3538026657123478,100.0,0.5936757480661486,100.0,0.026429092708344426,100.0,0.057410504079094725,1.0,-9343.772580000015,0.0,2898.812399726684,0.0,-0.22021292917688068,0.0,-0.2619871251211136,-1.0000000000000009,10000.0,ADAUSDT,0.14570858283433133,0.0,5006949.968924739,0.0
HBARUSDT,0.028617313039388748,0.014308656519694374,0.0,0.0,0.0653412136692741,0.03267060683463705,0.0,0.0,37.8498023715415,0.0,0.20418800392008846,1.0,0.24051028868488963,-0.0,0.6091617918410467,-0.0,0.9921280178360388,0.7282811898809656,1.0,1.0,0.0,,0.031946649096516615,0.0,0.9921280178360388,1.0,0.031946649096516615,0.0,binance,0.14130231721574837,0.0,-2243.692211284,0.0,59573.72221079382,10000.0,23293.003620793854,10000.0,4.957372221079382,0.0,0.623499094581418,,31.783333333333335,,1.0979373240437282,1.0,-60732.47853273975,0.0,1556,0,63.25,837,0,2394,0,499,0,1485,0,265,0,71,0,73,0,-7661.1020212840485,0.0,0.13915930126267226,100.0,0.4375969096032351,100.0,0.013409945897569971,100.0,0.024524771492385414,1.0,-5417.409810000048,0.0,55315.0687227397,0.0,0.22080283984252397,0.0,0.07349881227684071,-1.0000000000000002,10000.0,HBARUSDT,0.11981566820276497,0.0,34722471.09624055,0.0
FETUSDT,0.004774786112673901,0.0023873930563369505,0.0,0.0,-0.005403139272651647,-0.0027015696363258236,0.0,0.0,32.08804754567466,0.0,0.13548651220059943,1.0,0.7320380352455891,-0.0,0.8516041660989432,-0.0,0.9675187013207356,0.20716181516290919,1.0,1.0,0.172706352425984,,0.10211447610678945,0.0,0.9675187013207356,1.0,0.10211447610678945,0.0,binance,0.19685541841087514,0.0,-28430.866268440004,0.0,149547.47735575653,10000.0,113359.74343155925,10000.0,13.954747735575653,0.0,0.7456808078590637,,77.98333333333333,,0.5931432274600238,1.0,-244890.15202728455,0.0,7398,0,567.875,10824,0,18222,0,6983,0,7225,0,3681,0,173,0,160,0,139547.477355757,0.0,0.43291885213755454,100.0,0.7054494583557029,100.0,0.027273117187269085,100.0,0.06699338292613861,1.0,167978.343624197,0.0,412868.49565148156,0.0,0.08878885629972667,0.0,-0.06356523154165092,-0.9999999999999812,10000.0,FETUSDT,0.12905355832721938,0.0,269956785.31239164,0.0
