date,1INCHUSDT,AAVEUSDT,ALGOUSDT,APEUSDT,APTUSDT,ARUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,HNTUSDT,HOTUSDT,IMXUSDT,KAVAUSDT,KSMUSDT,LTCUSDT,MANAUSDT,MATICUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,RENUSDT,ROSEUSDT,RSRUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,THETAUSDT,TRXUSDT,UNIUSDT,WAVESUSDT,XRPUSDT,XTZUSDT,ZECUSDT,ZILUSDT,ZRXUSDT
2020-10-15,,,11564.25934597197,,,,18870.9469819899,,10303.296053480019,,13203.513798948115,,,10957.121977597972,,10747.005553899973,10443.378574870021,10895.023945640003,10130.225222620005,10134.243056622005,,8892.47452616003,11274.356205402037,,10170.946096861386,,,,10196.25250110001,,,11870.072386226022,10007.11915032,12064.991106054003,,,,,0.01,,10041.147096062,,,,,10367.814340399991,12786.748005459947,11140.517869643936,13488.463531248017,15389.045580406078,10151.486485760013,10162.812562145979,12196.377159732065,18359.52526558004,12208.817926764039,10484.961054243991,13035.021462896008
2020-10-16,,10000.24252358,11569.29258690597,,,,18884.435915907896,,10304.29140248002,,13210.20969507411,,,10962.267409907972,,10750.15692299997,10444.25060563402,10899.937940380003,10134.585351680002,10134.243056622005,,8893.01616792003,11275.414053142034,,10173.049835026985,,,,10201.883226160013,,,11871.945476658022,10009.26022672,12076.145179278003,,,,,0.01,,10048.349675090001,,,,,10368.715728239993,12802.545417819945,11142.182564921937,13501.469892874016,15389.728236562078,10157.787797000017,10162.72328034998,12197.820881988062,18370.856090800044,12217.23014722404,10484.961054243991,13073.116964694009
2020-10-17,,10007.977933619999,11578.124227183973,,,,18891.213858047893,,10304.801080880019,,13210.20969507411,,,10963.553952723973,,10752.570898239968,10444.25060563402,10900.510433980007,10134.56497368,10143.258207642008,,8893.55075018003,11275.771440268034,,10173.967622706987,,,,10204.398718660013,,,11875.701233170023,10014.42394672,12078.426316032002,,,,,0.01,,10048.323633338001,,,,,10369.590533079996,12804.263999739944,11144.377564465934,13510.124346406017,15390.980742286078,10158.370736000017,10162.55919186198,12197.820881988062,18370.788522880044,12219.881255078044,10486.27218045199,13086.870225684012
2020-10-18,,10009.475910620009,11580.813864223974,,,,18891.129995253894,,10306.439339480019,,13210.10584053811,,,10966.145641895971,,10758.535004979969,10444.25060563402,10900.418760700006,10134.56497368,10143.193674382008,,8893.531269860028,11276.061820002033,,10178.413059771385,,,,10206.373048820013,,,11877.576064054025,10032.613467520001,12078.375707664003,,,10002.151489060006,,0.01,,10048.323633338001,,,,,10369.590533079996,12804.203385899944,11144.377564465934,13510.062327408017,15391.608427036077,10160.386899200015,10162.55919186198,12197.820881988062,18370.720718920045,12219.844053788043,10486.23879816399,13086.870225684012
2020-10-19,,10010.443454620014,11585.931506231977,,,,18928.8128197859,,10307.934207480017,,13213.039652710107,,,10970.02145853797,,10762.715495099968,10444.25060563402,10908.657751180002,10136.36866888,10147.76946874201,,8893.521522860028,11276.801433284028,,10179.791208011386,,,,10210.810481280016,,,11881.338888938024,10035.158286320002,12079.488537288005,,,10005.094542060011,,0.01,,10062.82092032,,,,,10370.6948354,12839.077601719944,11146.029949943935,13531.862654138016,15392.234218048077,10161.848578800014,10162.55919186198,12197.796381090062,18376.659961720048,12224.369625190047,10487.58209115599,13086.755810770012
2020-10-20,,10014.671421720024,11589.128128457978,,,,18933.848499801898,,10308.457625480018,,13217.885194978104,,,10972.60462637597,,10762.988589299968,10444.25060563402,10912.7046059,10140.459982160002,10152.273966402008,,8899.08188976003,11277.522660528028,,10181.816774411383,,,,10215.19452576002,,,11881.338888938024,10038.46669492,12083.072756874006,,,10005.32983166001,,0.01,,10066.429771008,,,,,10370.9808056,12842.567360399944,11146.005866383935,13542.699881254017,15491.470802550073,10161.848578800014,10178.72178201398,12200.382177752064,18385.11569950005,12227.455978544052,10492.91674074799,13097.237334620011
2020-10-21,,10021.022264460027,11597.398961363977,,,,18968.5277935459,,10310.506576880018,,13222.958132526104,,,10980.355108685973,,10773.65916149997,10445.881025074019,10922.25034994,10145.854828960004,10154.618045922007,,8899.06242980003,11279.789258748027,,10187.493103891382,,,,10218.365191080022,,,11891.163956748027,10044.207055479998,12092.778829850005,,,10008.265262220013,,0.01,,10066.403650508,,10063.920850885994,,,10375.6407859,12874.09821751994,11152.189488507933,13553.579436226017,15549.315765906074,10165.386997200016,10179.24007028598,12200.357685238065,18395.43639876005,12227.431511000052,10496.736369065991,13097.18638996001
2020-10-22,,10030.861443080032,11608.390136333977,,,,18985.406128185903,,10328.161759360019,,13222.854178498104,,,10980.323068931973,,10783.115298659974,10445.881025074019,10925.473317020002,10145.815514160004,10154.467802202007,,8898.863351200032,11283.659738676031,,10193.675876931378,,,,10222.086724940023,,,11891.118138676027,10050.663227320001,12121.757901716008,,10001.902909358,10012.554522220016,,0.01,,10136.168029854,,10096.033711792596,,,10376.55585464,12889.929232439941,11153.299188195931,13553.360184044015,15552.148506460075,10166.807888600017,10179.198490507979,12209.901870752063,18395.30094532005,12226.388394482054,10496.702955241992,13097.18638996001
2020-10-23,,10060.475197820038,11613.655126001977,,,,18992.0883635759,,10329.183398160016,,13225.053657682101,,,10980.185120243974,,10785.385921499974,10445.881025074019,10930.627263140002,10181.809642160004,10169.000748822005,,8919.284729480032,11285.763524114032,,10195.541413703777,,,,10224.633863460025,,,11910.521009150028,10053.209075520006,12136.608461174004,,10010.196677112002,10014.864616420022,,0.01,,10139.803891486,,10101.140323345793,,,10381.078036460001,12893.414900919941,11155.498068823934,13580.628105734013,15552.823301252076,10168.641742600023,10184.85503537798,12210.382748348062,18433.980006380047,12268.159517128055,10501.877983201992,13107.528317472012
2020-10-24,,10063.855600300058,11616.881092171976,,,,18993.753958715897,,10330.205296960015,,13225.053657682101,,,10980.077049797974,,10788.134520259973,10446.736627174017,10930.535366020002,10221.343847700005,10171.265399062006,,8919.26523340003,11286.38603288203,,10200.804620284573,,,,10226.566997260024,,,11914.29422864003,10054.445358720008,12152.056110728003,,10010.115122088002,10017.500975620016,,0.01,,10143.438404218,,10101.130218196193,,,10382.636663779998,12896.897371939944,11158.792991443934,13580.534182756011,15554.87186689608,10170.476063000024,10185.37238525798,12210.382748348062,18433.980006380047,12273.265654402056,10504.458717705991,13107.477329150011
2020-10-25,,10068.692376760047,11626.051591737974,,,,19030.1777187819,,10331.699969360017,,13225.7445345761,,,10996.710161011973,,10790.947720879974,10446.736627174017,10939.462878380004,10232.838004900006,10173.536642862005,,8919.255481840031,11287.61169224403,,10201.161337002572,,,,10227.859087800025,,,11916.184827344032,10057.743613920013,12162.717982440003,,10022.271656112001,10023.113785360018,,0.01,,10147.078292054,,10108.790763839792,,,10384.45307404,12902.129522039944,11159.344398463934,13637.323787804013,15556.23102381608,10170.476063000024,10186.406455161981,12210.382748348062,18450.821175080044,12275.496790656056,10505.74795206599,13112.157186808012
2020-10-26,,10069.86376796004,11631.873763673972,,,,19038.544421833896,,10333.281463360016,,13227.932840422103,,,11005.778225715974,,10879.432384199976,10487.114827850613,10966.945898560007,10238.192125520003,10175.851833542005,,8928.048291380033,11288.822792596033,,10201.650269082573,,,,10251.972309260025,,,11918.070472920033,10058.994000120012,12171.468557836002,,10031.317107898,10028.156042960005,,0.01,,10161.641569266001,,10128.992164828593,,,10387.874332240002,12903.876728659945,11159.320296203934,13652.646892878014,15556.90790376808,10170.476063000024,10186.406455161981,12213.784245488063,18468.021750640044,12280.822836600053,10505.74795206599,13116.782621908013
2020-10-27,,10077.48299012007,11637.749578751973,,,,19052.681760555894,,10336.333268640017,,13232.185607464102,,,11007.071741417974,,10992.344593859973,10487.959431766612,10978.898161200008,10239.305456280004,10182.408636102007,,8928.038557780033,11290.329215758033,,10203.250293882571,,,,10257.702539340022,,,11923.718050332034,10026.336753987824,12183.388936284002,,10035.075755971999,10031.615815759998,,0.01,,10161.615214586001,,10129.926858077193,,,10390.833118880006,12938.863177259944,11168.382892393933,13654.843714484014,15557.588779048081,10173.723003400024,10187.444203005982,12213.759752384063,18476.354746560046,12284.215977790056,10507.02113720999,13121.372183466012
2020-10-28,,10077.913973120072,11645.314828343975,,,,19059.404530059895,,10336.831709440017,,13237.0892276381,,,11026.910633655973,,11011.939700159983,10491.368900568612,10984.519422520012,10245.127405360005,10184.593514902008,,8939.236644020033,11293.052046056038,,10203.798234362572,,,,10262.727065920022,,,11923.718050332034,9988.207155525657,12192.694516194006,,10041.542400092001,10031.866926159999,,0.01,,10168.962558204003,,10131.794188676793,,,10392.419578000008,12947.61037187994,11171.698854225933,13663.610455770013,15558.269743588082,10174.964936200024,10187.444203005982,12216.286182668066,18481.998799200042,12288.654909138055,10509.62884059599,13125.99052571401
2020-10-29,,10078.609403520071,11652.519639715974,,,,19069.54399489789,,10337.341253440016,,13238.566134878101,,,11030.801261839973,,11017.648346099983,10491.807856488613,10989.923709680008,10248.216286560004,10191.354000422009,,8940.315712040034,11293.957958908039,,10204.423789082572,,,,10267.825002160023,,,11923.718050332034,10040.125458720015,12196.495354058008,,10051.030014372001,10036.184247919999,,0.01,,10172.608630300003,,10132.728200955993,,,10395.759990360008,12958.181110079942,11172.817828809935,13676.752181036012,15559.630270636082,10175.562910600023,10188.481260205981,12218.703944452065,18493.453464420043,12292.47912231605,10513.62847508199,13135.218623176013
2020-10-30,,10086.864565320075,11655.858644657974,,,,19077.95381632789,,10338.37671544002,,13247.545752202097,,,11034.684244465972,,11023.944294099983,10493.583032658615,10993.550392200004,10249.814610560003,10191.354000422009,,8940.851309240034,11295.868204890035,,10218.213871955368,,,,10270.382612160027,,,11925.608563528034,10046.339519500012,12200.032007220012,,10055.386837164,10036.734807919998,,0.01,,10172.582253740004,,10132.718064469593,,,10397.105472800007,12968.661976159938,11183.552950759933,13698.752959720015,15559.630270636082,10175.549794000024,10190.753722203981,12221.136570650066,18499.22601052004,12300.283813626049,10513.59500609799,13139.815741096014
2020-10-31,,10089.498262260078,11671.225312993973,,,,19112.959628799883,,10340.891648440016,,13247.545752202097,,,11039.851423187969,,11033.863185779988,10493.583032658615,10993.280814980004,10254.733393620003,10198.505295502007,,8942.470848800034,11296.867890590038,,10226.731211409971,,,,10272.954712820025,,,11941.574345678036,10063.492796680008,12206.474315528007,,10055.272641388003,10038.511915519997,,0.01,,10172.439446790006,,10137.856444294595,,,10398.711651400008,12982.735054979936,11188.050506739934,13698.752959720015,15571.547885604086,10176.775084000024,10190.753722203981,12221.099771166064,18499.089723020043,12307.368061792049,10513.59500609799,13139.815741096014
2020-11-01,,10092.631250660084,11673.226332895969,,,,19131.873504091884,,10342.401245440014,,13247.545752202097,,,11046.351994353972,,11036.638568419987,10493.583032658615,11000.472129640004,10254.712829380003,10200.909011182006,,8943.014029400034,11297.124761806037,,10228.503625009975,,,,10279.497595620027,,,11945.349240424037,10088.346618280011,12209.525841052007,,10055.227153088003,10040.139455999997,,0.01,,10226.035779904008,,10137.846302582595,,,10398.982154360008,12984.481583259934,11191.405262387934,13703.146713970016,15573.452829076086,10177.386485200026,10191.27255573998,12221.099771166064,18535.95090540004,12308.71373509605,10513.59500609799,13144.417861216016
2020-11-02,,10119.57318280009,11685.363538665968,,,,19137.116432385887,,10345.521494440018,,13250.873618052095,,,11054.565455889973,,11039.970970079989,10495.372138260615,11005.231550720007,10259.620230720002,10203.331675822006,,8945.735106420034,11299.689511226039,,10233.365844432368,,,,10284.820036700026,,,11996.074800234039,10090.044731080006,12216.562198410007,,10065.767663000006,10041.971835359998,,0.01,,10233.37424824401,,10140.185508567794,,,10401.563632220008,12991.509347219933,11194.017860369935,13718.627513466015,15574.090174910087,10179.999467400026,10191.792323127982,12224.193419442065,18584.459772940052,12312.726315022046,10514.907486249991,13172.27959934402
2020-11-03,,10120.908725600091,11689.256619417965,,,,19143.894806271885,,10345.521494440018,,13260.202979592097,,,11059.775786601973,,11042.034176339985,10496.375898863815,11007.490631780012,10261.126678980001,10205.641300422007,,8945.725352580033,11303.515242512049,,10234.908677892367,,,,10287.978748280026,,,12001.766579328038,10092.988430080004,12220.354186598006,,10074.890687688008,10041.971835359998,,0.01,,10233.34769997201,,10140.185508567794,,,10401.790034460008,12995.022131579934,11196.875970075931,13723.036492106014,15578.267497640085,10179.999467400026,10193.34906038798,12229.876894432065,18595.72727408005,12316.745495142046,10518.77486705399,13172.228360220019
2020-11-04,,10124.532913220091,11695.237302287964,,,,19155.959661889883,,10347.037285840017,,13263.098503704095,,,11063.693618815974,,11046.346226019983,10496.375898863815,11016.937189940018,10263.300277199998,10210.322578042007,,8946.816787480033,11304.935248724052,,10236.113972732368,,,,10291.216124520022,,,12001.766579328038,10097.24516008001,12228.600232546009,,10083.757532936013,10042.494400159996,10014.429529039999,0.01,,10240.73621504001,,10141.121499207795,,,10408.629901560007,13002.040621699934,11201.96147971393,13731.867923766013,15581.688028156086,10179.999467400026,10193.33678513798,12230.371470292066,18617.889630800055,12318.971463250044,10522.64063140599,13176.897665016018
2020-11-05,,10156.426994420099,11701.497579951963,,,,19168.43389677388,,10351.296355440016,,13266.047914678098,,,11067.629655057977,,11086.925238559985,10500.928015441814,11025.799385160015,10264.475008359997,10222.634332082007,,8963.996579540033,11305.71304195605,,10244.852151775169,,,,10343.575110200021,,,12003.673687608038,10120.468404200008,12228.012515436007,,10087.439722736015,10042.758595159996,10062.459626580001,0.01,,10244.409728780009,,10142.058624411993,,,10455.943706500006,13039.707718299927,11213.733575021926,13731.710116786011,15584.457389958085,10200.011646920026,10193.32413007598,12230.346903644066,18664.967342020052,12327.50205021404,10522.50612253599,13176.782446800018
2020-11-06,,10248.18947776012,11752.201157175963,,,,19264.094097025885,,10361.910759760016,,13278.684809134098,,,11088.492072909976,,11111.77885341998,10507.983281284414,11038.01632240002,10264.325002759997,10222.483044882008,,8963.957348420034,11319.750176222053,,10245.74630351197,,,,10342.965027280019,,,12097.84766899204,10165.832294400008,12226.154627184007,,10087.126232196015,10078.481865759994,10099.741147134004,0.01,,10244.159970356006,,10141.647307144394,,,10468.722134160009,13194.31147631993,11215.494266263928,13731.316296288012,15639.757386138088,10222.36968372002,10193.30692207998,12253.924337470065,18768.938694480064,12332.66291292204,10589.92076509799,13176.309938688019
2020-11-07,,10348.87999750014,11779.59050618196,,,,19316.577467715888,,10368.733645360016,,13297.168325522101,,,11118.673764567971,,11203.50180247998,10509.139622070014,11049.524246280022,10305.504934259998,10229.42601751001,,8990.997203000037,11325.43904350605,,10129.556942995208,,,,10193.130360975247,,,12154.635374572039,10185.052145600011,12249.258310658008,,10101.805476262014,10081.232142359993,10150.782504882001,0.01,,10424.82074230801,,10280.477127251399,,,10522.86724230001,13251.90066517993,11213.251209843927,13869.926731884007,15648.792222468088,10250.243006220018,10196.36859319198,12261.591360380067,18931.03018176007,12349.320175202032,10596.58248659199,13285.293743184018
2020-11-08,,10374.221877200167,11795.149753567961,,,,19339.147394891897,,10372.871250160017,,13298.2314774741,,,11125.202388217973,,11212.025732119975,10509.562798848012,11053.923728340022,10305.484360259998,10239.287148170008,,8990.987398400037,11328.59380393805,,9836.980872779037,,,,10033.143967191481,,,12174.370207816042,10202.107420160017,12257.827303758011,,10115.466159058016,10082.607595159998,10155.919597522001,0.01,,10448.800099172011,,10286.364950180798,,,10546.91849112001,13270.10385257993,11220.825137037933,13869.831033240007,15651.515818624088,10259.648507180016,10197.927320053981,12261.566748260067,18957.087673560072,12349.282647862032,10599.26507817599,13285.242069252019
2020-11-09,,10399.96910958016,11816.611769367963,,,,19366.66881373189,,10374.911317360016,,13303.353814596105,,,11146.192926453976,,11224.814994299973,10511.972299662013,11061.784314060022,10309.323241179998,10248.497671890009,,8994.796424200034,11333.574868246056,,9504.179690709885,,,,9682.44042876522,,,12184.002067612042,10210.14523786002,12266.483539312012,,10123.551560376018,10080.59110256,10177.605102787997,0.01,,10476.779580160011,,10292.034823554197,,,10555.922591000013,13275.46493341993,11226.835060485937,13894.428506404009,15653.465413332087,10262.879967380017,10197.91502315398,12264.999875340067,18985.52127526007,12364.65027259603,10601.92427265599,13300.40859280402
2020-11-10,,10419.017503300174,11823.616009069963,,,,19431.456249083887,,10379.529624960018,,13304.378088476104,,,11146.160398161976,,11279.27793795997,10517.118561713614,11064.840235720025,10312.229179179996,10269.591570242006,,8995.909428380033,11336.204677850066,,9435.71426977984,,,,9531.098133771728,,,12217.866431182041,10240.474336560022,12272.031447382009,,10135.123543148018,10113.589939759999,10267.410650825996,0.01,,10515.78546383201,,10297.78179851166,,,10569.279230280015,13293.496433359927,11240.262645319945,13894.332530944008,15656.764603572092,10278.964762800017,10199.684899887981,12270.090904964065,19007.379270060068,12373.69120478403,10608.468986683987,13300.29229474002
2020-11-11,,10425.30121762017,11823.616009069963,,,,19453.32025451988,,10386.229713160017,,13304.734465244104,,,11164.978706873973,,11307.589973959964,10520.721693725012,11074.219282460026,10320.42162812,10281.330291062004,,8995.889743280033,11336.66925190206,,9182.237393295687,,,,9340.854061321379,,,12233.792855972039,10257.797735840024,12277.380929538007,,10146.936921076018,10114.536915559998,10287.080587106006,0.01,,10539.94494025601,,10339.925576770796,,,10571.086310600012,13440.783607179925,11245.293105055938,13903.346963530008,15656.723299764091,10283.641855840016,10200.722937671982,12270.066239920065,19033.208388800063,12375.92725353003,10608.468986683987,13363.439993034022
2020-11-12,,10429.379937020178,11833.644411387964,,,,19474.284207387886,,10389.879793160017,,13307.272182824103,,,11171.535526919974,,11314.125800799971,10522.762725863013,11076.739324780028,10322.71082564,10283.542926542004,,8998.653431360031,11337.209136094056,,8870.204273958838,,,,9296.864142280021,,,12233.792855972039,10274.341306540024,12288.737717548009,,10158.41706271402,10114.536915559998,10287.080587106006,0.01,,10543.726965868009,,10342.786250693198,,,10572.230655600011,13455.468785639927,11245.293105055938,13907.797286656007,15658.742377188093,10286.65547304002,10200.710641223983,12271.060778676065,19042.181814700063,12386.308288202028,10611.085070903988,13368.14353375802
2020-11-13,,10466.91126102018,11836.919722967965,,,,19474.197774947887,,10390.385908360016,,13308.298650498102,,,11175.870398405974,,11338.754499019962,10524.406843171413,11080.223560280027,10322.69005884,10283.477475282005,,8998.633734880032,11338.511653342051,,8864.907476644761,,,,9296.82622558002,,,12237.679942868039,10281.633127380015,12288.146914132009,,10158.361970922018,10118.647102919997,10299.447939894002,0.01,,10543.69958622401,,10346.113706701799,,,10581.320534920016,13539.793716939927,11257.178897101941,13907.733459816007,15662.802675828094,10357.166034240016,10200.698288615982,12271.036119490065,19042.041162860063,12387.66672714003,10611.051293331988,13368.09153357602
2020-11-14,,10476.067148640184,11849.282627703966,,,,19485.336688557887,,10399.946852360017,,13310.5824805461,,,11212.402201877972,,11359.619584939966,10525.890733856415,11082.224763120026,10326.148063199998,10293.113358362007,,9020.14020008003,11339.607092094047,,8866.06011656476,,,,9354.984613960016,,,12249.75987960604,10284.588818980013,12288.146914132009,,10166.386918820017,10120.868503399997,10310.488382754003,0.01,,10558.88599754001,,10347.0677925642,,,10588.693042760018,13798.09294655992,11263.967963929937,13916.694262550007,15667.361829804091,10379.199001340008,10200.681246359982,12285.725377090064,19058.676942140064,12394.68394392403,10612.383228847988,13383.301238112019
2020-11-15,,10483.061977440182,11855.876038215967,,,,19488.776369193885,,10400.452628360017,,13311.6548404041,,,11240.601710907971,,11389.354224699957,10526.486476604014,11084.178897220025,10328.309467160003,10310.261120142004,,9020.686133780031,11340.44259542005,,8867.225955604761,,,,9372.581287400024,,,12269.618514002039,10287.55376698001,12288.146914132009,,10172.84345081002,10122.880503399998,10327.839720724005,0.01,,10570.261337626014,,10348.0219236234,,,10596.780704800021,14020.376164559915,11271.385196751944,13918.917654534007,15670.74766169209,10387.80260750001,10200.681246359982,12288.71407758006,19070.307859700068,12398.298099374031,10615.005734941988,13387.98051806802
2020-11-16,,10511.362390320184,11865.654873833968,,,,19504.45581793189,,10408.264275960018,,13311.5500606621,,,11252.486362053973,,11402.12821263995,10537.870943766413,11091.775111220026,10331.507654740002,10322.489161162,,9020.666343160032,11340.724586736047,,8875.552370707961,,,,9372.552862280025,,,12339.617249838042,10295.462388180014,12286.280088532008,,10172.78823471402,10125.703965399996,10340.476244972006,0.01,,10610.031494550014,,10356.3325322242,,,10598.15728694002,14160.57371405991,11286.584689257943,13918.853702602008,15674.102759526093,10389.04309550001,10200.601775637982,12288.68942436206,19073.283933380066,12415.01061859403,10624.170603261991,13387.92844264602
2020-11-17,,10523.195850360178,11876.079323605969,,,,19512.027567773886,,10410.362618360019,,13311.3420616621,,,11267.333341883974,,11427.25642623995,10540.150724646812,11114.412198660022,10332.245728480004,10334.224853241998,,9020.514831900033,11358.015816200046,,8878.183276866763,,,,9441.455452480022,,,12406.179932698038,10309.141990540016,12279.883071258037,,10188.203640974023,10131.825113799998,10356.81671091201,0.01,,10626.833990032017,,10356.306766577,,,10640.776874260016,14202.756300339914,11302.793221921931,13918.789732340008,15682.317209176093,10393.869363500005,10200.601775637982,12288.278715406059,19109.52482118006,12414.98572705603,10633.264044013991,13411.65313349802
2020-11-18,,10534.284199040178,11888.087421159968,,,,19526.570849559885,,10412.433068360022,,13317.276408918102,,,11271.310955823974,,11431.829260899955,10545.587877992411,11121.931471720021,10338.557542660004,10336.574337741997,,9056.291928700035,11385.577883892038,,8881.222395745763,,,,9461.497310820021,,,12430.660149600035,10313.103021740015,12271.412330251587,,10200.231497204024,10132.668874599996,10368.393042160013,0.01,,10638.316007648016,,10408.352781623596,,,10648.887180880027,14206.572984499913,11304.479090129931,13955.74880686201,15731.383210904092,10398.312479020004,10211.672813895986,12343.93907803806,19128.964755460052,12424.134769030032,10635.88914002599,13416.37135839402
2020-11-19,,10544.598593780169,11903.662872457966,,,,19541.181268653883,,10414.962764360022,,13317.276408918102,,,11276.604635113978,,11451.69671729995,10549.494887064811,11133.148082260022,10339.620801660003,10341.055144701995,,9064.799711460038,11393.338620558041,,8893.310324044971,,,,9489.208993200014,,,12446.862989080038,10322.80429902001,12263.439506417868,,10208.404404538025,10134.261723399997,10382.04029527601,0.01,,10642.129128048018,,10418.629275323396,,,10661.242622600035,14514.470628679906,11306.16700923793,13960.220119032008,15734.699074802094,10407.783951200001,10212.193527219988,12351.76088389806,19148.879792560052,12428.429251094032,10642.548679401993,13421.04303562402
2020-11-20,,10549.516059760166,11903.573991145966,,,,19576.28816766989,,10423.063788840023,,13321.137019106103,,,11290.289511857976,,11475.406293519947,10550.866019232813,11133.115858780022,10345.518511120003,10343.308024701995,,9064.779890020038,11397.575834920037,,8899.85630588137,,,,9508.980532460015,,,12475.06615850004,10354.19241796001,12249.052073731544,,10208.349129042024,10135.170122599993,10386.324525036012,0.01,,10649.801834232017,,10433.669717447596,,,10671.52169492003,14625.79526521991,11316.153641099927,13966.936532862008,15738.222665122095,10417.331959680003,10212.072469831988,12351.73608694806,19162.566892480052,12430.234237406034,10649.265781489992,13420.925676154018
2020-11-21,,10555.63290604015,11901.282199253967,,,,19624.669109236325,,10429.298463240026,,13327.208207338104,,,11299.994870669976,,11486.116111519954,10655.199769023417,11130.921568780022,10360.463697400002,10365.537137339994,,9183.29826506004,11407.361397378052,,8909.999680982573,,,,9543.40935616001,,,12507.760012282039,10374.170051840008,12249.010586835544,,10222.881896526025,10135.004780199994,10407.462772112018,0.01,,10653.624993880017,,10440.384315543995,,,10678.26943266004,14673.394241339909,11338.227432203921,13998.33890864001,15932.523571308102,10421.694695279997,10221.043731499987,12351.134931554057,19331.53182640005,12455.341362814032,10661.059903841991,13589.28167182602
2020-11-22,,10582.69446712014,11935.75130925997,,,,19706.9351491239,,10433.367903640026,10003.901778546002,13341.916947210115,,,11320.270494353967,,11495.402951299959,10679.849717035808,11158.651661480018,10365.249817200003,10380.36053314399,,9235.473678940029,11418.902792742056,,8915.948829684972,,,,9566.255420980011,,,12536.387450012038,10383.290822240002,12233.060697823155,,10251.89280908203,10116.982851599996,10415.940592552017,0.01,,10717.523611328019,,10443.741880169597,,,10681.006644800038,14767.67370291991,11357.79243884192,14011.817069180008,15946.077901216102,10426.359027759994,10229.34001634199,12154.222345358725,19399.19144924004,12480.628481078036,10669.014012195992,13627.696766250021
2020-11-23,,10589.45725372014,11979.02647977397,,,,19735.043925253904,,10440.423075760025,10047.755987195998,13345.04505344212,,,11333.910846831961,,11500.939583059962,10685.260944538599,11177.604370420015,10373.631757100004,10401.774283711991,,9285.611780540034,11425.978384642061,,8985.806333171771,,,,9603.009762400015,,,12546.735273192038,10389.27622664,12217.399488239791,,10282.717332974034,10124.278426959996,10431.383370534015,0.01,,10770.086738706019,,10448.555695419596,,,10689.14821754004,14787.593060159912,11372.008117911915,14025.372340294005,16012.015614118092,10431.463721159987,10233.912720797984,12154.222345358725,19551.486428020035,12490.533108608035,10671.653477131991,13651.783476542021
2020-11-24,,10595.185283640134,12059.231785415965,,,,19934.60504033589,,10443.606294560024,10058.011967200002,13422.620669800124,,,11359.968565299961,,11512.023110439959,10815.142241366793,11209.227354500013,10388.710322240006,10461.533748613996,,9445.08091532001,11448.316225846065,,9002.913193745768,,,,9617.707128900009,,,12615.601675592041,10568.809996420014,12181.843896609125,,10308.172380770031,10129.288230959997,10452.658567838012,0.01,,10798.70229843002,,10463.677085235395,,,10701.111723620046,14801.548845919911,11398.294118267924,14066.793441088008,16133.777751370093,10451.95136735999,10238.06617529998,0.01,19847.74498438004,12575.246899724041,10680.874885631987,13774.73951836602
2020-11-25,,10599.217416480136,12122.423860091973,,,,20089.62108051189,,10453.434673720027,10060.635982240005,13453.564306452115,,,11387.220162685959,,11522.770924519953,10840.064088476995,11217.239547540004,10438.144158380004,10527.064066157987,,9519.65529994001,11469.120028334062,,9010.79304931657,,,,9628.382892640007,,,12638.034360016041,10580.404808220017,12163.995231842819,,10340.424813788037,10133.419269559983,10468.896785286008,0.01,,10831.355165786023,,10464.641024803195,,,10703.414545220046,14863.95872643991,11428.104867519914,14091.731605372006,16220.798150372095,10455.900761939994,10239.628869263981,0.01,20040.939384060042,12601.116906524041,10841.293198229994,13875.28429062802
2020-11-26,,10638.502265340127,12122.423860091973,,,,20109.766517291897,,10453.434673720027,10060.635982240005,13484.346029696117,,,11387.220162685959,,11524.231804539953,10849.536374786598,11221.702594360006,10449.47174892001,10529.358148157988,,9520.819463500007,11475.925711848065,,9011.367116516569,,,,9630.744282920008,,,12638.034360016041,10748.775245320012,12183.779991674013,,10364.977060434041,10133.419269559983,10468.896785286008,0.01,,10831.355165786023,,10465.606373356793,,,10704.339200420045,14967.920980819914,11433.567492487915,14139.310161430007,16223.379981540096,10455.900761939994,10239.628869263981,0.01,20040.939384060042,12630.262488144048,10845.274698751995,13875.28429062802
2020-11-27,,10667.132280780119,12139.257657127973,,,,20126.128862479894,,10455.388651720028,10063.465746902,13498.241757778116,,,11395.254307055959,,11547.526674879955,10862.295172466602,11238.665647180002,10452.82892276001,10529.291152397987,,9520.819463500007,11486.349124310067,,9014.281225916568,,,,9657.661741540005,,,12640.03126941404,10755.304139580003,12189.136726674005,,10388.331458760045,10134.857597759985,10470.949937686008,0.01,,10835.237440982022,,10472.83743824259,,,10707.994001200039,15111.246851739905,11450.776356859906,14155.295296484008,16229.030938766096,10459.062005939995,10248.179813487988,0.01,20065.70617834004,12650.547298514048,10847.922861101995,13889.81556058602
