date,1INCHUSDT,AAVEUSDT,ADAUSDT,AGIXUSDT,ALGOUSDT,ALPHAUSDT,ANKRUSDT,APEUSDT,APTUSDT,ARUSDT,ATOMUSDT,AUDIOUSDT,AVAXUSDT,AXSUSDT,BNBUSDT,CHRUSDT,CHZUSDT,COMPUSDT,COTIUSDT,CRVUSDT,DOGEUSDT,DOTUSDT,DYDXUSDT,EGLDUSDT,ENJUSDT,ENSUSDT,EOSUSDT,ETCUSDT,FETUSDT,FTMUSDT,GALAUSDT,GALUSDT,GMTUSDT,GRTUSDT,HBARUSDT,HNTUSDT,HOTUSDT,IMXUSDT,INJUSDT,KAVAUSDT,KSMUSDT,LINKUSDT,LTCUSDT,MANAUSDT,MATICUSDT,NEARUSDT,OCEANUSDT,OMGUSDT,ONEUSDT,OPUSDT,RENUSDT,RNDRUSDT,ROSEUSDT,RSRUSDT,RUNEUSDT,SANDUSDT,SKLUSDT,SNXUSDT,SUSHIUSDT,SXPUSDT,THETAUSDT,TRXUSDT,UNIUSDT,VETUSDT,WAVESUSDT,WOOUSDT,XRPUSDT,XTZUSDT,ZECUSDT,ZILUSDT,ZRXUSDT
2020-02-14,,,10098.405866247998,,,,,,,,10064.430714958002,,,,10006.288922869991,,,,,,,,,,,,10126.78266530001,10558.266899348071,,,,,,,,,,,,,,10243.828346115975,10175.820233947994,,,,,,,,,,,,,,,,,,,10115.193202901995,,,,,10731.688312463999,10098.258997079996,10026.384495695998,,
2020-02-15,,,10098.393882247998,,,,,,,,10134.505918518005,,,,10009.002460105987,,,,,,,,,,,,10126.75160396001,10603.376333934073,,,,,,,,,,,,,,10282.462820859968,10182.359185439997,,,,,,,,,,,,,,,,,,,10137.365851489996,,10088.0239931232,,,10872.255965599996,10214.745927060001,10103.112657787995,,
2020-02-16,,,10174.097139111993,,,,,,,,10228.330479000002,,,,10012.691682687991,,,,,,,,,,,,10170.014458740005,10686.105783064086,,,,,,,,,,,,,,10344.12921795197,10206.369323917996,,,,,,,,,,,,,,,,,,,10192.63317870599,,10173.888361552403,,,10990.730733419983,10437.104140400004,10241.209263373992,,
2020-02-17,,,10202.396395461989,,,,,,,,10276.696121933997,,,,10017.184088878003,,,,,,,,,,,,10181.548172240005,10826.359095570086,,,,,,,,,,,,,,10396.452524069964,10219.063222548,,,,,,,,,,,,,,,,,,,10215.32067715199,,10257.313626326613,,,11054.842044115981,10510.836221079999,10287.034583963987,,
2020-02-18,,,10208.724659153988,,,,,,,,10298.06676466,,,,10020.705921964001,,,,,,,,,,,,10186.019521660008,10838.084596322082,,,,,,,,,,,,,,10415.628014763957,10223.44019877,,,,,,,,,,,,,,,,,,,10218.887725307992,,10266.06378516161,,,11089.39480443998,10512.070738839999,10290.921736847986,,
2020-02-19,,,10247.788153311993,,,,,,,,10357.234599387999,,,,10025.780834302,,,,,,,,,,,,10235.627890240004,10860.852486700089,,,,,,,,,,,,,,10479.012796053961,10424.385486100002,,,,,,,,,,,,,,,,,,,10236.194408097992,,10326.267964689016,,,11213.913105519981,10532.645177600001,10304.505227837984,,
2020-02-20,,,10264.336065043997,,,,,,,,10380.726104783997,,,,10027.823659900003,,,,,,,,,,,,10249.313954220004,10879.911423500092,,,,,,,,,,,,,,10499.66647066396,10435.009516422002,,,,,,,,,,,,,,,,,,,10245.139442923994,,10342.096651208614,,,11284.674709071976,10559.93075508,10333.740170805988,,
2020-02-21,,,10265.149123363999,,,,,,,,10386.957938561998,,,,10029.093119330008,,,,,,,,,,,,10251.581487080004,10885.720540720096,,,,,,,,,,,,,,10511.635734783958,10437.0649119,,,,,,,,,,,,,,,,,,,10250.420497473991,,10348.739788314815,,,11306.409175361976,10573.100190319998,10339.578725797986,,
2020-02-22,,,10269.260477324,,,,,,,,10392.679457326,,,,10029.454332410009,,,,,,,,,,,,10256.118272740001,10893.00108028609,,,,,,,,,,,,,,10515.205505475957,10445.759098100003,,,,,,,,,,,,,,,,,,,10250.388934473991,,10353.307220368417,,,11310.077553325973,10589.643398999999,10339.534416677987,,
2020-02-23,,,10269.260477324,,,,,,,,10393.198324461999,,,,10030.626982534008,,,,,,,,,,,,10256.118272740001,10896.84970487809,,,,,,,,,,,,,,10520.411296803959,10448.293946432002,,,,,,,,,,,,,,,,,,,10252.168259223992,,10357.487716613015,,,11316.79990200998,10592.112387539997,10343.496466125986,,
2020-02-24,,,10275.698747204,,,,,,,,10486.009703483991,,,,10032.434886966013,,,,,,,,,,,,10261.864279300002,10907.352121792088,,,,,,,,,,,,,,10578.950652323962,10461.735210688003,,,,,,,,,,,,,,,,,,,10260.94698230999,,10379.136746104416,,,11351.429768955975,10706.529751659993,10347.413629293987,,
2020-02-25,,,10281.755264764,,,,,,,,10528.219168423993,,,,10034.132592704012,,,,,,,,,,,,10273.175335939999,10913.12016247209,,,,,,,,,,,,,,10601.844642373962,10467.286298522002,,,,,,,,,,,,,,,,,,,10260.883455565989,,10429.779362279214,,,11378.25952642197,10822.567696699994,10347.32494674999,,
2020-02-26,,,10281.707760804002,,,,,,,,10616.730750497987,,,,10038.317882172012,,,,,,,,,,,,10296.835986439995,10976.993793688094,,,,,,,,,,,,,,10628.546149059963,10513.830578754,,,,,,,,,,,,,,,,,,,10260.819490165988,,10529.367781474013,,,11513.714142903968,10962.764829559996,10347.052938435989,,
2020-02-27,,,10227.374306855403,,,,,,,,10678.994648551989,,,,10042.518113419997,,,,,,,,,,,,10304.771840119995,10997.928479330114,,,,,,,,,,,,,,10650.172064399962,10526.99986597,,,,,,,,,,,,,,,,,,,10314.20099410999,,10575.247818636017,,,11544.98081825197,10990.833827939996,10472.18243411199,,
2020-02-28,,,10206.803826115103,,,,,,,,10737.96815256199,,,,10046.390048756,,,,,,,,,,,,10316.435376419991,11018.219145346111,,,,,,,,,,,,,,10672.233749397961,10547.744701520001,,,,,,,,,,,,,,,,,,,10323.11127334999,,10605.027671923417,,,11596.620254469975,11032.053291259994,10500.669939805988,,
2020-02-29,,,10094.058618712976,,,,,,,,10745.57078417599,,,,10047.767271064002,,,,,,,,,,,,10320.987139019988,11021.485976996106,,,,,,,,,,,,,,10677.229176997962,10551.772774604,,,,,,,,,,,,,,,,,,,10323.07948593199,,10609.371647530217,,,11609.203501499976,11033.348479579994,10502.64761485399,,
2020-03-01,,,10077.819708358555,,,,,,,,10786.052271769993,,,,10048.906469094003,,,,,,,,,,,,10325.541298679987,11027.207921438103,,,,,,,,,,,,,,10702.37094797796,10554.26138851,,,,,,,,,,,,,,,,,,,10326.57458289199,,10620.354100709616,,,11628.977566635975,11048.454519639996,10508.60310613999,,
2020-03-02,,,10095.621582683993,,,,,,,,10788.783845687996,,,,10051.137634506007,,,,,,,,,,,,10326.679136979987,11028.542408070103,,,,,,,,,,,,,,10709.023260525968,10557.883315957997,,,,,,,,,,,,,,,,,,,10328.318473061989,,10638.98104427442,,,11636.574567699969,11056.393574519992,10516.508877707989,,
2020-03-03,,,10097.306500923994,,,,,,,,10798.052577611996,,,,10051.63790812401,,,,,,,,,,,,10330.128123819988,11035.166574768104,,,,,,,,,,,,,,10719.879998897975,10559.415167241998,,,,,,,,,,,,,,,,,,,10331.898510241987,,10651.36913604142,,,11644.66773226197,11066.788947619994,10516.486348419989,,
2020-03-04,,,10098.980919463995,,,,,,,,10800.223613919998,,,,10052.523093714015,,,,,,,,,,,,10330.128123819988,11052.841099308107,,,,,,,,,,,,,,10734.343465011974,10561.356268423997,,,,,,,,,,,,,,,,,,,10337.247882913985,,10660.752156877623,,,11649.266515475969,11066.788947619994,10516.463818443988,,
