,adg_long,adg_per_exposure_long,adg_per_exposure_short,adg_short,adg_weighted_long,adg_weighted_per_exposure_long,adg_weighted_per_exposure_short,adg_weighted_short,avg_fills_per_day_long,avg_fills_per_day_short,closest_bkr_long,closest_bkr_short,drawdown_1pct_worst_mean_long,drawdown_1pct_worst_mean_short,drawdown_max_long,drawdown_max_short,eqbal_ratio_mean_long,eqbal_ratio_mean_of_10_worst_long,eqbal_ratio_mean_of_10_worst_short,eqbal_ratio_mean_short,eqbal_ratio_min_long,eqbal_ratio_min_short,eqbal_ratio_std_long,eqbal_ratio_std_short,equity_balance_ratio_mean_long,equity_balance_ratio_mean_short,equity_balance_ratio_std_long,equity_balance_ratio_std_short,exchange,exposure_ratios_mean_long,exposure_ratios_mean_short,fee_sum_long,fee_sum_short,final_balance_long,final_balance_short,final_equity_long,final_equity_short,gain_long,gain_short,hrs_stuck_avg_long,hrs_stuck_avg_short,hrs_stuck_max_long,hrs_stuck_max_short,loss_profit_ratio_long,loss_profit_ratio_short,loss_sum_long,loss_sum_short,n_closes_long,n_closes_short,n_days,n_entries_long,n_entries_short,n_fills_long,n_fills_short,n_ientries_long,n_ientries_short,n_normal_closes_long,n_normal_closes_short,n_rentries_long,n_rentries_short,n_unstuck_closes_long,n_unstuck_closes_short,n_unstuck_entries_long,n_unstuck_entries_short,net_pnl_plus_fees_long,net_pnl_plus_fees_short,pa_distance_1pct_worst_mean_long,pa_distance_1pct_worst_mean_short,pa_distance_max_long,pa_distance_max_short,pa_distance_mean_long,pa_distance_mean_short,pa_distance_std_long,pa_distance_std_short,pnl_sum_long,pnl_sum_short,profit_sum_long,profit_sum_short,sharpe_ratio_long,sharpe_ratio_short,sortino_ratio_long,sortino_ratio_short,starting_balance,symbol,time_at_max_exposure_long,time_at_max_exposure_short,volume_quote_long,volume_quote_short
INJUSDT,0.005682484235314256,0.002841242117657128,0.0019734365485610805,0.0019734365485610805,0.0013602569655561726,0.0006801284827780863,0.0018736365330138892,0.0018736365330138892,26.0400318725808,13.618526993342098,0.20227542380944794,0.6698728780710176,0.5562530114292051,0.16128118780133072,0.7528986628891114,0.21463782482049387,0.9715126750241644,0.37992475066473935,0.809269664411849,0.9966010233661531,0.2535712190951626,0.8023128262457511,0.06573070833618867,0.018076947687219163,0.9715126750241644,0.9966010233661531,0.06573070833618867,0.018076947687219163,binance,0.32581302532080325,0.0743157416415276,-21862.91733154,-1385.25615298,344959.78300164314,34279.20424701995,246710.41076846316,34276.79174701995,33.49597830016432,2.427920424701995,0.9213785262122796,1.7621635914913623,31.516666666666666,46.85,0.5088205464077805,0.07792811019855468,-369638.2656611701,-2169.0097272874345,11145,4453,624.8840277777778,5127,4057,16272,8510,0,0,372,3912,0,0,10773,541,5127,4057,334959.7830016416,24279.204247019996,0.27911140487133157,0.12704975146715072,0.5954311318921123,0.1650544173151754,0.023886490311133733,0.01156712898648299,0.03720179677587868,0.019925542843980106,356822.70033318165,25664.460399999996,726460.9659943518,27833.47012728743,0.12070977117585172,0.1600050335332323,-0.07501596298433283,-0.6222294084604608,10000.0,INJUSDT,0.2307487165811054,0.04433628908593906,926601560.802587,16300881.353429208
XRPUSDT,0.004503872123624353,0.0022519360618121764,0.0019151152421330586,0.0019151152421330586,0.0018653382222899363,0.0009326691111449681,0.0013395836565931463,0.0013395836565931463,17.02276513390259,15.385924248776094,0.21350420846886708,0.5648875064826364,0.4386222669197065,0.15548230273230482,0.826597585810782,0.2778354085338453,0.9976218963272037,0.5045086431875194,0.7508262414175629,0.9963767541574385,0.2716046851919983,0.7219611497119769,0.018386919390100807,0.017970784238791424,0.9976218963272037,0.9963767541574385,0.018386919390100807,0.017970784238791424,binance,0.06728148634616418,0.11067850889260529,-1579168.312231694,-10425.126699864,12048103.068578308,204996.27510013554,12048103.068578308,205079.55914013553,1203.810306857831,19.499627510013553,1.4096680559690384,1.5598107433025912,69.06666666666666,30.666666666666668,0.4491823912265146,0.030921270755081633,-11104653.198057037,-6554.566303292448,15525,9484,1578.6506944444445,11348,14805,26873,24289,0,0,1278,7976,0,0,14247,1508,11348,14805,12038103.0685783,194996.27510013583,0.0865772903251403,0.12837260482378007,0.5725802006345334,0.2175472640143574,0.0068770630883652475,0.00841050363060988,0.0162187779074289,0.01752716729159554,13617271.380809993,205421.40179999982,24721924.57886703,211975.96810329225,0.16279730610868082,0.12844288803254789,-0.17170397961470507,-0.5420030132392313,10000.0,XRPUSDT,0.03523450077859009,0.06405553062894244,11803626488.234123,157002242.25416058
KAVAUSDT,0.0019200073340404078,0.0009600036670202039,0.0016616941735478896,0.0016616941735478896,0.0007748514625236513,0.00038742573126182567,0.0013057973865050476,0.0013057973865050476,7.119353517147385,7.106987213909262,0.2654648894374938,0.4955582645094104,0.48896391735923744,0.11305954202261502,0.640331729180923,0.3374187810544133,0.9903957348311031,0.410902641350195,0.6858365035208461,0.9981746081090616,0.3614697617818664,0.6627437319676681,0.05147109613638733,0.012800085848131401,0.9903957348311031,0.9981746081090616,0.05147109613638733,0.012800085848131401,binance,0.08581667328757288,0.06549828883627602,-5755.380349948,-3361.824767356,139699.7124190669,98005.73609264422,83961.01881005253,97966.33750264422,12.96997124190669,8.800573609264422,3.3708392942298517,3.3763077080560957,49.38333333333333,59.75,0.20610310500294018,0.061832601490507094,-35165.41679919106,-6021.840013617643,5139,5240,1374.7034722222222,4648,4530,9787,9770,0,0,3153,3001,0,0,1986,2239,4648,4530,129699.71241906662,88005.736092644,0.2844206990120146,0.09698265337396474,0.4689392502860717,0.2521791196497899,0.020260545494996392,0.013821435744062527,0.036537981554813956,0.016641526083432466,135455.09276901462,91367.56086,170620.50956820569,97389.40087361765,0.07289561956622805,0.15636703071188424,-0.3656242398579915,-0.6750334854585853,10000.0,KAVAUSDT,0.04519003455173668,0.025762259804812997,84972791.33439267,40949570.18417504
ONEUSDT,0.004646105699823488,0.002323052849911744,0.0,0.0,0.002887349566516395,0.0014436747832581975,0.0,0.0,18.22008712587999,0.0,0.18438823838691523,1.0,0.6270370057010667,-0.0,0.773997968405534,-0.0,0.9888086985033693,0.3630061320132487,1.0,1.0,0.22609243618510283,,0.04915890568997068,0.0,0.9888086985033693,1.0,0.04915890568997068,0.0,binance,0.11964024126214928,0.0,-105419.824554354,0.0,1987815.6617556436,10000.0,1987815.6617556436,10000.0,197.78156617556436,0.0,1.3165609025207121,,81.93333333333334,,0.37333140704536266,1.0,-1241066.24147868,0.0,14876,0,1141.7069444444444,5926,0,20802,0,0,0,598,0,0,0,14278,0,5926,0,1977815.661755651,0.0,0.23921504623410753,100.0,0.6311553574012954,100.0,0.01800794335474767,100.0,0.03881843524692974,1.0,2083235.486310005,0.0,3324301.727788685,0.0,0.12613614622488892,0.0,-0.1275002855953157,-1.0,10000.0,ONEUSDT,0.08926355740456901,0.0,3277226319.546189,0.0
CHRUSDT,0.0041183843593914915,0.0020591921796957458,0.0016380564865052794,0.0016380564865052794,-8.768216770321802e-05,-4.384108385160901e-05,0.001536581429597117,0.001536581429597117,9.90845272397014,7.203058271989196,0.30693365205152184,0.4598613837018896,0.4930682927888991,0.15574051071916178,0.6318841559626288,0.37008592772940746,0.9937125111654361,0.5369184977865188,0.6908933271036399,0.9971100086958236,0.44288609020145175,0.6300400683442299,0.03277520276721705,0.01641078718845718,0.9937125111654361,0.9971100086958236,0.03277520276721705,0.01641078718845718,binance,0.08798706095492553,0.06998082247834572,-76261.46729110001,-2003.7951066600003,1118313.3402088964,65434.902735335294,1118313.3402088964,65414.17269333993,110.83133402088964,5.543490273533529,2.4215460381672678,3.3319219291878377,108.88333333333334,78.53333333333333,0.5461908709659894,0.058777992636301964,-1425718.2247744175,-3586.966021174862,6300,4424,1147.7069444444444,5072,3843,11372,8267,0,0,949,1322,0,0,5351,3102,5072,3843,1108313.3402089002,55434.902735335425,0.1591494421439771,0.12158768434684397,0.3860970365210399,0.2700308990388312,0.01554297624134925,0.016533808096729472,0.026507312234336406,0.020886514793631676,1184574.8075,57438.697841995425,2610293.0322744176,61025.66386317029,0.13978294006359313,0.14375262101882957,-0.21184936604702645,-0.6656229062744569,10000.0,CHRUSDT,0.05409133812531765,0.037065272634865316,1400712294.501907,23283950.227434035
SKLUSDT,0.0046851345288421165,0.0023425672644210582,0.0020348223313646496,0.0020348223313646496,0.0029267882435761285,0.0014633941217880642,0.0016995702994620832,0.0016995702994620832,17.092934486860628,7.044473141564733,0.3144352169255518,0.06595612738871158,0.3185698540480467,0.37836291554532164,0.540723629895721,0.8762831922372605,0.9923127495828346,0.5357653045753855,0.23951773951216843,0.9943734282317277,0.458761153143073,0.12375209930634583,0.03415935878160834,0.040537843782112726,0.9923127495828346,0.9943734282317277,0.03415935878160834,0.040537843782112726,binance,0.10223095646517481,0.06569259533473583,-201083.815751368,-3215.404715916,3315785.892538632,124788.65448408385,3315390.2533986317,124794.15987408385,330.5785892538632,11.478865448408385,1.4041048233834361,3.4058674441649517,109.58333333333333,58.166666666666664,0.3803174732630273,0.08796539426439579,-2152269.5396018582,-11381.447071248851,15712,4149,1241.682638888889,5512,4598,21224,8747,0,0,545,2724,0,0,15167,1425,5512,4598,3305785.892538627,114788.65448408392,0.1451987192255857,0.2483518034950722,0.37096548618823055,0.46701363844482435,0.015752839394498012,0.017036782136038396,0.026713877792189093,0.03466569351158878,3506869.7082899953,118004.05919999992,5659139.247891854,129385.50627124877,0.1304131318123729,0.08797186613626087,-0.1459700903105206,-0.3326402601854019,10000.0,SKLUSDT,0.06996174753372257,0.03362190457016308,4937464215.268015,40338696.48423767
ZILUSDT,0.0038360194156015215,0.0019180097078007607,0.0,0.0,0.003417112510733067,0.0017085562553665334,0.0,0.0,12.293735521391891,0.0,0.24843406058483794,1.0,0.4466711335964308,-0.0,0.7784833777063246,-0.0,0.9961397972205707,0.39353783813577653,1.0,1.0,0.33068355679706746,,0.025735624228784063,0.0,0.9961397972205707,1.0,0.025735624228784063,0.0,binance,0.07796368606838577,0.0,-93128.05199198402,0.0,2250087.735508019,10000.0,2250087.735508019,10000.0,224.00877355080192,0.0,1.951283304581177,,110.05,,0.1737802354748591,1.0,-490749.32163895346,0.0,10857,0,1414.6229166666665,6534,0,17391,0,0,0,342,0,0,0,10515,0,6534,0,2240087.7355080154,0.0,0.12662015372450236,100.0,0.5028402482774441,100.0,0.011779174463822952,100.0,0.023897065522278046,1.0,2333215.7874999996,0.0,2823965.109138953,0.0,0.13038589159194422,0.0,-0.1972456357310333,-0.9999999999999998,10000.0,ZILUSDT,0.03499057492931197,0.0,1366549103.6366053,0.0
ALGOUSDT,0.00534266666491745,0.002671333332458725,0.0026499991614070684,0.0026499991614070684,0.0026337703934302013,0.0013168851967151006,0.0009115550057404942,0.0009115550057404942,15.025875799105563,4.679438629722389,0.2667395515290567,0.34309036042867314,0.47526012899095466,0.4436485214042148,0.6362461255784235,0.5421881917100267,0.9964180361567527,0.48240739252085063,0.5431447073845893,0.9916286224007497,0.3639182879934702,0.5108986403190605,0.025338944223527518,0.0435603530573078,0.9964180361567527,0.9916286224007497,0.025338944223527518,0.0435603530573078,binance,0.06293362244459084,0.14042868870534397,-1797666.6695834561,-7930.630200258,18976995.240296487,424821.5890397409,18976995.240296487,424800.0036297409,1896.6995240296487,41.48215890397409,1.5963229191136168,5.129234560450613,97.28333333333333,65.88333333333334,0.5095393677063869,0.21322744558605622,-21572399.502725415,-114572.34408936294,14070,1774,1416.6229166666665,7216,4855,21286,6629,0,0,1174,572,0,0,12896,1202,7216,4855,18966995.240296513,414821.589039741,0.12884799397742078,0.2546181196118673,0.46622595289715335,0.3284525511249969,0.011861460931950554,0.021783547535911767,0.025541746626099582,0.036191770865556895,20764661.909879968,422752.219239999,42337061.41260538,537324.563329362,0.16658286343503725,0.11144674156792578,-0.14391425519488296,-0.34457863695018115,10000.0,ALGOUSDT,0.02873529411764706,0.0656764705882353,22429821759.472816,178474129.68866864
TRXUSDT,0.002982615930661403,0.0014913079653307015,0.0,0.0,0.001969780127402165,0.0009848900637010826,0.0,0.0,11.926772973477568,0.0,0.36151585576483153,1.0,0.41700749236896667,-0.0,0.4848629008440815,-0.0,0.9787065091886961,0.5999552301929136,1.0,1.0,0.5565738056693118,,0.05725372523532246,0.0,0.9787065091886961,1.0,0.05725372523532246,0.0,binance,0.3395924507321728,0.0,-47664.191944038,0.0,1072036.5088667911,10000.0,1009779.2618059616,10000.0,106.20365088667911,0.0,2.0118571937321934,,78.41666666666667,,0.33356642564992195,1.0,-555432.5450539762,0.0,11188,0,1569.6618055555555,7533,0,18721,0,0,0,457,0,0,0,10731,0,7533,0,1062036.5088667925,0.0,0.18848892370225137,100.0,0.28802217869241015,100.0,0.01967930425220104,100.0,0.030965581448828515,1.0,1109700.7008108306,0.0,1665133.2458648067,0.0,0.10594121064907268,0.0,-0.2313253020592647,-0.9999999999999997,10000.0,TRXUSDT,0.24017200647678708,0.0,3366972090.555249,0.0
ALPHAUSDT,0.0026971302670255604,0.0013485651335127802,0.0,0.0,0.00026971302670255606,0.00013485651335127803,0.0,0.0,2.8877058538132623,0.0,7.940204287165203e-06,1.0,1.8663655483218753,-0.0,1.8749220926178634,-0.0,-0.35692771683456287,-0.9135204161591395,1.0,1.0,-0.9146365553814381,,0.6887414889364365,0.0,-0.35692771683456287,1.0,0.6887414889364365,0.0,binance,0.8642128942548043,0.0,-6591.694156672001,0.0,295162.0912681386,10000.0,-251397.85936667188,10000.0,28.516209126813862,0.0,1.1724182285924292,,44.916666666666664,,0.04675687217885362,1.0,-14310.614002521359,0.0,1496,0,1256.7069444444444,2133,0,3629,0,0,0,109,0,0,0,1387,0,2133,0,285162.0912681386,0.0,20.14042169926839,100.0,22.323453706991852,100.0,8.292844092213715,100.0,5.981995224023934,1.0,291753.7854248106,0.0,306064.399427332,0.0,0.03209501339311088,0.0,0.02387074419763092,-1.0,10000.0,ALPHAUSDT,0.860950865327233,0.0,35048613.84788764,0.0
DOTUSDT,0.004854539315770623,0.0024272696578853115,0.0019680584685104474,0.0019680584685104474,0.002064191658375858,0.001032095829187929,0.0016320174788033714,0.0016320174788033714,13.22435219991171,23.72959562209492,0.32790422331248686,0.557214239248628,0.24547389047163345,0.18391907625819645,0.5056011788284446,0.29095471577187737,0.996522564388252,0.5919831767343096,0.7248190821410636,0.9936705045637358,0.4945611527071644,0.7133620019974621,0.020433897508691772,0.02435466194216013,0.996522564388252,0.9936705045637358,0.020433897508691772,0.02435466194216013,binance,0.08690200488973861,0.16029428742583354,-443648.5067658799,-12271.97204432,6897662.2886341605,142063.8806919044,6897662.2886341605,140848.02135568022,688.766228863416,13.20638806919044,1.8127595995816523,1.01133834993391,71.9,33.78333333333333,0.32974109855973216,0.03641837694035453,-3606717.4495756654,-5455.145018503478,10771,16620,1349.7069444444444,7078,15408,17849,32028,0,0,432,14759,0,0,10339,1861,7078,15408,6887662.288634152,132063.88069190437,0.09323278235091435,0.15099474254409714,0.3351163587077166,0.22389582505026961,0.009436590726540203,0.014227317240335944,0.016378663487721414,0.02128062528948217,7331310.795400032,144335.85273622436,10938028.244975697,149790.99775472784,0.17426948117202878,0.1232000387823276,-0.22010120379177028,-0.5154889788403115,10000.0,DOTUSDT,0.04294005062665926,0.08489226399950608,7658162675.133073,149348107.48961416
BNBUSDT,0.0028454070144940946,0.0014227035072470473,0.0,0.0,0.0016917186841084897,0.0008458593420542449,0.0,0.0,9.266909505114318,0.0,0.24700241878315116,1.0,0.4409902525695135,-0.0,0.7976518565969976,-0.0,0.9993798972368675,0.5256151456145244,1.0,1.0,0.328184870860685,,0.011467569681929234,0.0,0.9993798972368675,1.0,0.011467569681929234,0.0,binance,0.02039557602031996,0.0,-56003.014357866,0.0,803278.8690921332,10000.0,803278.8690921332,10000.0,79.32788690921332,0.0,2.5897639354958986,,98.46666666666667,,0.21708987155016884,1.0,-235493.81760215762,0.0,6184,0,1543.6645833333332,8121,0,14305,0,0,0,744,0,0,0,5440,0,8121,0,793278.8690921357,0.0,0.043217044969351325,100.0,0.5056295295920807,100.0,0.0055950924753932285,100.0,0.012642510606035929,1.0,849281.8834500017,0.0,1084775.7010521593,0.0,0.15256960955930995,0.0,-0.37344717267121474,-0.9999999999999994,10000.0,BNBUSDT,0.007179680963048935,0.0,271482557.6155834,0.0
NEARUSDT,0.005614199072514259,0.0028070995362571294,0.0,0.0,0.0018343581302050493,0.0009171790651025247,0.0,0.0,15.77104854970473,0.0,0.3065475896300517,1.0,0.42155177348382805,-0.0,0.6469480588221257,-0.0,0.9947924127146885,0.5807034555799747,1.0,1.0,0.44210071164707115,,0.027022578990879863,0.0,0.9947924127146885,1.0,0.027022578990879863,0.0,binance,0.08620473264454313,0.0,-1138951.4097961802,0.0,14134371.59270385,10000.0,14134371.59270385,10000.0,1412.4371592703849,0.0,1.5217344491753535,,168.03333333333333,,0.5179396700854023,1.0,-16399359.14602707,0.0,13328,0,1295.6652777777779,7106,0,20434,0,0,0,569,0,0,0,12759,0,7106,0,14124371.592703825,0.0,0.12354703532354258,100.0,0.38684100159838436,100.0,0.013642736859815357,100.0,0.02349294662839434,1.0,15263323.002500005,0.0,31662682.148527075,0.0,0.16601221544128547,0.0,-0.11890898512059128,-1.0,10000.0,NEARUSDT,0.04299450107727434,0.0,17030922354.153498,0.0
OMGUSDT,0.0048662450732976925,0.0024331225366488463,0.0023836814778877002,0.0023836814778877002,0.0021536598751706213,0.0010768299375853107,0.002555212230529258,0.002555212230529258,14.269372342450973,16.97816843307736,0.2861281694412161,0.5598904931591587,0.4166234893488168,0.14280028409667353,0.599653790377427,0.2819155118750586,0.9844505842301579,0.4953654673576466,0.7665137172850218,0.995356898567274,0.4008156629446606,0.7178572838320908,0.05255902920652019,0.01860299298121737,0.9844505842301579,0.995356898567274,0.05255902920652019,0.01860299298121737,binance,0.15088644803498166,0.1489618600448818,-460448.11876399803,-15589.917840114002,8971660.722460862,280689.6273150332,7384527.053305993,279388.91472988686,896.1660722460862,27.068962731503323,1.6819873238262029,1.4136338786324067,110.46666666666667,25.283333333333335,0.39096421086753486,0.02519142778197198,-6048425.090198262,-7398.160718696118,13436,8598,1400.6222222222223,6550,15182,19986,23780,0,0,730,5964,0,0,12706,2634,6550,15182,8961660.72246086,270689.62731503265,0.2079548325926827,0.12120108231765137,0.42773657161986606,0.22005630931713813,0.024798065064207512,0.012242940813111678,0.04079885770085006,0.018757346179190698,9422108.841224859,286279.5451551466,15470533.93142312,293677.70587384276,0.14007681984216447,0.13909706579942996,-0.14308178927195375,-0.4461882496251585,10000.0,OMGUSDT,0.12419681104236079,0.08448357924797716,19321430295.537376,177318097.00986186
COTIUSDT,0.005370582310955108,0.002685291155477554,0.0017211456115791002,0.0017211456115791002,0.0036060732439268327,0.0018030366219634164,0.001001557362239991,0.001001557362239991,26.831185241649745,14.047927672389946,0.319724968279816,0.0005519570994787509,0.4064256743181001,0.9535325986888397,0.5334129073651392,1.3057827168041711,0.9887344974100467,0.5114032302012063,-0.257772180618422,0.9658189746305473,0.4700028159518922,-0.31467467610418487,0.04479454419690709,0.14251526888947222,0.9887344974100467,0.9658189746305473,0.04479454419690709,0.14251526888947222,binance,0.13926391334589813,0.15495959856096136,-291751.68251515005,-2355.117060056,4725172.801574863,72218.56846380606,4724000.788954862,75378.2745999439,471.51728015748625,6.221856846380606,0.894455970866967,1.6095087719298244,19.733333333333334,84.73333333333333,0.3855854370248323,0.13966210867595644,-3142173.5122938612,-10482.505973741745,17954,8732,1149.7069444444444,12894,7419,30848,16151,0,0,776,523,0,0,17178,8209,12894,7419,4715172.801574863,62218.56846380609,0.1963043202185376,0.4860789523953592,0.36053684596544555,0.5681502607677894,0.014491007131949486,0.04798339599830144,0.025375448461329247,0.10610116172426542,5006924.4840900125,64573.68552386209,8149097.996383874,75056.19149760384,0.14040486705402053,0.020631221201309526,-0.11816092187725458,-0.05339622445990144,10000.0,COTIUSDT,0.08168442415017757,0.12734652460679857,9121794909.355543,56409187.273921415
GRTUSDT,0.006204626448482964,0.003102313224241482,0.0024958408928368314,0.0024958408928368314,0.003936936154757232,0.001968468077378616,0.0018103142777252889,0.0018103142777252889,31.351086604469653,12.041046868951788,0.19732305581592835,0.3826054314540423,0.38556644585863975,0.2042905474279544,0.7541317824230731,0.4482427453439531,0.9947678695740592,0.40527755377899244,0.6366961354598978,0.9954012569599651,0.24585287372422462,0.5534566231844513,0.03385918010067655,0.023972532987808572,0.9947678695740592,0.9954012569599651,0.03385918010067655,0.023972532987808572,binance,0.09237552223657847,0.08188021666649256,-1248069.5392894219,-5435.153714059999,20232995.361860663,214950.33573764833,20227325.539460663,214878.4568459405,2022.2995361860662,20.495033573764832,0.7654826391588696,1.9928634093669861,61.11666666666667,62.516666666666666,0.32180741649774347,0.12110013339190756,-10188179.719708594,-28988.183755959402,17928,8708,1230.7069444444444,20656,6111,38584,14819,0,0,684,1278,0,0,17244,7430,20656,6111,20222995.361860603,204950.33573764793,0.17806004155923913,0.16043837840630149,0.6052832055095638,0.30869613659410233,0.011142929957954588,0.015418601788706037,0.021055329274784842,0.022323898326219897,21471064.901150025,210385.48945170792,31659244.620858617,239373.67320766734,0.15448635506707,0.09423098909251323,-0.08531296963017285,-0.3033204781973251,10000.0,GRTUSDT,0.038966754688875345,0.047565847383032024,11317403508.53527,105989706.62670062
EGLDUSDT,0.0038046587723947756,0.0019023293861973878,0.0009163425718026197,0.0009163425718026197,0.0022690275805919537,0.0011345137902959769,0.00022592456680236016,0.00022592456680236016,10.226825190608745,8.77511047089232,0.32945058909411745,0.22251444361804207,0.26906484997932917,0.49865253668661697,0.5122529608785104,0.6633326903177124,0.9959132007392172,0.5835697139910458,0.4201184368953756,0.9894102871949082,0.4913268885949574,0.36307820449533373,0.026155135522712415,0.05526914413469056,0.9959132007392172,0.9894102871949082,0.026155135522712415,0.05526914413469056,binance,0.07095643937639516,0.10194205228957501,-78304.09954622,-1461.63482038,1541751.3173537801,33708.380279620025,1541751.3173537801,33686.98727962003,153.17513173537802,2.3708380279620025,2.345920247659763,2.735028491252183,53.016666666666666,63.15,0.17966732248383913,0.21651920072642974,-352630.5287275668,-6955.871231020737,6656,5793,1326.7069444444444,6912,5849,13568,11642,0,0,3347,4130,0,0,3309,1663,6912,5849,1531751.3173537801,23708.380279619963,0.13667081228168043,0.31228574460890435,0.34108179319874676,0.39034097117428734,0.010498454883659403,0.021280970896285875,0.017669100472146062,0.04604154926262629,1610055.4169,25170.015099999964,1962685.945627567,32125.8863310207,0.1622558816922171,0.055428114810993814,-0.29982332713546683,-0.4764896678747167,10000.0,EGLDUSDT,0.032849695370893786,0.06931097292883613,1025993088.8704185,20822597.533418287
COMPUSDT,0.0030005211618844285,0.0015002605809422143,0.0017746348971552361,0.0017746348971552361,0.0015130152721646527,0.0007565076360823264,0.00012439365041675421,0.00012439365041675421,5.497554681752153,9.162828786133922,0.31948483516979753,0.0810333095769297,0.2526832192460058,0.6902233482568055,0.5310503474980827,0.8645379689131474,0.9954684298205938,0.6040845034026512,0.20311783014433454,0.9676920196105336,0.46954568121067525,0.1496117192355484,0.02714425402837323,0.09808925268741586,0.9954684298205938,0.9676920196105336,0.02714425402837323,0.09808925268741586,binance,0.07241408123377094,0.2297804965856763,-14966.743650424001,-5883.532772876,668399.1484495774,120244.10065712439,668399.1484495774,119950.56510712439,65.83991484495773,11.02441006571244,4.363309554690877,2.6193214535833786,47.06666666666667,50.28333333333333,0.07622319807149457,0.27898999393566937,-55561.15033520764,-44934.810160607776,3959,6042,1402.6236111111111,3752,6810,7711,12852,0,0,305,3978,0,0,3654,2064,3752,6810,658399.148449577,110244.10065712407,0.13354532181098694,0.3928652931223465,0.36092784447840787,0.46059076901113194,0.016337062800322124,0.03892810715724309,0.019502850074847478,0.07144489950864572,673365.892100001,116127.63343000007,728927.0424352087,161062.44359060784,0.14073270560992054,0.06357166104591308,-0.37202103223264776,-0.23837044739102184,10000.0,COMPUSDT,0.025130703422053233,0.1682212452471483,332811362.87199575,104605113.00291167
ADAUSDT,0.00581712915242627,0.002908564576213135,0.0,0.0,0.0039527280766211035,0.0019763640383105518,0.0,0.0,14.760586194735835,0.0,0.11517868173908405,1.0,0.569751920657125,-0.0,0.9034531824661517,-0.0,0.996813311768149,0.4051747716072319,1.0,1.0,0.1301997410860695,,0.023518012093476377,0.0,0.996813311768149,1.0,0.023518012093476377,0.0,binance,0.061213986177333264,0.0,-6584451.206717411,0.0,81982977.5482925,10000.0,81982977.5482925,10000.0,8197.297754829251,0.0,1.6250719518576662,,149.05,,0.4162251852772312,1.0,-63140497.43432959,0.0,15374,0,1553.6645833333332,7559,0,22933,0,0,0,757,0,0,0,14617,0,7559,0,81972977.54829253,0.0,0.1184947613185607,100.0,0.7694519694305231,100.0,0.010841104106036413,100.0,0.02710110728660167,1.0,88557428.75500995,0.0,151697926.18933955,0.0,0.18571437745916075,0.0,-0.11932632155466341,-0.9999999999999997,10000.0,ADAUSDT,0.036954597870685724,0.0,55469204244.570274,0.0
HBARUSDT,0.00547632638561768,0.00273816319280884,0.00174927502454425,0.00174927502454425,0.002143266765682439,0.0010716333828412195,-0.0018049408664043809,-0.0018049408664043809,13.514401111396065,21.771986353067582,0.29662649800832797,0.09315596596772088,0.4131743070679296,0.39852217939807516,0.5740300390154074,0.863498471354991,0.9954686064454636,0.5967448063788813,0.38181396746484675,0.9975662898946777,0.421759961888253,0.1702327888294007,0.024728826780925736,0.01769011129517532,0.9954686064454636,0.9975662898946777,0.024728826780925736,0.01769011129517532,binance,0.11902039612441394,0.09954844597709288,-465986.7090393121,-14005.96180352,5132502.362300684,73681.188834886,5132502.362300684,73671.02679647929,512.2502362300684,6.3681188834886,1.7758148771748048,1.102351475198971,47.1,58.38333333333333,0.5266192300492666,0.713684511039242,-6216994.856369225,-193646.93233554845,7745,11984,1142.7069444444444,7698,12895,15443,24879,0,0,293,184,0,0,7452,11800,7698,12895,5122502.362300692,63681.188834886925,0.11854935391769737,0.10423532138474818,0.4066799435996129,0.45407096139629743,0.009217888359763527,0.007791001788482833,0.016763126749125865,0.01783401326299298,5588489.071340004,77687.15063840692,11805483.92770923,271334.0829739554,0.17494455959285382,0.08100421030505468,-0.14389429732276976,-0.3184685215415535,10000.0,HBARUSDT,0.0699701013636695,0.060599431196674686,4021500965.2535896,170520441.93567386
FETUSDT,0.005999618447156019,0.0029998092235780094,0.0,0.0,-0.00012883392756195543,-6.441696378097772e-05,0.0,0.0,22.818662365642034,0.0,0.16490798271279208,1.0,0.6680365532140792,-0.0,0.8391864304799563,-0.0,0.9502076285803784,0.3373742610263531,1.0,1.0,0.17162010309799813,,0.10689956999380858,0.0,0.9502076285803784,1.0,0.10689956999380858,0.0,binance,0.38995470731004866,0.0,-9970.07984238,0.0,168226.70513627212,10000.0,109261.89615762027,10000.0,15.822670513627212,0.0,1.0515866381845762,,13.65,,0.5370854880308154,1.0,-195146.29593527797,0.0,6889,0,471.89444444444445,3879,0,10768,0,0,0,586,0,0,0,6303,0,3879,0,158226.70513627178,0.0,0.38065740569173023,100.0,0.6781738571102596,100.0,0.03697710625338073,100.0,0.06908143094957554,1.0,168196.78497865176,0.0,363343.08091392973,0.0,0.10834176836840796,0.0,-0.04263575846758647,-0.9999999999999998,10000.0,FETUSDT,0.3331861922839234,0.0,407974551.79113746,0.0
